*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         2635           10  1.27665e+10    0.0449369   0.00303389     0.160155
         2640           10  1.27508e+10    0.0450414   0.00304715     0.160502
         2645           10  1.27352e+10    0.0451362   0.00308336      0.16272
         2650           10  1.27196e+10    0.0468681   0.00317155     0.164257
         2655           10   1.2704e+10     0.047841   0.00324633     0.166837
         2660           10  1.26885e+10    0.0470854   0.00322492     0.166839
         2665           10  1.26731e+10    0.0480364    0.0032861     0.168382
         2670           10  1.26577e+10    0.0478434   0.00325508     0.168212
         2675           10  1.26423e+10    0.0470207   0.00330446     0.170367
         2680           10   1.2627e+10    0.0481027   0.00331307     0.170921
         2685           10  1.26118e+10    0.0471938   0.00334796     0.172488
         2690           10  1.25965e+10    0.0472511   0.00334267     0.173104
         2695           10  1.25814e+10    0.0478974   0.00336858     0.173298
         2700           10  1.25662e+10    0.0474986   0.00341012     0.175077
         2705           10  1.25512e+10    0.0481631   0.00341586     0.175688
         2710           10  1.25361e+10    0.0473198   0.00343897     0.178402
         2715           10  1.25212e+10     0.049686   0.00360003     0.181532
         2720           10  1.25062e+10    0.0474075    0.0034844     0.179166
         2725           10  1.24913e+10    0.0499377   0.00364949     0.183862
         2730           10  1.24765e+10    0.0496478    0.0036122     0.183081
         2735           10  1.24617e+10    0.0500258   0.00369552     0.185585
         2740           10  1.24469e+10    0.0498545   0.00366387     0.185158
         2745           10  1.24322e+10    0.0496776   0.00362155     0.184067
         2750           10  1.24175e+10    0.0496163   0.00372339     0.187423
         2755           10  1.24029e+10    0.0506841   0.00376214     0.188534
         2760           10  1.23883e+10    0.0498319   0.00377157     0.189706
         2765           10  1.23738e+10    0.0495613   0.00375486     0.190332
         2770           10  1.23593e+10     0.050986   0.00383884     0.192606
         2775           10  1.23448e+10    0.0513494   0.00387964     0.193956
         2780           10  1.23304e+10    0.0522293   0.00394254     0.195508
         2785           10  1.23161e+10    0.0516847   0.00395588     0.197264
         2790           10  1.23017e+10    0.0514828   0.00397368     0.198152
         2795           10  1.22875e+10    0.0520369   0.00396556     0.197211
         2800           10  1.22732e+10    0.0517135   0.00401087     0.200124
         2805           10   1.2259e+10    0.0536709   0.00411359     0.202389
         2810           10  1.22449e+10    0.0527876   0.00411332     0.203075
         2815           10  1.22307e+10    0.0539576   0.00414771     0.203849
         2820           10  1.22167e+10    0.0530786   0.00415842     0.205837
         2825           10  1.22026e+10    0.0528009   0.00421828     0.206809
         2830           10  1.21886e+10    0.0533326    0.0041974     0.207877
         2835           10  1.21747e+10    0.0530514   0.00425791     0.209351
         2840           10  1.21608e+10    0.0528502   0.00422845     0.208306
         2845           10  1.21469e+10    0.0554066   0.00442894     0.212999
         2850           10  1.21331e+10     0.053091    0.0042663     0.209811
         2855           10  1.21193e+10    0.0558845   0.00446836     0.213406
         2860           10  1.21055e+10     0.055126   0.00449618     0.218289
         2865           10  1.20918e+10    0.0549035   0.00441377     0.215704
         2870           10  1.20782e+10    0.0550659   0.00455946     0.218696
         2875           10  1.20645e+10     0.055248   0.00450838     0.219321
         2880           10  1.20509e+10    0.0561464   0.00457467     0.220459
         2885           10  1.20374e+10     0.055175   0.00455296     0.219379
         2890           10  1.20239e+10    0.0563621   0.00465139     0.222956
         2895           10  1.20104e+10    0.0556053   0.00463182     0.223086
         2900           10   1.1997e+10    0.0564622   0.00472767     0.225154
         2905           10  1.19835e+10    0.0562613   0.00472401     0.225902
         2910           10  1.19702e+10    0.0568884   0.00480477     0.228424
         2915           10  1.19569e+10    0.0565804   0.00480426     0.228991
         2920           10  1.19436e+10    0.0564152   0.00484968     0.230219
         2925           10  1.19303e+10    0.0567926   0.00484963     0.230545
         2930           10  1.19171e+10    0.0570349   0.00491073     0.232852
         2935           10  1.19039e+10    0.0566922   0.00489463     0.232102
         2940           10  1.18908e+10    0.0591373   0.00507856     0.236751
         2945           10  1.18777e+10    0.0571336    0.0049779     0.236031
         2950           10  1.18646e+10    0.0595583   0.00514178     0.238854
         2955           10  1.18516e+10    0.0591855   0.00508875     0.238071
         2960           10  1.18386e+10    0.0590293   0.00512266     0.239671
         2965           10  1.18257e+10    0.0595164   0.00517876     0.241614
         2970           10  1.18127e+10    0.0591845   0.00517333     0.241215
         2975           10  1.17999e+10     0.058923   0.00515013     0.242424
         2980           10   1.1787e+10    0.0603745   0.00531418     0.245176
         2985           10  1.17742e+10    0.0591753   0.00521604     0.244521
         2990           10  1.17614e+10    0.0605591   0.00536756     0.247406
         2995           10  1.17487e+10    0.0607866   0.00545145     0.250376
         3000           10   1.1736e+10    0.0607051   0.00538294     0.249009
         3005           10  1.17233e+10    0.0613538    0.0054699     0.250173
         3010           10  1.17107e+10     0.060837   0.00546207     0.251482
         3015           10  1.16981e+10    0.0603095   0.00547202     0.252812
         3020           10  1.16855e+10    0.0610803   0.00559444     0.255546
         3025           10   1.1673e+10    0.0605087   0.00554452     0.255102
         3030           10  1.16605e+10    0.0612851   0.00564078      0.25694
         3035           10   1.1648e+10    0.0625371   0.00568917     0.257818
         3040           10  1.16356e+10    0.0629508   0.00579697     0.260634
         3045           10  1.16232e+10    0.0628032   0.00574248      0.26052
         3050           10  1.16108e+10    0.0622494    0.0057237     0.261589
