 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
   22050.     0.40812E+07   0.0    54
   22100.     0.41297E+07   0.0    54
   22150.     0.41786E+07   0.0    54
   22200.     0.42280E+07   0.0    54
   22250.     0.42779E+07   0.0    54
   22300.     0.43283E+07   0.0    54
   22350.     0.43791E+07   0.0    54
   22400.     0.44304E+07   0.0    54
   22450.     0.44822E+07   0.0    54
   22500.     0.45346E+07   0.0    54
   22550.     0.45874E+07   0.0    54
   22600.     0.46407E+07   0.0    54
   22650.     0.46945E+07   0.0    54
   22700.     0.47488E+07   0.0    54
   22750.     0.48036E+07   0.0    54
   22800.     0.48590E+07   0.0    54
   22850.     0.49149E+07   0.0    54
   22900.     0.49713E+07   0.0    54
   22950.     0.50282E+07   0.0    54
   23000.     0.50856E+07   0.0    54
   23050.     0.51436E+07   0.0    54
   23100.     0.52021E+07   0.0    54
   23150.     0.52612E+07   0.0    54
   23200.     0.53208E+07   0.0    54
   23250.     0.53810E+07   0.0    54
   23300.     0.54417E+07   0.0    54
   23350.     0.55030E+07   0.0    54
   23400.     0.55648E+07   0.0    54
   23450.     0.56272E+07   0.0    54
   23500.     0.56902E+07   0.0    54
   23550.     0.57538E+07   0.0    54
   23600.     0.58179E+07   0.0    54
   23650.     0.58826E+07   0.0    54
   23700.     0.59479E+07   0.0    54
   23750.     0.60138E+07   0.0    54
   23800.     0.60803E+07   0.0    54
   23850.     0.61474E+07   0.0    54
   23900.     0.62150E+07   0.0    54
   23950.     0.62833E+07   0.0    54
   24000.     0.63522E+07   0.0    54
   24050.     0.64218E+07   0.0    54
   24100.     0.64919E+07   0.0    54
   24150.     0.65627E+07   0.0    54
   24200.     0.66341E+07   0.0    54
   24250.     0.67061E+07   0.0    54
   24300.     0.67787E+07   0.0    54
   24350.     0.68520E+07   0.0    54
   24400.     0.69260E+07   0.0    54
   24450.     0.70006E+07   0.0    54
   24500.     0.70759E+07   0.0    54
   24550.     0.71518E+07   0.0    54
   24600.     0.72283E+07   0.0    54
   24650.     0.73056E+07   0.0    54
   24700.     0.73835E+07   0.0    54
   24750.     0.74621E+07   0.0    54
   24800.     0.75414E+07   0.0    54
   24850.     0.76213E+07   0.0    54
   24900.     0.77020E+07   0.0    54
   24950.     0.77834E+07   0.0    54
   25000.     0.78654E+07   0.0    54
   25050.     0.79482E+07   0.0    54
   25100.     0.80316E+07   0.0    54
   25150.     0.81158E+07   0.0    54
   25200.     0.82007E+07   0.0    54
   25250.     0.82863E+07   0.0    54
   25300.     0.83727E+07   0.0    54
   25350.     0.84598E+07   0.0    54
   25400.     0.85476E+07   0.0    54
   25450.     0.86362E+07   0.0    54
   25500.     0.87255E+07   0.0    54
   25550.     0.88155E+07   0.0    54
   25600.     0.89064E+07   0.0    54
   25650.     0.89980E+07   0.0    54
   25700.     0.90903E+07   0.0    54
   25750.     0.91834E+07   0.0    54
   25800.     0.92774E+07   0.0    54
   25850.     0.93720E+07   0.0    54
   25900.     0.94675E+07   0.0    54
   25950.     0.95638E+07   0.0    54
   26000.     0.96609E+07   0.0    54
   26050.     0.97587E+07   0.0    54
   26100.     0.98574E+07   0.0    54
   26150.     0.99569E+07   0.0    54
   26200.     0.10057E+08   0.0    54
   26250.     0.10158E+08   0.0    54
   26300.     0.10260E+08   0.0    54
   26350.     0.10363E+08   0.0    54
   26400.     0.10467E+08   0.0    54
   26450.     0.10571E+08   0.0    54
   26500.     0.10677E+08   0.0    54
   26550.     0.10783E+08   0.0    54
   26600.     0.10890E+08   0.0    54
   26650.     0.10998E+08   0.0    54
   26700.     0.11107E+08   0.0    54
   26750.     0.11216E+08   0.0    54
   26800.     0.11327E+08   0.0    54
   26850.     0.11438E+08   0.0    54
   26900.     0.11551E+08   0.0    54
   26950.     0.11664E+08   0.0    54
   27000.     0.11778E+08   0.0    54
   27050.     0.11893E+08   0.0    54
   27100.     0.12009E+08   0.0    54
   27150.     0.12126E+08   0.0    54
   27200.     0.12244E+08   0.0    54
   27250.     0.12362E+08   0.0    54
   27300.     0.12482E+08   0.0    54
   27350.     0.12603E+08   0.0    54
   27400.     0.12724E+08   0.0    54
   27450.     0.12847E+08   0.0    54
   27500.     0.12970E+08   0.0    54
   27550.     0.13095E+08   0.0    54
   27600.     0.13220E+08   0.0    54
   27650.     0.13347E+08   0.0    54
   27700.     0.13474E+08   0.0    54
   27750.     0.13603E+08   0.0    54
   27800.     0.13732E+08   0.0    54
   27850.     0.13862E+08   0.0    54
   27900.     0.13994E+08   0.0    54
   27950.     0.14126E+08   0.0    54
   28000.     0.14260E+08   0.0    54
   28050.     0.14394E+08   0.0    54
   28100.     0.14530E+08   0.0    54
   28150.     0.14666E+08   0.0    54
   28200.     0.14804E+08   0.0    54
   28250.     0.14942E+08   0.0    54
   28300.     0.15082E+08   0.0    54
   28350.     0.15223E+08   0.0    54
   28400.     0.15365E+08   0.0    54
   28450.     0.15508E+08   0.0    54
   28500.     0.15652E+08   0.0    54
   28550.     0.15797E+08   0.0    54
   28600.     0.15943E+08   0.0    54
   28650.     0.16090E+08   0.0    54
   28700.     0.16239E+08   0.0    54
   28750.     0.16388E+08   0.0    54
   28800.     0.16539E+08   0.0    54
   28850.     0.16691E+08   0.0    54
   28900.     0.16844E+08   0.0    54
   28950.     0.16998E+08   0.0    54
   29000.     0.17153E+08   0.0    54
   29050.     0.17309E+08   0.0    54
   29100.     0.17467E+08   0.0    54
   29150.     0.17626E+08   0.0    54
   29200.     0.17785E+08   0.0    54
   29250.     0.17946E+08   0.0    54
   29300.     0.18109E+08   0.0    54
   29350.     0.18272E+08   0.0    54
   29400.     0.18437E+08   0.0    54
   29450.     0.18603E+08   0.0    54
   29500.     0.18770E+08   0.0    54
   29550.     0.18938E+08   0.0    54
   29600.     0.19108E+08   0.0    54
   29650.     0.19278E+08   0.0    54
   29700.     0.19450E+08   0.0    54
   29750.     0.19624E+08   0.0    54
   29800.     0.19798E+08   0.0    54
   29850.     0.19974E+08   0.0    54
   29900.     0.20151E+08   0.0    54
   29950.     0.20329E+08   0.0    54
   0.0000      0.0000       0.0    58
   50.000      0.0000       0.0    58
   100.00      0.0000       0.0    58
   150.00      0.0000       0.0    58
   200.00      0.0000       0.0    58
   250.00      0.0000       0.0    58
   300.00      0.0000       0.0    58
   350.00      0.0000       0.0    58
   400.00      0.0000       0.0    58
   450.00      0.0000       0.0    58
   500.00      0.0000       0.0    58
   550.00      0.0000       0.0    58
   600.00      0.0000       0.0    58
   650.00      0.0000       0.0    58
   700.00      0.0000       0.0    58
   750.00      0.0000       0.0    58
   800.00      0.0000       0.0    58
   850.00      0.0000       0.0    58
   900.00      0.0000       0.0    58
   950.00      0.0000       0.0    58
   1000.0      0.0000       0.0    58
   1050.0     0.11202E-02   0.0    58
   1100.0     0.92869E-02   0.0    58
   1150.0     0.21350E-01   0.0    58
   1200.0     0.39593E-01   0.0    58
   1250.0     0.64177E-01   0.0    58
   1300.0     0.99361E-01   0.0    58
   1350.0     0.14674       0.0    58
   1400.0     0.20849       0.0    58
   1450.0     0.29836       0.0    58
   1500.0     0.41654       0.0    58
   1550.0     0.56825       0.0    58
   1600.0     0.76444       0.0    58
   1650.0      1.0136       0.0    58
   1700.0      1.3317       0.0    58
   1750.0      1.7284       0.0    58
   1800.0      2.2245       0.0    58
   1850.0      2.8407       0.0    58
   1900.0      3.5895       0.0    58
   1950.0      4.4998       0.0    58
   2000.0      5.5860       0.0    58
   2050.0      6.8798       0.0    58
   2100.0      8.4026       0.0    58
   2150.0      10.175       0.0    58
   2200.0      12.231       0.0    58
   2250.0      14.585       0.0    58
   2300.0      17.269       0.0    58
   2350.0      20.305       0.0    58
   2400.0      23.717       0.0    58
   2450.0      27.539       0.0    58
   2500.0      31.789       0.0    58
   2550.0      36.508       0.0    58
   2600.0      41.723       0.0    58
   2650.0      47.471       0.0    58
   2700.0      53.792       0.0    58
   2750.0      60.714       0.0    58
   2800.0      68.289       0.0    58
   2850.0      76.542       0.0    58
   2900.0      85.522       0.0    58
   2950.0      95.271       0.0    58
   3000.0      105.82       0.0    58
   3050.0      117.21       0.0    58
   3100.0      129.49       0.0    58
   3150.0      142.69       0.0    58
   3200.0      156.86       0.0    58
   3250.0      172.03       0.0    58
   3300.0      188.28       0.0    58
   3350.0      205.65       0.0    58
   3400.0      224.18       0.0    58
   3450.0      243.94       0.0    58
   3500.0      264.98       0.0    58
   3550.0      287.39       0.0    58
   3600.0      311.21       0.0    58
   3650.0      336.53       0.0    58
   3700.0      363.42       0.0    58
   3750.0      391.93       0.0    58
   3800.0      422.15       0.0    58
   3850.0      454.13       0.0    58
   3900.0      487.95       0.0    58
   3950.0      523.70       0.0    58
   4000.0      561.43       0.0    58
   4050.0      601.23       0.0    58
   4100.0      643.17       0.0    58
   4150.0      687.32       0.0    58
   4200.0      733.76       0.0    58
   4250.0      782.57       0.0    58
   4300.0      833.85       0.0    58
   4350.0      887.67       0.0    58
   4400.0      944.14       0.0    58
   4450.0      1003.3       0.0    58
   4500.0      1065.4       0.0    58
   4550.0      1130.3       0.0    58
   4600.0      1198.3       0.0    58
   4650.0      1269.4       0.0    58
   4700.0      1343.7       0.0    58
   4750.0      1421.3       0.0    58
   4800.0      1502.3       0.0    58
   4850.0      1586.8       0.0    58
   4900.0      1674.9       0.0    58
   4950.0      1766.7       0.0    58
   5000.0      1862.3       0.0    58
   5050.0      1961.8       0.0    58
   5100.0      2065.3       0.0    58
   5150.0      2173.0       0.0    58
   5200.0      2285.0       0.0    58
   5250.0      2401.5       0.0    58
   5300.0      2522.4       0.0    58
   5350.0      2648.1       0.0    58
   5400.0      2778.6       0.0    58
   5450.0      2914.1       0.0    58
   5500.0      3054.8       0.0    58
   5550.0      3200.7       0.0    58
   5600.0      3352.0       0.0    58
   5650.0      3508.9       0.0    58
   5700.0      3671.6       0.0    58
   5750.0      3840.1       0.0    58
   5800.0      4014.8       0.0    58
   5850.0      4195.6       0.0    58
   5900.0      4382.8       0.0    58
   5950.0      4576.6       0.0    58
   6000.0      4777.2       0.0    58
   6050.0      4984.7       0.0    58
   6100.0      5199.3       0.0    58
   6150.0      5421.2       0.0    58
   6200.0      5650.5       0.0    58
   6250.0      5887.6       0.0    58
   6300.0      6132.6       0.0    58
   6350.0      6385.6       0.0    58
   6400.0      6646.9       0.0    58
   6450.0      6916.6       0.0    58
   6500.0      7195.0       0.0    58
   6550.0      7482.3       0.0    58
   6600.0      7778.7       0.0    58
   6650.0      8084.4       0.0    58
   6700.0      8399.6       0.0    58
   6750.0      8724.5       0.0    58
   6800.0      9059.3       0.0    58
   6850.0      9404.3       0.0    58
   6900.0      9759.8       0.0    58
   6950.0      10126.       0.0    58
   7000.0      10503.       0.0    58
   7050.0      10891.       0.0    58
   7100.0      11291.       0.0    58
   7150.0      11702.       0.0    58
   7200.0      12125.       0.0    58
   7250.0      12561.       0.0    58
   7300.0      13009.       0.0    58
   7350.0      13470.       0.0    58
   7400.0      13943.       0.0    58
   7450.0      14431.       0.0    58
   7500.0      14931.       0.0    58
   7550.0      15446.       0.0    58
   7600.0      15975.       0.0    58
   7650.0      16518.       0.0    58
   7700.0      17076.       0.0    58
   7750.0      17649.       0.0    58
   7800.0      18238.       0.0    58
   7850.0      18842.       0.0    58
   7900.0      19463.       0.0    58
   7950.0      20099.       0.0    58
   8000.0      20753.       0.0    58
   8050.0      21423.       0.0    58
   8100.0      22111.       0.0    58
   8150.0      22817.       0.0    58
   8200.0      23540.       0.0    58
   8250.0      24282.       0.0    58
   8300.0      25043.       0.0    58
   8350.0      25822.       0.0    58
   8400.0      26621.       0.0    58
   8450.0      27440.       0.0    58
   8500.0      28279.       0.0    58
   8550.0      29139.       0.0    58
   8600.0      30019.       0.0    58
   8650.0      30921.       0.0    58
   8700.0      31844.       0.0    58
   8750.0      32789.       0.0    58
   8800.0      33757.       0.0    58
   8850.0      34747.       0.0    58
   8900.0      35761.       0.0    58
   8950.0      36799.       0.0    58
   9000.0      37860.       0.0    58
   9050.0      38947.       0.0    58
   9100.0      40058.       0.0    58
   9150.0      41194.       0.0    58
   9200.0      42357.       0.0    58
   9250.0      43546.       0.0    58
   9300.0      44761.       0.0    58
   9350.0      46004.       0.0    58
   9400.0      47274.       0.0    58
   9450.0      48573.       0.0    58
   9500.0      49900.       0.0    58
   9550.0      51257.       0.0    58
   9600.0      52643.       0.0    58
   9650.0      54059.       0.0    58
   9700.0      55506.       0.0    58
   9750.0      56984.       0.0    58
   9800.0      58494.       0.0    58
   9850.0      60036.       0.0    58
   9900.0      61611.       0.0    58
   9950.0      63219.       0.0    58
   10000.      64861.       0.0    58
   10050.      66537.       0.0    58
   10100.      68248.       0.0    58
   10150.      69994.       0.0    58
   10200.      71776.       0.0    58
   10250.      73595.       0.0    58
   10300.      75451.       0.0    58
   10350.      77345.       0.0    58
   10400.      79277.       0.0    58
   10450.      81248.       0.0    58
   10500.      83258.       0.0    58
   10550.      85309.       0.0    58
   10600.      87400.       0.0    58
   10650.      89532.       0.0    58
   10700.      91707.       0.0    58
   10750.      93924.       0.0    58
   10800.      96184.       0.0    58
   10850.      98489.       0.0    58
   10900.     0.10084E+06   0.0    58
   10950.     0.10323E+06   0.0    58
   11000.     0.10567E+06   0.0    58
   11050.     0.10816E+06   0.0    58
   11100.     0.11069E+06   0.0    58
   11150.     0.11327E+06   0.0    58
   11200.     0.11590E+06   0.0    58
   11250.     0.11858E+06   0.0    58
   11300.     0.12131E+06   0.0    58
   11350.     0.12409E+06   0.0    58
   11400.     0.12693E+06   0.0    58
   11450.     0.12981E+06   0.0    58
   11500.     0.13275E+06   0.0    58
   11550.     0.13574E+06   0.0    58
   11600.     0.13879E+06   0.0    58
   11650.     0.14189E+06   0.0    58
   11700.     0.14504E+06   0.0    58
   11750.     0.14826E+06   0.0    58
   11800.     0.15153E+06   0.0    58
   11850.     0.15486E+06   0.0    58
   11900.     0.15825E+06   0.0    58
   11950.     0.16170E+06   0.0    58
   12000.     0.16521E+06   0.0    58
   12050.     0.16878E+06   0.0    58
   12100.     0.17241E+06   0.0    58
   12150.     0.17611E+06   0.0    58
   12200.     0.17987E+06   0.0    58
   12250.     0.18370E+06   0.0    58
   12300.     0.18759E+06   0.0    58
   12350.     0.19155E+06   0.0    58
   12400.     0.19557E+06   0.0    58
   12450.     0.19967E+06   0.0    58
   12500.     0.20383E+06   0.0    58
   12550.     0.20806E+06   0.0    58
   12600.     0.21237E+06   0.0    58
   12650.     0.21675E+06   0.0    58
   12700.     0.22120E+06   0.0    58
   12750.     0.22572E+06   0.0    58
   12800.     0.23032E+06   0.0    58
   12850.     0.23499E+06   0.0    58
   12900.     0.23975E+06   0.0    58
   12950.     0.24457E+06   0.0    58
   13000.     0.24948E+06   0.0    58
   13050.     0.25447E+06   0.0    58
   13100.     0.25954E+06   0.0    58
   13150.     0.26469E+06   0.0    58
   13200.     0.26992E+06   0.0    58
   13250.     0.27524E+06   0.0    58
   13300.     0.28064E+06   0.0    58
   13350.     0.28613E+06   0.0    58
   13400.     0.29170E+06   0.0    58
   13450.     0.29736E+06   0.0    58
   13500.     0.30311E+06   0.0    58
   13550.     0.30895E+06   0.0    58
   13600.     0.31489E+06   0.0    58
   13650.     0.32091E+06   0.0    58
   13700.     0.32703E+06   0.0    58
   13750.     0.33324E+06   0.0    58
   13800.     0.33955E+06   0.0    58
   13850.     0.34596E+06   0.0    58
   13900.     0.35246E+06   0.0    58
   13950.     0.35906E+06   0.0    58
   14000.     0.36576E+06   0.0    58
   14050.     0.37257E+06   0.0    58
   14100.     0.37947E+06   0.0    58
   14150.     0.38648E+06   0.0    58
   14200.     0.39360E+06   0.0    58
   14250.     0.40082E+06   0.0    58
   14300.     0.40815E+06   0.0    58
   14350.     0.41558E+06   0.0    58
   14400.     0.42313E+06   0.0    58
   14450.     0.43079E+06   0.0    58
   14500.     0.43856E+06   0.0    58
   14550.     0.44644E+06   0.0    58
   14600.     0.45444E+06   0.0    58
   14650.     0.46256E+06   0.0    58
   14700.     0.47079E+06   0.0    58
   14750.     0.47914E+06   0.0    58
   14800.     0.48761E+06   0.0    58
   14850.     0.49621E+06   0.0    58
   14900.     0.50492E+06   0.0    58
   14950.     0.51377E+06   0.0    58
   15000.     0.52273E+06   0.0    58
   15050.     0.53183E+06   0.0    58
   15100.     0.54105E+06   0.0    58
   15150.     0.55040E+06   0.0    58
   15200.     0.55988E+06   0.0    58
   15250.     0.56950E+06   0.0    58
   15300.     0.57925E+06   0.0    58
   15350.     0.58913E+06   0.0    58
   15400.     0.59916E+06   0.0    58
   15450.     0.60932E+06   0.0    58
   15500.     0.61962E+06   0.0    58
   15550.     0.63006E+06   0.0    58
   15600.     0.64064E+06   0.0    58
   15650.     0.65137E+06   0.0    58
   15700.     0.66225E+06   0.0    58
   15750.     0.67327E+06   0.0    58
   15800.     0.68444E+06   0.0    58
   15850.     0.69577E+06   0.0    58
   15900.     0.70724E+06   0.0    58
   15950.     0.71887E+06   0.0    58
   16000.     0.73065E+06   0.0    58
   16050.     0.74259E+06   0.0    58
   16100.     0.75469E+06   0.0    58
   16150.     0.76695E+06   0.0    58
   16200.     0.77937E+06   0.0    58
   16250.     0.79195E+06   0.0    58
   16300.     0.80470E+06   0.0    58
   16350.     0.81761E+06   0.0    58
   16400.     0.83069E+06   0.0    58
   16450.     0.84395E+06   0.0    58
   16500.     0.85737E+06   0.0    58
   16550.     0.87097E+06   0.0    58
   16600.     0.88474E+06   0.0    58
   16650.     0.89869E+06   0.0    58
   16700.     0.91282E+06   0.0    58
   16750.     0.92713E+06   0.0    58
   16800.     0.94162E+06   0.0    58
   16850.     0.95630E+06   0.0    58
   16900.     0.97116E+06   0.0    58
   16950.     0.98621E+06   0.0    58
   17000.     0.10015E+07   0.0    58
   17050.     0.10169E+07   0.0    58
   17100.     0.10325E+07   0.0    58
   17150.     0.10483E+07   0.0    58
   17200.     0.10643E+07   0.0    58
   17250.     0.10805E+07   0.0    58
   17300.     0.10970E+07   0.0    58
   17350.     0.11136E+07   0.0    58
   17400.     0.11304E+07   0.0    58
   17450.     0.11474E+07   0.0    58
   17500.     0.11647E+07   0.0    58
   17550.     0.11821E+07   0.0    58
   17600.     0.11998E+07   0.0    58
   17650.     0.12176E+07   0.0    58
   17700.     0.12357E+07   0.0    58
   17750.     0.12540E+07   0.0    58
   17800.     0.12726E+07   0.0    58
   17850.     0.12913E+07   0.0    58
   17900.     0.13103E+07   0.0    58
   17950.     0.13295E+07   0.0    58
   18000.     0.13489E+07   0.0    58
   18050.     0.13686E+07   0.0    58
   18100.     0.13885E+07   0.0    58
   18150.     0.14086E+07   0.0    58
   18200.     0.14290E+07   0.0    58
   18250.     0.14496E+07   0.0    58
   18300.     0.14705E+07   0.0    58
   18350.     0.14916E+07   0.0    58
   18400.     0.15129E+07   0.0    58
   18450.     0.15345E+07   0.0    58
   18500.     0.15563E+07   0.0    58
   18550.     0.15784E+07   0.0    58
   18600.     0.16008E+07   0.0    58
   18650.     0.16234E+07   0.0    58
   18700.     0.16462E+07   0.0    58
   18750.     0.16694E+07   0.0    58
   18800.     0.16927E+07   0.0    58
   18850.     0.17164E+07   0.0    58
   18900.     0.17403E+07   0.0    58
   18950.     0.17645E+07   0.0    58
   19000.     0.17890E+07   0.0    58
   19050.     0.18137E+07   0.0    58
   19100.     0.18388E+07   0.0    58
   19150.     0.18641E+07   0.0    58
   19200.     0.18897E+07   0.0    58
   19250.     0.19155E+07   0.0    58
   19300.     0.19417E+07   0.0    58
   19350.     0.19682E+07   0.0    58
   19400.     0.19949E+07   0.0    58
   19450.     0.20219E+07   0.0    58
   19500.     0.20493E+07   0.0    58
   19550.     0.20769E+07   0.0    58
   19600.     0.21049E+07   0.0    58
   19650.     0.21331E+07   0.0    58
   19700.     0.21617E+07   0.0    58
   19750.     0.21906E+07   0.0    58
   19800.     0.22197E+07   0.0    58
   19850.     0.22492E+07   0.0    58
   19900.     0.22791E+07   0.0    58
   19950.     0.23092E+07   0.0    58
   20000.     0.23397E+07   0.0    58
   20050.     0.23705E+07   0.0    58
   20100.     0.24016E+07   0.0    58
   20150.     0.24330E+07   0.0    58
   20200.     0.24648E+07   0.0    58
   20250.     0.24970E+07   0.0    58
   20300.     0.25294E+07   0.0    58
   20350.     0.25623E+07   0.0    58
   20400.     0.25954E+07   0.0    58
   20450.     0.26289E+07   0.0    58
   20500.     0.26628E+07   0.0    58
   20550.     0.26970E+07   0.0    58
   20600.     0.27316E+07   0.0    58
   20650.     0.27665E+07   0.0    58
   20700.     0.28018E+07   0.0    58
   20750.     0.28375E+07   0.0    58
   20800.     0.28735E+07   0.0    58
   20850.     0.29099E+07   0.0    58
   20900.     0.29467E+07   0.0    58
   20950.     0.29839E+07   0.0    58
   21000.     0.30214E+07   0.0    58
   21050.     0.30593E+07   0.0    58
   21100.     0.30977E+07   0.0    58
   21150.     0.31364E+07   0.0    58
   21200.     0.31755E+07   0.0    58
   21250.     0.32150E+07   0.0    58
   21300.     0.32549E+07   0.0    58
   21350.     0.32952E+07   0.0    58
   21400.     0.33359E+07   0.0    58
   21450.     0.33770E+07   0.0    58
   21500.     0.34185E+07   0.0    58
   21550.     0.34604E+07   0.0    58
   21600.     0.35028E+07   0.0    58
   21650.     0.35456E+07   0.0    58
   21700.     0.35888E+07   0.0    58
   21750.     0.36324E+07   0.0    58
   21800.     0.36765E+07   0.0    58
   21850.     0.37210E+07   0.0    58
   21900.     0.37660E+07   0.0    58
   21950.     0.38114E+07   0.0    58
   22000.     0.38572E+07   0.0    58
   22050.     0.39035E+07   0.0    58
   22100.     0.39502E+07   0.0    58
   22150.     0.39974E+07   0.0    58
   22200.     0.40451E+07   0.0    58
   22250.     0.40932E+07   0.0    58
   22300.     0.41417E+07   0.0    58
   22350.     0.41908E+07   0.0    58
   22400.     0.42403E+07   0.0    58
   22450.     0.42903E+07   0.0    58
   22500.     0.43408E+07   0.0    58
   22550.     0.43917E+07   0.0    58
   22600.     0.44432E+07   0.0    58
   22650.     0.44951E+07   0.0    58
   22700.     0.45476E+07   0.0    58
   22750.     0.46005E+07   0.0    58
   22800.     0.46539E+07   0.0    58
   22850.     0.47079E+07   0.0    58
   22900.     0.47623E+07   0.0    58
   22950.     0.48173E+07   0.0    58
   23000.     0.48728E+07   0.0    58
   23050.     0.49288E+07   0.0    58
   23100.     0.49853E+07   0.0    58
   23150.     0.50423E+07   0.0    58
   23200.     0.50999E+07   0.0    58
   23250.     0.51581E+07   0.0    58
   23300.     0.52167E+07   0.0    58
   23350.     0.52759E+07   0.0    58
   23400.     0.53357E+07   0.0    58
   23450.     0.53960E+07   0.0    58
   23500.     0.54568E+07   0.0    58
   23550.     0.55182E+07   0.0    58
   23600.     0.55802E+07   0.0    58
   23650.     0.56428E+07   0.0    58
   23700.     0.57059E+07   0.0    58
   23750.     0.57696E+07   0.0    58
   23800.     0.58339E+07   0.0    58
   23850.     0.58987E+07   0.0    58
   23900.     0.59642E+07   0.0    58
   23950.     0.60302E+07   0.0    58
   24000.     0.60968E+07   0.0    58
   24050.     0.61641E+07   0.0    58
   24100.     0.62319E+07   0.0    58
   24150.     0.63003E+07   0.0    58
   24200.     0.63694E+07   0.0    58
   24250.     0.64391E+07   0.0    58
   24300.     0.65094E+07   0.0    58
   24350.     0.65803E+07   0.0    58
   24400.     0.66518E+07   0.0    58
   24450.     0.67240E+07   0.0    58
   24500.     0.67968E+07   0.0    58
   24550.     0.68703E+07   0.0    58
   24600.     0.69444E+07   0.0    58
   24650.     0.70192E+07   0.0    58
   24700.     0.70946E+07   0.0    58
   24750.     0.71706E+07   0.0    58
   24800.     0.72474E+07   0.0    58
   24850.     0.73248E+07   0.0    58
   24900.     0.74029E+07   0.0    58
   24950.     0.74817E+07   0.0    58
   25000.     0.75611E+07   0.0    58
   25050.     0.76412E+07   0.0    58
   25100.     0.77221E+07   0.0    58
   25150.     0.78036E+07   0.0    58
   25200.     0.78858E+07   0.0    58
   25250.     0.79687E+07   0.0    58
   25300.     0.80524E+07   0.0    58
   25350.     0.81367E+07   0.0    58
   25400.     0.82218E+07   0.0    58
   25450.     0.83076E+07   0.0    58
   25500.     0.83942E+07   0.0    58
   25550.     0.84814E+07   0.0    58
   25600.     0.85694E+07   0.0    58
   25650.     0.86582E+07   0.0    58
   25700.     0.87477E+07   0.0    58
   25750.     0.88379E+07   0.0    58
   25800.     0.89290E+07   0.0    58
   25850.     0.90207E+07   0.0    58
   25900.     0.91133E+07   0.0    58
   25950.     0.92066E+07   0.0    58
   26000.     0.93007E+07   0.0    58
   26050.     0.93956E+07   0.0    58
   26100.     0.94913E+07   0.0    58
   26150.     0.95877E+07   0.0    58
   26200.     0.96850E+07   0.0    58
   26250.     0.97831E+07   0.0    58
   26300.     0.98820E+07   0.0    58
   26350.     0.99817E+07   0.0    58
   26400.     0.10082E+08   0.0    58
   26450.     0.10184E+08   0.0    58
   26500.     0.10286E+08   0.0    58
   26550.     0.10389E+08   0.0    58
   26600.     0.10493E+08   0.0    58
   26650.     0.10597E+08   0.0    58
   26700.     0.10703E+08   0.0    58
   26750.     0.10809E+08   0.0    58
   26800.     0.10916E+08   0.0    58
   26850.     0.11025E+08   0.0    58
   26900.     0.11134E+08   0.0    58
   26950.     0.11243E+08   0.0    58
   27000.     0.11354E+08   0.0    58
   27050.     0.11466E+08   0.0    58
   27100.     0.11578E+08   0.0    58
   27150.     0.11692E+08   0.0    58
   27200.     0.11806E+08   0.0    58
   27250.     0.11922E+08   0.0    58
   27300.     0.12038E+08   0.0    58
   27350.     0.12155E+08   0.0    58
   27400.     0.12273E+08   0.0    58
   27450.     0.12392E+08   0.0    58
   27500.     0.12512E+08   0.0    58
   27550.     0.12633E+08   0.0    58
   27600.     0.12755E+08   0.0    58
   27650.     0.12877E+08   0.0    58
   27700.     0.13001E+08   0.0    58
   27750.     0.13126E+08   0.0    58
   27800.     0.13251E+08   0.0    58
   27850.     0.13378E+08   0.0    58
   27900.     0.13506E+08   0.0    58
   27950.     0.13634E+08   0.0    58
   28000.     0.13764E+08   0.0    58
   28050.     0.13895E+08   0.0    58
   28100.     0.14026E+08   0.0    58
   28150.     0.14159E+08   0.0    58
   28200.     0.14293E+08   0.0    58
   28250.     0.14428E+08   0.0    58
   28300.     0.14563E+08   0.0    58
   28350.     0.14700E+08   0.0    58
   28400.     0.14838E+08   0.0    58
   28450.     0.14977E+08   0.0    58
   28500.     0.15117E+08   0.0    58
   28550.     0.15258E+08   0.0    58
   28600.     0.15400E+08   0.0    58
   28650.     0.15543E+08   0.0    58
   28700.     0.15688E+08   0.0    58
   28750.     0.15833E+08   0.0    58
   28800.     0.15979E+08   0.0    58
   28850.     0.16127E+08   0.0    58
   28900.     0.16276E+08   0.0    58
   28950.     0.16425E+08   0.0    58
   29000.     0.16576E+08   0.0    58
   29050.     0.16728E+08   0.0    58
   29100.     0.16882E+08   0.0    58
   29150.     0.17036E+08   0.0    58
   29200.     0.17192E+08   0.0    58
   29250.     0.17348E+08   0.0    58
   29300.     0.17506E+08   0.0    58
   29350.     0.17665E+08   0.0    58
   29400.     0.17825E+08   0.0    58
   29450.     0.17987E+08   0.0    58
   29500.     0.18149E+08   0.0    58
   29550.     0.18313E+08   0.0    58
   29600.     0.18478E+08   0.0    58
   29650.     0.18644E+08   0.0    58
   29700.     0.18811E+08   0.0    58
   29750.     0.18980E+08   0.0    58
   29800.     0.19150E+08   0.0    58
   29850.     0.19321E+08   0.0    58
   29900.     0.19493E+08   0.0    58
   29950.     0.19667E+08   0.0    58
   0.0000      0.0000       0.0    62
   50.000      0.0000       0.0    62
   100.00      0.0000       0.0    62
