Pressure (atm),Temperature (K),B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,W1a_Frequencies_1_P1->P2,W1a_Energy_1_P1->P2,W1b_SymmetryFactor_1_P1->P2,W1a_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,colrel_Sigmas_P1->P2,W1b_Energy_1_P1->P2,P2_SymmetryFactor_1_P1->P2,B2_ImaginaryFrequency_1_P1->P2,P1_Frequencies_1_P1->P2,P1_SymmetryFactor_1_P1->P2,P2_Frequencies_1_P1->P2,B8_Frequencies_1_P1->P2,colrel_PowerOne_P1->P2,colrel_FactorOne_P1->P2,B8_SymmetryFactor_1_P1->P2,P2_Energy_1_P1->P2,W1b_Frequencies_1_P1->P2,B8_Energy_1_P1->P2,colrel_Epsilons_P1->P2,B2_Energy_1_P1->P2,P1_Energy_1_P1->P2
0.1,1400.0,-0.0721776759860513,-0.0044113215727231495,0.00015915700336943458,-4.0641217426007834e-05,-7.99595723034594e-06,3.502901843944072e-05,-0.023504049965677,-6.830010333096444e-05,-8.371035079003274e-06,0.0,0.28637939247480676,1.0006593643538562,0.9999880855520088,0.0,-0.764415316221767,-1.642762979108035e-05,3.453662085221558e-05,-0.08221532108676612,0.0,-2.836494565522858e-06,-0.023985992456930654,1.4565819260393799e-06,2.656951974382134e-06,0.35943565076401746
0.1,1500.0,-0.08819682060854976,-0.005653322662410427,2.5623088082524224e-05,-0.00017485957591014913,-5.440111898386705e-06,8.985864850432109e-06,-0.027266351601378136,-1.790856170689848e-05,-5.155884647990094e-06,0.0,0.24679142795592607,1.071094783449293,0.999992325363921,0.0,-0.8370442834572832,1.52970615936374e-05,4.526598531702714e-05,-0.08775840809615673,0.0,-3.297137995380946e-07,-0.02405494855981648,2.0472521706143985e-06,3.2561148734487184e-06,0.3354766340715163
0.1,1600.0,-0.10580335999161351,-0.006901695913076442,-9.098541926232487e-05,-0.00023836616879308197,-3.3156693123993916e-06,-1.616992339646179e-05,-0.03127124384839744,3.047991865619493e-05,-2.289045836508813e-06,0.0,0.21444566767035814,1.137528094662351,0.9999960100980131,0.0,-0.9074500241658023,3.6858797823000785e-05,4.007445977135018e-05,-0.09297979416241932,0.0,9.071957434420686e-07,-0.02406412610385764,3.242653158711144e-06,2.771315878774695e-06,0.3145126671170853
0.1,1700.0,-0.12503866532442676,-0.007944075586541794,-0.00016710439264715302,-0.00023787504938857073,-1.6142233401189972e-06,-3.406839233754696e-05,-0.03551954659799139,6.489211195425129e-05,-5.2712247333732727e-08,0.0,0.18772187870057053,1.200214190114752,0.9999984514522171,0.0,-0.9752488584223497,4.6429599795263944e-05,2.58269022333804e-05,-0.0978676264371472,0.0,1.5355390461869666e-06,-0.024015866857335172,4.153313595974673e-06,1.433251281431748e-06,0.296014509227112
0.1,1800.0,-0.14593205509479817,-0.008690804858818924,-0.00019595144454448597,-0.00019121694005370875,-3.3748345067631896e-07,-4.220319399967168e-05,-0.04001155267384451,8.070284545424046e-05,1.4301321421599897e-06,0.0,0.1654145728862978,1.259395631364008,0.9999994708812487,0.0,-1.0401591717306626,4.5302628445625794e-05,9.014460877003762e-06,-0.1024180852742851,0.0,1.7875718075758555e-06,-0.0239148661011882,4.3636810262976895e-06,-3.490169265840254e-07,0.27957075801591913
0.1,1900.0,-0.16848779996957705,-0.009137857492611829,-0.00018159701502048836,-0.00011841283109031025,5.348661019457849e-07,-4.0748496023558385e-05,-0.04474428932307202,7.832384725216865e-05,2.1704116521497808e-06,0.0,0.14661850610168461,1.3153021316000817,0.9999992413403964,0.0,-1.1019903309081074,3.622935575131309e-05,-5.628030364551696e-06,-0.10663347687471442,0.0,1.7510620114086955e-06,-0.02376670924251451,3.7919898421569e-06,-2.094855683757646e-06,0.2648568391721903
0.1,2000.0,-0.19268079196006427,-0.009334305434491288,-0.0001341542705384308,-3.7231959393290665e-05,1.0467294965140566e-06,-3.150718870244476e-05,-0.049710635922007876,6.12019210014948e-05,2.270362477391462e-06,0.0,0.13064655378603543,1.3681503657681466,0.999998142610666,0.0,-1.1606305481141086,2.2371778284403677e-05,-1.5388742437948077e-05,-0.11052077933377537,0.0,1.4817273691401831e-06,-0.02357710641170462,2.5637339778314823e-06,-3.3257805303904753e-06,0.25161327014959256
0.1,2100.0,-0.2184577472013118,-0.009357411156524817,-6.635764906772813e-05,3.8520594402273974e-05,1.257908752895889e-06,-1.71103352372079e-05,-0.05489948679810037,3.431344063711431e-05,1.8838651159277097e-06,0.0,0.1169711788971764,1.4181439760714172,0.9999966500949963,0.0,-1.2160341621860304,6.721018467568348e-06,-1.9321820946857847e-05,-0.11409045830776954,0.0,1.0403671174403634e-06,-0.023351511614200317,9.148628778381855e-07,-3.609891415535219e-06,0.2396301245758985
0.1,2200.0,-0.24574137272679877,-0.009295205205593968,8.652508940313813e-06,9.923811181076253e-05,1.235482081668103e-06,-4.651953370502354e-07,-0.06029642152883299,3.1334956472071437e-06,1.1859745007681452e-06,0.0,0.10518267868986532,1.4654737370403237,0.999995258155902,0.0,-1.2682091891834795,-8.177090245927676e-06,-1.7810700701180462e-05,-0.11735548318780752,0.0,4.994115685763465e-07,-0.023094950791603116,-8.751715117434939e-07,-2.584377951131399e-06,0.22873573372751288
0.1,2300.0,-0.2744357248426847,-0.00923521060834583,7.863706543486392e-05,0.00013904807668192124,1.0469725907701782e-06,1.5594430378400178e-05,-0.06588455530648556,-2.701385739777861e-05,3.5205261727795703e-07,0.0,0.09495925037427741,1.510317861486356,0.9999944320833676,0.0,-1.317205825406467,-2.0312635987204084e-05,-1.2125372479119542e-05,-0.1203305146712894,0.0,-6.115927007889716e-08,-0.0228119613521467,-2.526037890167165e-06,3.678352743546433e-08,0.2187883396498443
0.1,2400.0,-0.3044316740730133,-0.009257755746844903,0.00013293609530063707,0.0001550927846763274,7.557765191353734e-07,2.8508977346059903e-05,-0.07164538648195841,-5.132689435943368e-05,-4.5515113591371073e-07,0.0,0.0860453688715407,1.5528424257130742,0.9999945813297034,0.0,-1.3631063003689927,-2.820177391757531e-05,-4.046945836647184e-06,-0.12303124529579333,0.0,-5.601479914563339e-07,-0.02250658947997193,-3.7812855884411876e-06,4.464288786682228e-06,0.20966984037587236
0.1,2500.0,-0.3356118885378109,-0.00943249714342156,0.00016273796564966495,0.00014678492658759773,4.1853000939722844e-07,3.6091555700630596e-05,-0.0775595504980859,-6.570696267755296e-05,-1.0925331708413565e-06,0.0,0.07823602862839286,1.5932018881880186,0.9999960474178837,0.0,-1.4060162312131292,-3.082833988503109e-05,4.420021827285918e-06,-0.12547387563036558,0.0,-9.206012229312852e-07,-0.02218241583872476,-4.420862346271351e-06,1.084007285853432e-05,0.20128104145735545
0.1,2600.0,-0.3678550717958123,-0.009817069359441166,0.00016109849083422278,0.00011514373458824442,8.390695921603621e-08,3.655998672509302e-05,-0.08360744447068139,-6.681597538097337e-05,-1.4396188412471083e-06,0.0,0.07136514705278321,1.6315396748019344,0.9999991013520045,0.0,-1.4460574610085966,-2.756730906152591e-05,1.125175449613732e-05,-0.12767470808955678,0.0,-1.0735582218065561e-06,-0.021842593746497527,-4.265707321904212e-06,1.92462837795636e-05,0.19353800770019444
0.1,2700.0,-0.4010393860006101,-0.010457068193289848,0.0001228186488777445,6.224904217011677e-05,-2.076215355503782e-07,2.852832083876721e-05,-0.08976971740328168,-5.2058921720991526e-05,-1.3989305456726666e-06,0.0,0.06529694402811562,1.6679888056357446,1.0000039467681148,0.0,-1.483362264326604,-1.810667524270475e-05,1.4539933779483943e-05,-0.1296498401923328,0.0,-9.601488274786218e-07,-0.021489891340800656,-3.1775099533717675e-06,2.9714966210917797e-05,0.18636922913865664
0.1,2800.0,-0.4350450983204239,-0.011386812536128945,4.425163149436205e-05,-9.18400447841729e-06,-4.2343339403963913e-07,1.0975589769094852e-05,-0.09602763663435011,-1.9524396210034245e-05,-8.947829389104266e-07,0.0,0.05991946819270512,1.7026725416335622,1.0000107262299152,0.0,-1.51806875583776,-2.3759537060318406e-06,1.2572687583428732e-05,-0.1314149399405961,0.0,-5.323942846567036e-07,-0.021126733355952856,-1.0557412884053012e-06,4.223745893986335e-05,0.17971339698421518
0.1,2900.0,-0.46975654012512524,-0.01263051236361989,-7.691654682276593e-05,-9.612244404297622e-05,-5.380705669800524e-07,-1.6796522779867027e-05,-0.10236334778702531,3.209518121182498e-05,1.2877579880568556e-07,0.0,0.055139686110017315,1.7357050336912723,1.000019528956986,0.0,-1.5503173235429883,1.951533210258856e-05,3.87636936171826e-06,-0.13298508759527966,0.0,2.46899912437726e-07,-0.020755240386896863,2.1666637594450814e-06,5.67729749030097e-05,0.1735176417064427
0.1,3000.0,-0.5050634868759576,-0.014203602080196366,-0.00024188660031821408,-0.00019544347455175846,-5.324003090795897e-07,-5.5209715290793975e-05,-0.10876004715626673,0.00010358999767142056,1.7104018316914312e-06,0.0,0.050879720101156226,1.767191960727524,1.0000303989065789,0.0,-1.5802479138415695,4.73284715431964e-05,-1.2769959254004114e-05,-0.1343746701238532,0.0,1.40482730369451e-06,-0.020377264736437493,6.528107411250638e-06,7.325612717935002e-05,0.1677361249238548
0.5,200.0,-5.504332127628779e-06,-1.6503792578585554,-0.8947179708651348,-0.2525612118324086,-0.026015114870425817,-0.23253362724110863,-0.15751156716601541,0.4221972084229609,-0.015362977356760172,0.0,1.343817895253324,0.0017526677813699048,0.9999963063231326,0.0,-0.10306006263372774,-0.13334551097168662,0.3388342220042279,-0.024006060621242085,0.0,-0.11266895105800014,-0.02898969080299822,0.07123336145299006,3.3670149798793117e-09,2.5160967633107796
0.5,210.0,5.052129930431849e-05,-1.5225813563785089,-0.8560153207359869,-0.24255271306478574,-0.024660271876459333,-0.2226945121552406,-0.14645189378976767,0.4045407938987339,-0.014541660522657473,0.0,1.383644845263215,0.0025265346057658433,0.9999898658004853,0.0,-0.10599330618828376,-0.11229410907612733,0.3249731937134108,-0.02452724035195759,0.0,-0.1067669095778536,-0.029162749360970172,0.06838047264276213,-3.7847332119639415e-08,2.3962797888454785
0.5,220.0,-0.00026811003912063675,-1.4040297722598694,-0.816630578175512,-0.2274219959457219,-0.02332333594920522,-0.21279963515337383,-0.13639051669999736,0.3867432427047689,-0.013700110539025121,0.0,1.420109523135239,0.0035646896489555844,1.0000068558230641,0.0,-0.10843363983315239,-0.09388235677436996,0.3106044066659458,-0.024975999408564434,0.0,-0.10090176693433678,-0.02926549309160457,0.065335923413344,1.5346237624524446e-07,2.2873784831547983
0.5,230.0,0.0004010867106630807,-1.301491018005736,-0.7812542867805075,-0.22578224978921513,-0.02195743647619866,-0.20345748692814813,-0.12707245884272275,0.3696518370046968,-0.012871592377241113,0.0,1.4528575113925084,0.0048666399437363094,1.0000031565588832,0.0,-0.11155112143508064,-0.07592291433985487,0.29762053995407783,-0.025441818099742698,0.0,-0.0950129997902987,-0.029299436426733633,0.06227426063912134,-2.466003711246952e-07,2.1879194908354904
0.5,240.0,-0.00010250244323796279,-1.2057283718363783,-0.7439101998099592,-0.20968353802729744,-0.02065671172584856,-0.19407131352359763,-0.11857388545602716,0.35255633416858045,-0.012076965310580704,0.0,1.4824634690427314,0.00645658638720085,1.0000027389158552,0.0,-0.1135594126982259,-0.061346924657211074,0.2830116232350458,-0.025803729520908782,0.0,-0.08940467576900576,-0.029278286944519203,0.05912982112514097,4.439657384707368e-08,2.096755787093412
0.5,250.0,-0.00033794941762491223,-1.114197593767249,-0.7079205156046583,-0.19593210173029407,-0.019409083300379354,-0.18492922996057506,-0.11069279442045299,0.33585671900667063,-0.011312961075573327,0.0,1.5089169986433066,0.008370243398384904,1.0000062366428577,0.0,-0.11570142335322242,-0.048181283502464166,0.26916425611623823,-0.026153393273661958,0.0,-0.08401936292106342,-0.02923986792624895,0.05599600459767981,1.9088012332610294e-07,2.012888944381518
0.5,260.0,-9.349555233063602e-05,-1.0310747992218008,-0.6744902765210508,-0.18926605200044186,-0.018211009738327393,-0.17621300539513662,-0.10334580363884185,0.31982489635060485,-0.01058356116122362,0.0,1.5322118089360042,0.010628146506072654,1.000009744629392,0.0,-0.11816364176782748,-0.035805014719085024,0.2562492607968919,-0.02650855123569801,0.0,-0.07884346196143856,-0.029218551259021907,0.05292476407710278,5.300546315471968e-08,1.935471446905268
0.5,270.0,0.00018805059273526153,-0.957672685252002,-0.6426836606716649,-0.1847076855747959,-0.017077150601988295,-0.16786465562056763,-0.09651402519374189,0.3044153681299029,-0.009897650414432788,0.0,1.552512086920724,0.013246214798288906,1.0000118159297275,0.0,-0.12059139882152302,-0.02463559287000387,0.24338755650082244,-0.02684905291773132,0.0,-0.07393702065330512,-0.029228741289354224,0.04992261170944746,-1.1743230732776795e-07,1.8637865913217495
0.5,280.0,0.00023808230960486895,-0.8916051870854742,-0.6114735068519851,-0.17775144278960858,-0.01602240277241676,-0.1597646642352813,-0.09017198003352027,0.28949057748391605,-0.009262131173134952,0.0,1.570045560758608,0.016239436079085585,1.0000128552567473,0.0,-0.12278648462252488,-0.015016824999200186,0.23010417253142038,-0.027164992403341744,0.0,-0.06936243216784799,-0.029270486667836545,0.04698873634766975,-1.5923960050059604e-07,1.7972223322953869
0.5,290.0,8.003681043743413e-05,-0.8296786537915402,-0.580529641396326,-0.16750767417180126,-0.01505281351513217,-0.1518465911087296,-0.08427632974414155,0.27497316403663624,-0.008679450417956515,0.0,1.5850084918788336,0.019619862313251465,1.0000136305966358,0.0,-0.12479410958352274,-0.0069118250389670075,0.21649657918039866,-0.027462342235391835,0.0,-0.06514693288395544,-0.029339250891660257,0.04413126183761594,-7.984105885812489e-08,1.7352505329614747
0.5,300.0,-0.00014015667833295914,-0.7699480958999402,-0.5500598045543097,-0.1555044838776406,-0.01416595186551144,-0.1441102131828672,-0.07877835770864523,0.2608665638594992,-0.00814829243344499,0.0,1.5975446953820724,0.02339477639436829,1.0000145812904888,0.0,-0.12675347804020298,-6.0775938381754584e-05,0.20288777059130683,-0.027752510923883148,0.0,-0.061282761839450445,-0.029431135717751033,0.04136518121816594,3.830260073302762e-08,1.6774122006319523
0.5,310.0,-0.0002997836804936573,-0.7121015123918379,-0.5204265034090139,-0.14379153433598957,-0.013354642981772061,-0.1365894289107613,-0.07363489152808092,0.24721465891443725,-0.007665151410592856,0.0,1.6077654982707015,0.027566540408781627,1.0000157495882311,0.0,-0.12877576368828392,0.005808981311386888,0.1895363051862799,-0.028044058212158086,0.0,-0.05774177524567503,-0.029543619444386757,0.03870538892881308,1.2253455256832644e-07,1.6233066443252637
0.5,320.0,-0.0003509232101128807,-0.6568905616685545,-0.49188620287140006,-0.1338007340743826,-0.01261033988264945,-0.12931889318884088,-0.068812109561521,0.23405870804174628,-0.0072256304050798996,0.0,1.615774574338104,0.03213344763238255,1.0000169447144753,0.0,-0.13090458495901303,0.010872795883158929,0.17653722178537598,-0.0283402026967245,0.0,-0.05448935459149755,-0.02967432823627841,0.03616185934811544,1.4211807767652208e-07,1.5725829206160484
0.5,330.0,-0.000309098602817632,-0.6053760951984143,-0.4645038056175293,-0.12604083546453876,-0.011925051051085905,-0.12231576666150747,-0.0642846256783002,0.22141402881366712,-0.006825205593870168,0.0,1.621681691790317,0.037090738188724444,1.0000179158588767,0.0,-0.13312927634664679,0.015195318823105259,0.16385330487663663,-0.02863995393245626,0.0,-0.05149270286642195,-0.029819747251139204,0.03373830915213458,1.0352045884207592e-07,1.5249327121499994
0.5,340.0,-0.00022099104126137444,-0.5583851693294615,-0.43818255968151204,-0.12027582961187659,-0.011292026659027024,-0.11557627396951646,-0.06003298282316968,0.20926641583998884,-0.006459569213717537,0.0,1.6256043595201088,0.04243136771924393,1.0000184603107805,0.0,-0.13541421038298393,0.018767187648643165,0.15139103626234218,-0.028940298051501705,0.0,-0.048723995626627124,-0.029974646791209158,0.03143325436893076,3.253610132885237e-08,1.480084260651183
0.5,350.0,-0.00013601828689367834,-0.5162668751996224,-0.41273911747636133,-0.11586059591103885,-0.01070572904693349,-0.10908108619932352,-0.05604134565262301,0.19758035198103116,-0.006124733637201238,0.0,1.6276622867837152,0.048146469995989885,1.0000184664644807,0.0,-0.13772330774284502,0.021552363223209872,0.13906767677032722,-0.02923800631080516,0.0,-0.04616041498467968,-0.030132249074606543,0.029242023648178638,-4.219455098992818e-08,1.4377971826831542
0.5,360.0,-9.003716705611481e-05,-0.478881863372739,-0.38797742734022056,-0.11204557481265168,-0.010161525442402118,-0.10280371296907684,-0.05229596708657035,0.18631113251876288,-0.005817034442090431,0.0,1.627969875798136,0.054225608012124366,1.000017914017204,0.0,-0.14003335601911418,0.023525284027119158,0.12684981016092897,-0.02953064508172532,0.0,-0.043782887225304844,-0.030284857669566123,0.02715872366567807,-9.906855148277544e-08,1.3978580616703014
0.5,370.0,-0.00010027744089322352,-0.445721856876174,-0.36374064569595993,-0.10817981842728189,-0.009655360528647789,-0.09671817388219948,-0.048784369489353815,0.1754158011788685,-0.005533108836793383,0.0,1.6266301431268593,0.06065692862414263,1.0000168534195644,0.0,-0.142337484568885,0.02469163400593153,0.1147640521935538,-0.02981689309479809,0.0,-0.04157465635688299,-0.03042464294417335,0.025177678842907617,-1.2697914856478846e-07,1.3600767219579832
0.5,380.0,-0.00016746592048257192,-0.41607195241951217,-0.3399372653984726,-0.10380986832873376,-0.00918351851720056,-0.09080427578803477,-0.045494984228370706,0.16486060655954082,-0.005269880523380999,0.0,1.623731491819771,0.06742730156861858,1.000015379624435,0.0,-0.14464260735030007,0.02509447284144005,0.10288871901125869,-0.030096433522127493,0.0,-0.039520211927887315,-0.030544362218040966,0.02329424257535194,-1.2449878538543998e-07,1.3242830913297063
0.5,390.0,-0.0002811566276848282,-0.38916078346154614,-0.3165460827344142,-0.09870026532994187,-0.008742495002158457,-0.08505022122124907,-0.042417011903894325,0.15462462231841503,-0.005024556921463119,0.0,1.6193473723494929,0.07452248165494978,1.0000136082537956,0.0,-0.1469643903464601,0.024810377288459876,0.09133608297727214,-0.030369665469993534,0.0,-0.03760469557741721,-0.030637897604725826,0.021505075652849297,-9.703074821166455e-08,1.290324561475486
0.5,400.0,-0.00042549399267771096,-0.3642727371521988,-0.2936072509562643,-0.0928066457693405,-0.008328957294086949,-0.07945300350914074,-0.03954035051671053,0.14470019301855486,-0.004794634165973757,0.0,1.6135381551094603,0.0819273019856199,1.0000116574436992,0.0,-0.14932212721832822,0.02394032305813756,0.08023259113827864,-0.03063739664605924,0.0,-0.03581371400278114,-0.030700577120467705,0.019808057585499448,-5.3549203515369296e-08,1.258063763569066
0.5,410.0,-0.0005839255811276119,-0.3408163857492723,-0.2712062141982503,-0.08622710594051328,-0.00793976002637858,-0.07401729718710008,-0.036855519137068915,0.13509122301458762,-0.004577903079591608,0.0,1.6063543198730639,0.08962588922988403,1.0000096358257284,0.0,-0.15173473406263713,0.02259894816858115,0.06970153006415446,-0.030900598541244356,0.0,-0.03413341956579483,-0.030729296155163406,0.018201993578064134,-3.833268429132078e-09,1.2273766867116023
0.5,420.0,-0.0007423422811483618,-0.31835435059492373,-0.24945564756679775,-0.07914935268529241,-0.007571985789601382,-0.06875353194387399,-0.03435355797948016,0.12581029666155572,-0.004372450795350031,0.0,1.5978401406616531,0.09760188605389264,1.0000076357782013,0.0,-0.15421822959831522,0.020904521485604503,0.05985019170589624,-0.03116024872197881,0.0,-0.032550723202562366,-0.030722481326570183,0.016686245098900376,4.345145855988641e-08,1.198151078463194
0.5,430.0,-0.0008906994525584613,-0.2966043440497264,-0.2284786877938479,-0.07180368209807252,-0.007222988954241108,-0.063675695370278,-0.03202591278492051,0.11687541476612544,-0.004176655189091596,0.0,1.5880372451601665,0.10583866638945036,1.0000057306455732,0.0,-0.15678457999555384,0.01897081996307954,0.0507619390071503,-0.03141725283591784,0.0,-0.031053536564551315,-0.030679945430381893,0.015260369981483838,8.181305796984947e-08,1.1702850775537161
0.5,440.0,-0.001023441945468564,-0.2754216729316673,-0.20839519250031543,-0.06442626866441736,-0.0068904296821040946,-0.05879923673771443,-0.02986432008983705,0.10830688488086991,-0.0039891715038365095,0.0,1.5769876534045493,0.11431953275531437,1.0000039746509186,0.0,-0.1594415744935757,0.016901321360779594,0.04249262715904949,-0.031672425453410064,0.0,-0.029630978109616478,-0.030602678409749156,0.01392382086174497,1.0729387170535666e-07,1.1436860383880678
0.5,450.0,-0.0011391269479029493,-0.25477200979206294,-0.18931165195844304,-0.057233668329154296,-0.006572292270471238,-0.05413928816307365,-0.027860708548640672,0.10012467923914815,-0.0038089120754286037,0.0,1.5647360976471365,0.12302788906766329,1.0000024044469749,0.0,-0.16219335720719374,0.014785628609167295,0.03507042106288417,-0.031926506733755425,0.0,-0.02827351029427996,-0.03049261069043394,0.012675722795013767,1.1834410655912673e-07,1.1182695148977888
0.5,460.0,-0.0012396023082235001,-0.23470103703072437,-0.1713146701694514,-0.05040745003713472,-0.006266886888877202,-0.04970929910534497,-0.026007125973013516,0.09234640041886696,-0.0036350208884887232,0.0,1.5513315738546805,0.13194738611356643,1.0000010415192606,0.0,-0.16504128932105175,0.01269778777886581,0.028497970257393524,-0.03218019545575872,0.0,-0.026972998551868715,-0.03035237545599783,0.011514732293055252,1.1540978751218046e-07,1.093958377698221
0.5,470.0,-0.0013290169905386274,-0.21530537347797823,-0.15446754547922423,-0.04408698833171318,-0.005972836675544468,-0.0455200973690096,-0.024295695720212576,0.08498587480286231,-0.0034668449585844824,0.0,1.536828173857519,0.14106203966356373,0.9999998949005471,0.0,-0.16798489865133123,0.010696067709468479,0.022756007147709454,-0.032434184481747994,0.0,-0.02572269756754124,-0.0301850874302003,0.0104389691758708,1.003959234743785e-07,1.0706820435839741
0.5,480.0,-0.001412851826315655,-0.1967073463391367,-0.1388093189600808,-0.03836825463777009,-0.00568905354146731,-0.04157933935030627,-0.022718601205062878,0.078052320307335,-0.0033039044393136765,0.0,1.5212853033384965,0.15035632302913504,0.9999989638535248,0.0,-0.17102275831972377,0.00882377219737672,0.017807618386346185,-0.03268919016736807,0.0,-0.024517178194115252,-0.029994148349964497,0.009446007474314738,7.611808178597891e-08,1.0483758003728638
0.5,490.0,-0.0014970813449714203,-0.17903478045240256,-0.1243556389558458,-0.033306625081318514,-0.0054147063845295515,-0.037891286408142995,-0.021268094152327468,0.07154999676372095,-0.0031458630552444705,0.0,1.504767415112185,0.15981523688154964,0.9999982403246346,0.0,-0.1741532077327949,0.007110708989308231,0.013602638987338881,-0.032945971651381994,0.0,-0.023352211232123915,-0.029783083752328653,0.008532910235179915,4.5812233222627885e-08,1.0269802132171848
0.5,500.0,-0.001587518093945008,-0.16240602305770732,-0.11110085028038873,-0.028922070111514736,-0.005149185158611475,-0.03445683539581648,-0.019936520646666157,0.06547823396838186,-0.0029925000834852317,0.0,1.487343389665506,0.1694243595528272,0.9999977110731415,0.0,-0.17737488220924544,0.005575013264145994,0.010081800193193012,-0.033205339105000856,0.0,-0.022224624039309356,-0.029555411817593,0.0076962939500292565,1.2738450752496095e-08,1.0064406009368196
0.5,510.0,-0.001689349863466786,-0.1469198317788284,-0.0990208137239049,-0.02520547975901353,-0.004892063677340669,-0.03127373325550503,-0.018716358713405393,0.05983173471618266,-0.002843684725863135,0.0,1.469085684154988,0.1791698810401877,0.9999973594453093,0.0,-0.1806870530373139,0.004225098664320743,0.0071804106850970675,-0.03346815198578925,0.0,-0.02113214394061907,-0.02931454251649703,0.006932410357497018,-2.01103695195981e-08,0.986706572849422
0.5,520.0,-0.0018068549190879957,-0.13264943765078063,-0.08807606861749079,-0.022125239886745623,-0.0046430633611536124,-0.028336913417948546,-0.017600261659775827,0.054601061262155026,-0.002699353374221557,0.0,1.4500693533357385,0.18903862369712898,0.9999971668033627,0.0,-0.18408980054055313,0.003061576690264841,0.0048314633681778366,-0.03373530936846993,0.0,-0.020073239659643544,-0.029063703877706053,0.006237235829050576,-5.019928031599894e-08,0.9677316181016014
0.5,530.0,-0.0019432670239136977,-0.11963997116123877,-0.07821505262347969,-0.019633478527546298,-0.004402019481567847,-0.02563890227044219,-0.016581102358719606,0.04977322881805976,-0.0025594899931205995,0.0,1.4303710256380118,0.1990180522375432,0.999997113640727,0.0,-0.18758405261945518,0.0020790413549239876,0.0029681396625217123,-0.03400773478279944,0.0,-0.019046969112209513,-0.028805891525531934,0.005606560997299604,-7.55548757001352e-08,0.9494727407351317
0.5,540.0,-0.0021007571050305285,-0.10790843939689043,-0.06937718088807568,-0.017671638963137663,-0.0041688508824307925,-0.023170255033251826,-0.015652014789206567,0.04533234577628271,-0.002424109631710307,0.0,1.4100678976227143,0.2090962752846747,0.9999971804249613,0.0,-0.19117152370133078,0.0012676596438865753,0.0015257355647623468,-0.03428635791599604,0.0,-0.01805283925198078,-0.028543837489634665,0.005036075483021662,-9.479889581567715e-08,0.9318901347233353
0.5,550.0,-0.0022804988657071207,-0.0974455149161415,-0.06149565842242185,-0.016175211229562603,-0.0039435336907884715,-0.020919990767149493,-0.01480643027134018,0.04126025551326619,-0.0022932449252938314,0.0,1.3892367919545854,0.21926204031340454,0.9999973482122805,0.0,-0.19485458691493066,0.0006145405212692408,0.00044306487437825037,-0.034572095221704464,0.0,-0.017090681411050787,-0.028279994466960136,0.004521444415678596,-1.0712962156095746e-07,0.914946894036884
0.5,560.0,-0.0024827891612981654,-0.0882185053249564,-0.05449995519391773,-0.015077575392067583,-0.003726079173069762,-0.018876005282181207,-0.014038106840239222,0.03753714789723484,-0.0021669353482764394,0.0,1.3679533086088025,0.22950472348871653,0.999997599075702,0.0,-0.19863610773282497,0.00010487771816191024,-0.00033658939812085425,-0.03486583105390048,0.0,-0.01616054379124308,-0.028016532080782735,0.004058374899095058,-1.122674559244118e-07,0.8986087534836784
0.5,570.0,-0.002707198909900094,-0.08017499238528947,-0.04831791456424515,-0.014312989025446865,-0.0035165156359297004,-0.017025448189265484,-0.013341151035571978,0.0341421196351755,-0.002045218923518995,0.0,1.3462910864989879,0.23981431560649288,0.9999979163847358,0.0,-0.20251926176342702,-0.0002771237039644601,-0.0008648995193880406,-0.03516840050132821,0.0,-0.015262601419354815,-0.027755342134209725,0.0036426716730660253,-1.103786938512656e-07,0.8828438566428595
0.5,580.0,-0.0029527356239805983,-0.07324674582140135,-0.04287749470022832,-0.013818798244984717,-0.0033148740999049816,-0.015355056235469315,-0.012710032028526714,0.03105367132800806,-0.0019281260685325805,0.0,1.324321182972053,0.25018140509670433,0.9999982849694452,0.0,-0.2065073537669362,-0.0005475181599173058,-0.0011882195409487451,-0.0354805746890792,0.0,-0.014397082930270973,-0.027498050330753077,0.0032702820099735582,-1.0198872019447088e-07,0.8676225476998646
0.5,590.0,-0.00321800367749972,-0.06735362147188699,-0.0381081618211758,-0.013536975346805421,-0.0031211773709834056,-0.013851439529937573,-0.012139588473990211,0.028250135749385848,-0.00181567525755746,0.0,1.3021115713649565,0.2605971588500624,0.9999986911964832,0.0,-0.21060364986064903,-0.0007220642968556936,-0.0013475461255044211,-0.035803048965984546,0.0,-0.013564212919099703,-0.027246032392069776,0.002937330418066893,-8.789315158751891e-08,0.8529171844041247
0.5,600.0,-0.0035013528199039695,-0.0624072422639358,-0.033941965875128106,-0.01341509391669177,-0.002935432084075064,-0.012501320502599176,-0.011625028785013244,0.02571003670785626,-0.001707870192948635,0.0,1.2797267516870132,0.27105330147114964,0.9999991229797649,0.0,-0.21481123053647652,-0.0008158187107575582,-0.001378654286101962,-0.036136434119421995,0.0,-0.012764168238740863,-0.027000432919783508,0.0026401440541533004,-6.907298291345662e-08,0.8387019697261132
