Pressure (atm),Temperature (K),W1b_Frequencies_1_P1->P2,W1b_Energy_1_P1->P2,B8_SymmetryFactor_1_P1->P2,B8_Energy_1_P1->P2,B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,colrel_Epsilons_P1->P2,colrel_PowerOne_P1->P2,colrel_FactorOne_P1->P2,B8_Frequencies_1_P1->P2,B2_ImaginaryFrequency_1_P1->P2,B2_Energy_1_P1->P2,W1a_Frequencies_1_P1->P2,W1a_Energy_1_P1->P2,W1b_SymmetryFactor_1_P1->P2,W1a_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,colrel_Sigmas_P1->P2
0.5,2200.0,5.544614969012982e-06,1.9340907048962045e-06,-0.06624968079905698,-0.013239284063213355,-0.13601989239329657,-0.005571077140872767,1.496171655818757e-06,-3.937712998123073e-05,-9.888707998878575e-05,-0.7313892362404352,0.11019935384526601,1.7457755180450808e-06,1.5743429236745416e-05,0.0005347724732518051,1.789587347613827e-06,-1.3789093617039954e-05,-0.03331776721378589,2.0655197696958164e-05
0.5,2300.0,-1.8836786015662063e-05,-8.987315353707826e-07,-0.06771434915516597,-0.013010961272937356,-0.15207217355371871,-0.002776482460141456,-1.0006448451516253e-05,-0.00014672871636163046,-0.00014085216745786993,-0.7583220034119842,0.09983978759604265,5.5265974448923376e-06,0.00039114702378932733,0.0006986739400418714,-3.986216467829247e-06,5.40981993139732e-05,-0.03637206622157648,-7.657509809248244e-05
0.5,2400.0,-3.9466384046050784e-05,-3.538833096005469e-06,-0.06904890374396835,-0.012779641150968364,-0.16895220082351664,-0.0005191582829836114,-1.9456280314783685e-05,-0.0002257689649661064,-0.00015662504435464523,-0.7836787588955403,0.09078418616452688,1.0937842264410976e-05,0.0006886326536080793,0.0007448249934070111,-8.93744133861406e-06,0.00011077860415380533,-0.03953810642567706,-0.00015780133787095856
0.5,2500.0,-5.268176379674761e-05,-5.461268642728958e-06,-0.070261658056099,-0.012547183973157634,-0.18659832697888196,0.0007773789268255062,-2.52440336040214e-05,-0.00026440381977346517,-0.00014654763246251546,-0.8075156906085065,0.08282333040051504,1.8059293110834545e-05,0.0008589260762031636,0.0006767179333301471,-1.2174409730068168e-05,0.00014638441109745735,-0.04280546049605729,-0.00020883948376371783
0.5,2600.0,-5.53790795630404e-05,-6.210786875048699e-06,-0.07136077874543238,-0.012315189804684818,-0.20494402793015543,0.0007629928078115849,-2.6043881594153976e-05,-0.00025359672067108284,-0.00011288834958009956,-0.8298957165401329,0.07578779288586016,2.6925096825608556e-05,0.0008624214360801455,0.0005052519456786839,-1.2943115158614892e-05,0.0001526846660152047,-0.04616313115226658,-0.00021784898320284095
0.5,2700.0,-4.5040729916617046e-05,-5.409168954382726e-06,-0.07235418195581736,-0.01208500440344834,-0.22392035469335309,-0.0008391165464920281,-2.0812254924366186e-05,-0.00018701936077855066,-5.911507143436365e-05,-0.8508859589965806,0.06953928710096309,3.7532161124012596e-05,0.0006687833067700991,0.0002458353081723926,-1.0631589353171988e-05,0.00012311520804203263,-0.049599939307881584,-0.0001753802282958942
0.5,2800.0,-1.9716890374868515e-05,-2.755164383796866e-06,-0.07324946161612568,-0.011857737179297797,-0.24345789267604784,-0.004237123925206614,-8.768737615590923e-06,-6.064800236522039e-05,1.065957605691982e-05,-0.8705557410208605,0.06396411172788341,4.984794909754616e-05,0.0002560864102266022,-8.380420892988499e-05,-4.76522977448005e-06,5.269008995697452e-05,-0.05310482207181897,-7.424976438530951e-05
0.5,2900.0,2.2019879517643943e-05,1.980081782063275e-06,-0.0740538428153259,-0.011634284922986966,-0.26348826932107944,-0.009577723272571276,1.0632190783568642e-05,0.00012763935770953065,9.208238091033523e-05,-0.888975028669285,0.058968136449238664,6.381737554368842e-05,-0.0003902511896433877,-0.00046520010781079835,5.004291471157622e-06,-6.215083970092238e-05,-0.05666705211339342,9.067723530354637e-05
0.5,3000.0,8.113361053440723e-05,8.960067302328792e-06,-0.07477415457103843,-0.011415357463873635,-0.2839452704986377,-0.016954256950004572,3.773296184600243e-05,0.00037843571681669264,0.0001808409757073557,-0.9062132451257754,0.05447293243713282,7.93687081038415e-05,-0.0012785837075629041,-0.0008802368763210272,1.89133377936305e-05,-0.00022372238268091407,-0.06027639164343016,0.0003227453563374281
1.0,200.0,-0.17941685685499756,-0.024668227110907017,-0.016705453054776727,-0.022645348125155975,-4.1582838338575656e-06,-1.6702062322952642,0.10639423197008126,-0.20948411371941342,0.5243065649705299,-0.06985883953337764,0.9838781389020275,2.3084520613457687e-08,-1.3693488244452516,-0.380666326104748,-0.04135125076689446,-0.34816185895330637,-0.17283882142593968,0.6239013064186669
1.0,210.0,-0.17485863347181113,-0.024094916893048973,-0.01740890967880093,-0.02382196904335516,4.713607806698278e-05,-1.5403680187718811,0.10351217589400862,-0.17925557728601424,0.5111211872936156,-0.07278563255782976,1.0302397525847133,-2.58617483228755e-07,-1.326160189500235,-0.370482258919372,-0.040336397981973464,-0.3374985259053194,-0.16046629392661577,0.6060184087428088
1.0,220.0,-0.17002476172611486,-0.02346991108742999,-0.01807033369199952,-0.024963672514260304,-0.0001934028780904195,-1.4177783923047467,0.1001740458098896,-0.15202556532826983,0.4959975129803744,-0.07549424882577335,1.0747698885831276,1.043584063617266e-06,-1.2795461160312886,-0.35142503599289693,-0.03924168401334028,-0.32614676369448187,-0.14913535582680526,0.5868619766350789
1.0,230.0,-0.16499516814221832,-0.022828059594625815,-0.018757911484681165,-0.026146768918400103,0.00028989206319002687,-1.3144990757320554,0.09654090264431697,-0.12473084082030231,0.4815781957147817,-0.07858724554278711,1.1174818827517439,-1.6618661668319507e-06,-1.2352538921455336,-0.3525997708369586,-0.03811985440348393,-0.31459311091234565,-0.1386670210916117,0.5670624544382019
1.0,240.0,-0.15978620560912524,-0.02215554628653119,-0.01938203644698849,-0.027252593514384284,-6.965414219780939e-05,-1.2168560033955347,0.09260784878757555,-0.10184079612614438,0.46364988561569453,-0.08111096344217884,1.1581402288122535,2.732914386577482e-07,-1.1863563970280036,-0.33034049847287816,-0.03695372420166969,-0.3025967610905008,-0.1290134300225917,0.5464234916922653
1.0,250.0,-0.15451596608452942,-0.02147389289760549,-0.019993145191508355,-0.02831359048036164,-0.00024298007718877852,-1.1207078597513918,0.08847105765356651,-0.08072096395345589,0.4456516900319749,-0.08369450853516303,1.1967215910501847,1.2912750757828161e-06,-1.137086111428471,-0.3114088434387823,-0.03576697656714164,-0.29034596903274024,-0.12007949881644098,0.5252032429851841
1.0,260.0,-0.14914568185335353,-0.02077633259618211,-0.020596691699400583,-0.029328434982323657,-7.219763471214722e-05,-1.0334200469680495,0.08420995619006821,-0.06055954153591909,0.4278783479139928,-0.0864250809882863,1.233356844025032,3.8925696084135684e-07,-1.089103745832152,-0.3029494304725106,-0.034550984838190024,-0.2780354488227177,-0.1117787373014387,0.5036849044029842
1.0,270.0,-0.14365519807550667,-0.020054878213807453,-0.021172165108880557,-0.030262186490409678,0.00012922997957467086,-0.957875716853504,0.07987254585706671,-0.04204790184584917,0.4091384892226773,-0.08910300810132174,1.2680754106039251,-7.715168758684894e-07,-1.0414899831598345,-0.29684427596422786,-0.03330110869731554,-0.2657165577447034,-0.10404619156625515,0.4819904787498733
1.0,280.0,-0.1380889109862952,-0.01931249190547381,-0.021705824912573137,-0.031084534065669172,0.00016880222355619178,-0.8907762831813257,0.07549632272419474,-0.025804662302953228,0.3888535809489582,-0.09160745114906522,1.3007809146008877,-1.0865018560106047e-06,-0.9932464506883771,-0.286027106034732,-0.03202765994890606,-0.2533814528524885,-0.09683408270513665,0.4601678334346609
1.0,290.0,-0.13251188065484318,-0.018558217910521962,-0.02219651484956761,-0.031784695012028075,6.167901328806453e-05,-0.8273398770549477,0.07112064125533797,-0.011897032743109829,0.36731154113523007,-0.09394754959576596,1.3313330436525437,-5.745640342096571e-07,-0.9442531006736565,-0.26934469237306674,-0.030746187890988937,-0.2410473172630174,-0.09010465065391962,0.43828816854756686
1.0,300.0,-0.12697129165789453,-0.01780051946442242,-0.022649278663121046,-0.03236708945369231,-8.908730485160053e-05,-0.7647348808423344,0.06678713393219486,-3.6276765839647005e-05,0.3451585415155951,-0.09618677030959567,1.3596144176812233,2.2350989881834955e-07,-0.895058660707376,-0.24950548706522108,-0.029468461087130048,-0.228776818084291,-0.08382467705173785,0.4164721822870326
1.0,310.0,-0.12148795324017324,-0.01704456550864733,-0.023069157788414885,-0.032841905004554646,-0.00019643458927641098,-0.7027584488533544,0.06253534714478712,0.010128275219141919,0.32295827102020974,-0.09837836706792408,1.3855534380373715,8.136205058519915e-07,-0.8463922075758078,-0.2299871628141046,-0.02820021532375438,-0.21665862100231137,-0.07796267714391786,0.39486863975105246
1.0,320.0,-0.11606627378622521,-0.016292738638755574,-0.023458568175696144,-0.033218195248006586,-0.00022637545825774538,-0.6429177708846777,0.05839878498180177,0.018842924101382406,0.30102530423225876,-0.10054293959615476,1.4091176693610867,9.745016335676258e-07,-0.798826746310644,-0.21320720906764723,-0.02694325405008858,-0.2047802974557979,-0.07248826469911891,0.37362261773088074
1.0,330.0,-0.1107076841742236,-0.015546269408072447,-0.023817394549007127,-0.03350110973602545,-0.00019012916899136255,-0.5871897687334005,0.05440310204516943,0.026217191680450752,0.2794539971902639,-0.10267400560463981,1.4302975455641591,7.360984593300215e-07,-0.7526637399684976,-0.20005018989320789,-0.02569848305476587,-0.19321028351787792,-0.06737269879423023,0.3528536126417548
1.0,340.0,-0.10541957412952577,-0.014806618276191952,-0.02414420120257891,-0.0336921370315748,-0.00012116702826180586,-0.5371253133937051,0.050566220365254086,0.032264825551657036,0.25822138850758514,-0.10475275005143828,1.449092423164095,2.646139701512059e-07,-0.7079657784365563,-0.1901729384959914,-0.024468003263708394,-0.18199190311140043,-0.06258973024063794,0.3326477037665697
1.0,350.0,-0.10021818635464683,-0.014076140211301302,-0.024437479423058867,-0.033790750873270665,-5.491453092338102e-05,-0.4934483960807084,0.046899541226292696,0.03696392346998024,0.23728492034293566,-0.10676084066482361,1.4655031117166384,-2.476771601807218e-07,-0.6646497286173406,-0.18255732318924592,-0.023255845695851346,-0.17114607498683365,-0.05811621314554018,0.3130601462183941
1.0,360.0,-0.09512706304663833,-0.013358108241535209,-0.024696479126876968,-0.03379626210057529,-1.7070886010794003e-05,-0.45604413368525704,0.043409504118043174,0.04030610811352462,0.21664347140790408,-0.1086876349744832,1.4795304218817231,-6.508969457051028e-07,-0.6225815109292513,-0.17600778280820045,-0.022067677943060946,-0.16067809279798484,-0.0539322840918804,0.29412306669068744
1.0,370.0,-0.09017334901952842,-0.01265635945502307,-0.024921569375928015,-0.03370924518213528,-1.9953708225221873e-05,-0.4241633575516463,0.04009902942657888,0.042324775404917594,0.19635994569015586,-0.11053222430086902,1.4911775637072153,-8.635931620848821e-07,-0.5816452134837041,-0.16948162745261702,-0.020909996469339512,-0.15058494681783405,-0.050021134923120825,0.27585407158900455
1.0,380.0,-0.08538379343245656,-0.011974815573746113,-0.025114244114799615,-0.03353233991028491,-6.400189546984063e-05,-0.39669822502474966,0.036968642501206996,0.043103804230585775,0.17655624198150205,-0.11230217922651965,1.500454163673811,-8.696133334185714e-07,-0.5417806869179808,-0.16224967529886722,-0.019789226834104466,-0.14086123001477152,-0.04636850952782289,0.25826338624234835
1.0,390.0,-0.0807815248099038,-0.01131704684393574,-0.025276923750100894,-0.0332704770528306,-0.00014159190510651723,-0.372436926388297,0.03401724784634703,0.04277256079944626,0.15739351684146546,-0.11401083172926416,1.5073802655070903,-7.004442102866665e-07,-0.5029946398034583,-0.153929919122806,-0.01871098410474912,-0.13150294525790818,-0.04296207479715526,0.2413586457834654
1.0,400.0,-0.07638401446315038,-0.01068596154492659,-0.025412676144103006,-0.03293068147658552,-0.00024117899436560831,-0.3502542226881953,0.03124260867524775,0.04149347717899764,0.1390480498125348,-0.11567437509580404,1.5119893798567843,-4.138972121139675e-07,-0.4653538675887483,-0.1444446832627639,-0.017679595732893273,-0.12250931335186478,-0.03979079025379139,0.22514739806469072
1.0,410.0,-0.07220221313990796,-0.010083640216525821,-0.02552493754848752,-0.032521623246284354,-0.00035069422659893425,-0.32922802163720566,0.028641615569186128,0.03944718272908118,0.12168923629265736,-0.11730947123970184,1.5143302135446826,-7.544128746844882e-08,-0.42896892845070617,-0.1339428727238056,-0.016697889404744638,-0.11388304553236303,-0.03684435912525221,0.2096378264793572
1.0,420.0,-0.06824062738442692,-0.009511297158775823,-0.02561727577857134,-0.03205306118483151,-0.0004598166118513658,-0.30869077605405665,0.026210424397678282,0.03681844570831552,0.10546291478987803,-0.11893161176063553,1.5144670820957213,2.5517100359603423e-07,-0.39397465092598344,-0.12271556165245934,-0.01576719646356323,-0.1056296311850758,-0.034112803133974544,0.19483831780105657
1.0,430.0,-0.06449803317904909,-0.00896933614306353,-0.02569321095150919,-0.03153528297239388,-0.0005611538739707152,-0.28823211600259446,0.02394452638419162,0.033784665794524237,0.0904809003652239,-0.12055421164881891,1.5124792123961757,5.316740260552783e-07,-0.3605116397617133,-0.11112103692041636,-0.014887503936245161,-0.0977561299778248,-0.031586171745064284,0.1807564373048572
1.0,440.0,-0.06096854228242238,-0.008457465037813076,-0.02575609303419414,-0.030978606426412075,-0.0006505605738267622,-0.2676700470886012,0.02183879310982251,0.030507552702774998,0.07681621698579506,-0.1221882875877568,1.5084592230563043,7.243531135284401e-07,-0.328711047299256,-0.09952643657316096,-0.014057690927051458,-0.09026983680903466,-0.0292543758324569,0.1673977369609436
1.0,450.0,-0.0576427942322167,-0.00797483885767769,-0.025809027570332453,-0.030392974720785726,-0.0007268751190559798,-0.24700557274625853,0.019887521644664122,0.02712792863106104,0.06450287129624072,-0.12384253759518409,1.50251107456723,8.197303736341923e-07,-0.29868348965613467,-0.08826737105159585,-0.01327579743208786,-0.08317706053189802,-0.027107124436796134,0.154764675652833
1.0,460.0,-0.0545091145343636,-0.0075202082447461205,-0.02585483836661968,-0.029787655535554763,-0.0007913324648753636,-0.2263718981375685,0.018084491757727833,0.02376321875351113,0.053538837220651884,-0.12552365376344776,1.4947477452919031,8.181811787266473e-07,-0.2705120931595449,-0.0776237358108463,-0.012539288597418619,-0.07648214882519436,-0.025133939113522547,0.14285580430769376
1.0,470.0,-0.05155454118997783,-0.0070920580276648704,-0.02589605628546814,-0.029171039604941332,-0.0008468519836989502,-0.20598567729958991,0.016423038325191913,0.020507045165802696,0.043891018093940457,-0.1272367362832938,1.485288836759046,7.305575626413536e-07,-0.24424915777085232,-0.06780852771800658,-0.011845291336006671,-0.07018681045682186,-0.02332422086532819,0.13166527438856623
1.0,480.0,-0.0487656707362548,-0.006688727024641955,-0.025934925023587574,-0.028550526074804395,-0.000897336812887034,-0.18610465230643755,0.01489613687831376,0.017430329777616233,0.035501175203376166,-0.12898571749330778,1.4742582570952933,5.745977998629858e-07,-0.21991570583805614,-0.05896618283020643,-0.01119079140458582,-0.064289731989081,-0.0216673477907817,0.12118266515610697
1.0,490.0,-0.04612931015120194,-0.0063085052261544,-0.025973416886675295,-0.027932478617886433,-0.0009470654795134513,-0.1669936857682961,0.013496497735876209,0.014583376722546138,0.028292067695651537,-0.13077374060423813,1.4617820823423564,3.716212822305826e-07,-0.1975031457674991,-0.051177256307660554,-0.010572787157727184,-0.058786454109302326,-0.020152785879243552,0.11139308823547653
1.0,500.0,-0.04363294378662578,-0.005949707935914589,-0.02601325358650427,-0.027322235777477902,-0.001000213825535656,-0.14889957608277352,0.012216663451418332,0.011998501970630826,0.022173288515338178,-0.13260346562849276,1.447986655045368,1.437800510046265e-07,-0.1769763441209183,-0.04446683188101863,-0.009988401530412612,-0.053669457528108123,-0.018770199869694044,0.10227751066661489
1.0,510.0,-0.04126503750037785,-0.005610728599020821,-0.026055928763363746,-0.026724160281337884,-0.001060515582612799,-0.1320340448969664,0.011049104653510855,0.009692880738154632,0.017046481368438157,-0.1344772945734336,1.4329969484465572,-8.80282392479062e-08,-0.15827751262067352,-0.03881467677798543,-0.009434956902140001,-0.0489284044470889,-0.017509555202112552,0.09381323351127695
1.0,520.0,-0.039015208029798625,-0.00529007320463557,-0.026102730217362202,-0.026141714212821313,-0.0011310515093429204,-0.11656374946088993,0.009986310247219599,0.007671377683286953,0.01280977815951501,-0.13639752026582314,1.4169352020940982,-3.0559163665464406e-07,-0.1413304442581586,-0.0341657398772236,-0.008910018957162905,-0.04455048462665574,-0.016361205549874826,0.08597446712297906
1.0,530.0,-0.03687428672770739,-0.0049863796056073975,-0.026154760745599342,-0.02557754936914685,-0.0012141471966837772,-0.10260596001505515,0.009020869029823304,0.00592920429267677,0.009361407422244773,-0.13836640990045665,1.3999198193148252,-4.94230374131059e-07,-0.12604475512439892,-0.030440077802732203,-0.00841141600393284,-0.040520821865157174,-0.015315963146379159,0.07873295255105138
1.0,540.0,-0.03483430492634044,-0.004698425091718881,-0.026212957093221866,-0.025033604527668313,-0.0013113559084557702,-0.09022853951291396,0.008145540842497571,0.004454310606909264,0.006602498548251163,-0.14038623717473123,1.3820645073038027,-6.43161126907619e-07,-0.1123198955248948,-0.027541673105905783,-0.00793723987376299,-0.036822905015009025,-0.014365151138407826,0.07205858862748252
1.0,550.0,-0.03288842476686734,-0.0044251252737325265,-0.026278106906905064,-0.024511203489639578,-0.0014235029924888388,-0.07945298288262778,0.007353316318006537,0.003229465431050173,0.004439151927260152,-0.14245927706505176,1.3634776351573006,-7.454905886368924e-07,-0.10004878151278787,-0.02536588712788177,-0.007485833796597987,-0.03343901609652101,-0.013500638601076653,0.06592003440936835
1.0,560.0,-0.031030835269747013,-0.004165526916854551,-0.026350863794889417,-0.02401114959316762,-0.0015507708172983238,-0.07025945394004827,0.006637465043520256,0.0022340125988424358,0.0027838689077343717,-0.1445877759877781,1.344261782827661,-7.979446345451804e-07,-0.08912096602608312,-0.023805482749352375,-0.007055771767253175,-0.030350635807063635,-0.012714859746121224,0.06028526586341125
1.0,570.0,-0.029256629324647038,-0.003918796895702794,-0.02643176070197605,-0.02353381386481787,-0.0016928066806658785,-0.06259295886599284,0.005991572529007276,0.001445313274125655,0.0015564441771230243,-0.14677390803136636,1.324513453749686,-8.004262417906808e-07,-0.07942531919169002,-0.022755276656368187,-0.006645833008903982,-0.02753881335853805,-0.01200081935951677,0.05512207351799407
1.0,580.0,-0.027561673499230947,-0.0036842089856160705,-0.026521221841675532,-0.023079215132587663,-0.0018488399203405751,-0.05636999044149868,0.005409566769628404,0.0008398981825320337,0.0006844218706068256,-0.14901972565752158,1.304322925039487,-7.554788550591536e-07,-0.07085222278130712,-0.022115553802726177,-0.006254974295351961,-0.024984492977053685,-0.011352086718363642,0.050398494130319826
1.0,590.0,-0.02594247928101845,-0.003461129789825654,-0.026619573420364757,-0.022647091290672137,-0.0020177980590355415,-0.05148515284548216,0.004885735440615256,0.00039436127695181107,0.00010320933538794714,-0.15132711106149171,1.2837742111491448,-6.67714897639318e-07,-0.06329530719030929,-0.021794412930803028,-0.005882302152950353,-0.022668793596963326,-0.010762780247169625,0.04608317427264007
1.0,600.0,-0.0243960816380107,-0.0032490047442718813,-0.026727053359848797,-0.02223696153464345,-0.0021984149811445333,-0.047817426271133785,0.0044147348942678655,8.602947853662886e-05,-0.0002440681801607171,-0.15369773242707938,1.2629451192797971,-5.432533433718783e-07,-0.05665277340538655,-0.02170922302367555,-0.005527046343608601,-0.020573241398382607,-0.010227545049706202,0.04214566728937481
1.0,610.0,-0.02291992860310311,-0.0030473448462419827,-0.026843820188049875,-0.021848179820349024,-0.002389326760560888,-0.04523585233573894,0.003991592169155004,-0.00010655675491303759,-0.0004069006303763509,-0.15613300768607644,1.2419073774390377,-3.89196565357962e-07,-0.05082834962143464,-0.02178736538905693,-0.005188535531895545,-0.018679957034571183,-0.009741525248015451,0.038556667518330486
1.0,620.0,-0.021511783905905777,-0.002855714517329009,-0.026969961230408505,-0.02147998008307615,-0.00258915282476037,-0.043604516595778804,0.0036117011964547706,-0.0002033191008516768,-0.0004278548273139967,-0.1586340771085183,1.2207268185945803,-2.131653945454788e-07,-0.045731934441967,-0.02196642133775536,-0.004866175652269356,-0.016971800843520145,-0.009300332814428458,0.035288187215240366
1.0,630.0,-0.020169643425948024,-0.002673720829550131,-0.027105500201199784,-0.021131513921730512,-0.0027965616912649445,-0.04278677634200202,0.003270814318681574,-0.00022244329367255262,-0.0003431167171700382,-0.16120178508713978,1.1994636068112703,-2.2902442896558955e-08,-0.04127997752303764,-0.022193945796347956,-0.004559431202531529,-0.015432480198061316,-0.008900014323591464,0.03231368246967611
1.0,640.0,-0.018891665350389386,-0.0025010041882325773,-0.02725040426622417,-0.020801881536187516,-0.00301032161723735,-0.042648733795091626,0.0029650301386564227,-0.00018028079693409028,-0.00018307650422168617,-0.16383667079591044,1.1781724934973206,1.740529362352929e-07,-0.03739564530703739,-0.02242694585483375,-0.004267809480839286,-0.01404662356358563,-0.00853701679829374,0.029608134726512487
1.0,650.0,-0.017676113316891322,-0.0023372304685100624,-0.027404590626681026,-0.020490156728944352,-0.003229337239295779,-0.04306199049662372,0.002690778604435812,-9.132737674883147e-05,2.707233937285857e-05,-0.16653896695061093,1.1569030938961269,3.7061946631662837e-07,-0.034008815039338336,-0.022631162230476926,-0.003990847640467851,-0.012799825922662407,-0.008208153587181653,0.027148094477290698
1.0,660.0,-0.016521311444732092,-0.0021820845363941938,-0.027567932658098725,-0.0201954067638137,-0.0034526737255210637,-0.043905741500606915,0.0024448041185752166,3.174071855827824e-05,0.0002667417005682642,-0.16930860563131467,1.1357001757329055,5.603631871823768e-07,-0.031055935215834964,-0.02278023214221202,-0.003728102344844477,-0.011678670089778489,-0.00791057100088757,0.02491169337893357
1.0,670.0,-0.015425609949904252,-0.0020352650436098406,-0.02774026562719206,-0.01991670782923834,-0.0036795701847750694,-0.04506828092528878,0.0022241473443125707,0.00017798896219193828,0.0005193804791017859,-0.1721452299985618,1.114603953465863,7.376277463666224e-07,-0.028479785423116567,-0.022854794773670323,-0.0034791417529142013,-0.010670728154616616,-0.007641716248693105,0.022878630586672978
1.0,680.0,-0.014387359957401726,-0.0018964803618939999,-0.027921392002517576,-0.019653156792749114,-0.003909444139722572,-0.04644799606829461,0.0020261262715233486,0.0003381181526142317,0.0007719397102158331,-0.17504821070915272,1.093650382913644,8.976134118218484e-07,-0.02622916350380195,-0.02284158560705352,-0.003243539541396078,-0.00976454691825708,-0.007399307061063401,0.021030138524844564
1.0,690.0,-0.01340489612951819,-0.0017654455124218212,-0.02811108637086827,-0.019403879864034176,-0.004141888818635147,-0.04795392770398843,0.0018483170044004643,0.0005043398270007749,0.0010143776906872666,-0.1780166658825477,1.0728714521532963,1.0364128157295477e-06,-0.024258523292916646,-0.022732553435364372,-0.0030208706676289267,-0.008949620767670289,-0.007181303253074227,0.01934893271587521
1.0,700.0,-0.012476525793929627,-0.0016418799455476915,-0.02830909996965574,-0.019168038712609962,-0.004376664896301342,-0.04950597102869404,0.0016885346422383346,0.0006702416555167262,0.001239208621789471,-0.1810494835599154,1.0522954655268226,1.1510112860909228e-06,-0.022527581930431174,-0.022524023657520768,-0.002810708587921508,-0.008216355001765575,-0.006985880377789708,0.01781914968169765
1.0,800.0,-0.0057745334097081165,-0.0007568523770874259,-0.030682652343218868,-0.017393677932320183,-0.00688971881426727,-0.05700349810055647,0.0007371440261703083,0.0016199281858192206,0.00201135240176595,-0.21455679935227395,0.8618046718489274,8.392762671023981e-07,-0.012502042540443745,-0.01595356985582514,-0.0013010758933356223,-0.0038191582787820057,-0.005984255020944119,0.008224421297713148
1.0,900.0,-0.00250074838533319,-0.0003297857088181963,-0.033559580090814264,-0.016331932132387813,-0.01002857868180543,-0.042616243764003386,0.00034556492368083367,0.00113067164084557,0.0009589578204387902,-0.2524372884120168,0.7043770229009422,-9.3277414794758e-07,-0.006971755760091393,-0.006919864494560643,-0.0005694711947067102,-0.00192875008712927,-0.0061490616767484315,0.003985833668965101
1.0,1000.0,-0.0011059340685289625,-0.00015066232435232294,-0.03668110904883698,-0.015682283035131323,-0.014189940993273092,-0.01875766095792078,0.00014790442312498004,0.00019472697441632963,-0.0001635372481913924,-0.2927922978590558,0.579013404334177,-2.052744078293705e-06,-0.0027627237135066937,-0.0008679895234441605,-0.00025935398206646134,-0.0008835455273094447,-0.007017822673207995,0.0018231204147602482
1.0,1100.0,-0.0005777900161633585,-8.498621632709825e-05,-0.03987067448354133,-0.015281048519083757,-0.019457621294169565,0.0007983174375947279,4.127901665010248e-05,-0.0004694076704485863,-0.0006856850366119624,-0.33424479279871705,0.4804330812515782,-1.7530096655859522e-06,-5.349263140944772e-07,0.001487727562499089,-0.00014155625322813669,-0.0002646117267619677,-0.008324400328471293,0.0006589102517579434
1.0,1200.0,-0.00037988238631197943,-6.171220173294725e-05,-0.043020071238447886,-0.01502631941605984,-0.025725542382936065,0.010670375847525745,-9.798432541621581e-06,-0.0006939963741458286,-0.0006801127123121389,-0.3759042012572362,0.40292144480126946,-4.7000360226805415e-07,0.0012805250578807497,0.0014605615137746526,-9.598079050276072e-05,5.618888042182118e-05,-0.009904386041027854,7.977212274801037e-05
1.0,1300.0,-0.0002757496089651908,-4.952022183632891e-05,-0.04606588138168834,-0.014850507515180536,-0.03286775292567938,0.01162588879315191,-2.54504979774457e-05,-0.0005850323889607603,-0.0004089255138975371,-0.4171907205769411,0.3415779672567517,9.95390283705357e-07,0.0014312625781084283,0.00046268495026645487,-7.037816343360028e-05,0.00016535073589120678,-0.011664467953119007,-0.00013807934937224009
1.0,1400.0,-0.00018425365651944823,-3.773578340802609e-05,-0.048971860712406896,-0.0147092601273408,-0.04081469002621658,0.006900549081007893,-2.0880245152309175e-05,-0.00031096646355803774,-8.639470802947389e-05,-0.45770418087897125,0.29254744623967605,2.013177367051612e-06,0.0009313530119193949,-0.0005968926446421547,-4.72782021129622e-05,0.0001439997690202389,-0.013560021178106677,-0.0001487872898673955
1.0,1500.0,-9.179209856732163e-05,-2.473343075670346e-05,-0.051718120166857534,-0.014575004979611745,-0.0495591953387676,-0.00011866024394715916,-7.5007405647568386e-06,-1.0273321003216482e-05,0.00016884608258316869,-0.4971526694494053,0.25290870274304794,2.2966568688745317e-06,0.00019916000662341426,-0.0013013682692288935,-2.413225113664755e-05,6.1013840952345385e-05,-0.015575979957627988,-6.239450663988396e-05
1.0,1600.0,-7.259657099733969e-06,-1.1941748455821755e-05,-0.054294880375484585,-0.014432096286364802,-0.05913443719574914,-0.006876339442157867,6.982584022552131e-06,0.0002315106219242259,0.00031443512437979293,-0.5353183036556071,0.2204825944559176,1.8735250837098924e-06,-0.0004780379459725724,-0.0015556593320036202,-3.2136253780036867e-06,-3.354812074588025e-05,-0.01771248548622048,4.772321166540986e-05
1.0,1700.0,5.7856304745382605e-05,-1.161723306640608e-06,-0.0566988584905932,-0.014273001739337298,-0.06958862598397286,-0.011850867582602898,1.8108203603729772e-05,0.00037584607447330165,0.0003535671632882707,-0.5720407577058343,0.19365029977769227,9.867074268488971e-07,-0.0009430946869802393,-0.001429304070923242,1.2793799142769919e-05,-0.00010895864962548017,-0.019975476328122903,0.0001383129481764959
1.0,1800.0,9.651233942543794e-05,6.40228371309623e-06,-0.05893108972832881,-0.014095417477736669,-0.08096608212465052,-0.014410182011395623,2.391582563691511e-05,0.00041734142752529484,0.0003107482402638136,-0.6072078524166875,0.17120640691082858,-7.2904567492493165e-09,-0.0011403763157047516,-0.0010522238014340013,2.2316251077724764e-05,-0.00015061063895980504,-0.022371252411947245,0.00018893638571233163
