Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->W1,W2_Energy_1_P1->W1,B4_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P2_SymmetryFactor_1_P1->W1,B5_ImaginaryFrequency_1_P1->W1,W1_Energy_1_P1->W1,B4_ImaginaryFrequency_1_P1->W1,B5_Frequencies_1_P1->W1,P2_Energy_1_P1->W1,B4_Frequencies_1_P1->W1,P2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,W1_SymmetryFactor_1_P1->W1,B5_SymmetryFactor_1_P1->W1,B5_Energy_1_P1->W1,W2_Frequencies_1_P1->W1,W2_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,2970.0,0.999999847603622,0.0,-0.15685006321134642,0.0,0.0,0.005810725005247365,0.0,0.03296365536815917,-0.28148042308976984,0.0,-3.7372768653565127,0.0,-0.9183633133723802,2.9404862805188876,0.0,-0.07489446304700619,-0.012394079275074367,0.0,0.0,0.1694343047993364
10.0,2975.0,0.9999998465039932,0.0,-0.1565299875402023,0.0,0.0,0.005816430804327958,0.0,0.03283818178128184,-0.28297086094523877,0.0,-3.7364469049586955,0.0,-0.9179627992845119,2.9419986305727326,0.0,-0.07526627494292493,-0.012429261248524054,0.0,0.0,0.1691495407999704
10.0,2980.0,0.9999998454001677,0.0,-0.1562109215912372,0.0,0.0,0.005822100585546237,0.0,0.03271335001453038,-0.2844613534277572,0.0,-3.7356133911600597,0.0,-0.917562332343471,2.9435067610935546,0.0,-0.07563805327117092,-0.012464390372783662,0.0,0.0,0.16886573238676605
10.0,2985.0,0.9999998442921778,0.0,-0.15589286055814774,0.0,0.0,0.005827734563981951,0.0,0.032589155707260446,-0.2859518826664001,0.0,-3.7347763634077946,0.0,-0.9171619168776516,2.945010689348033,0.0,-0.07600979393587053,-0.012499466643671448,0.0,0.0,0.1685828747577721
10.0,2990.0,0.9999998431800556,0.0,-0.15557579966536011,0.0,0.0,0.005833332953384252,0.0,0.03246559453575922,-0.2874424309755128,0.0,-3.7339358608092432,0.0,-0.9167615571688765,2.946510432511278,0.0,-0.07638149288484175,-0.012534490058452509,0.0,0.0,0.16830096314315704
10.0,2995.0,0.9999998420638332,0.0,-0.1552597341677844,0.0,0.0,0.005838895966181919,0.0,0.03234266221287838,-0.28893298085304214,0.0,-3.7330919221349754,0.0,-0.9163612574529293,2.94800600766741,0.0,-0.07675314610924254,-0.012569460615817277,0.0,0.0,0.16801999280494198
10.0,3000.0,0.9999998409435428,0.0,-0.15494465935056498,0.0,0.0,0.005844423813488474,0.0,0.03222035448765977,-0.2904235149789331,0.0,-3.73224458582082,0.0,-0.9159610219199629,2.94949743181015,0.0,-0.07712474964309621,-0.01260437831586407,0.0,0.0,0.1677399590367344
10.0,3005.0,0.9999998398192161,0.0,-0.1546305705288403,0.0,0.0,0.0058499167051103565,0.0,0.032098667144970415,-0.29191401621332885,0.0,-3.731393889971787,0.0,-0.9155608547148598,2.9509847218433887,0.0,-0.07749629956295616,-0.012639243160073766,0.0,0.0,0.16746085716346495
10.0,3010.0,0.9999998386908853,0.0,-0.15431746304750293,0.0,0.0,0.005855374849554345,0.0,0.03197759600514355,-0.2934044675950987,0.0,-3.7305398723640355,0.0,-0.9151607599376904,2.952467894581755,0.0,-0.07786779198750494,-0.012674055151294087,0.0,0.0,0.16718268254112914
10.0,3015.0,0.9999998375585816,0.0,-0.15400533228095936,0.0,0.0,0.005860798454034198,0.0,0.03185713692361974,-0.29489485234023455,0.0,-3.729682570447946,0.0,-0.9147607416441705,2.9539469667511966,0.0,-0.07823922307713713,-0.012708814293718472,0.0,0.0,0.16690543055652754
10.0,3020.0,0.999999836422337,0.0,-0.1536941736328948,0.0,0.0,0.005866187724479857,0.0,0.03173728579058795,-0.2963851538400838,0.0,-3.728822021351394,0.0,-0.9143608038459644,2.9554219549895304,0.0,-0.07861058903361567,-0.01274352059286651,0.0,0.0,0.1666290966270121
10.0,3025.0,0.999999835282183,0.0,-0.1533839825360403,0.0,0.0,0.005871542865541796,0.0,0.03161803853064709,-0.29787535565997514,0.0,-3.7279582618816485,0.0,-0.9139609505111922,2.9568928758470117,0.0,-0.07898188609967113,-0.012778174055565262,0.0,0.0,0.16635367620023336
10.0,3030.0,0.9999998341381506,0.0,-0.1530747544519408,0.0,0.0,0.005876864080601243,0.0,0.031499391102458335,-0.2993654415375825,0.0,-3.7270913285291005,0.0,-0.9135611855647646,2.958359745786887,0.0,-0.07935311055863349,-0.012812774689928473,0.0,0.0,0.16607916475389062
10.0,3035.0,0.9999998329902712,0.0,-0.15276648487072542,0.0,0.0,0.005882151571775808,0.0,0.03138133949839337,-0.3008553953812236,0.0,-3.7262212574687705,0.0,-0.9131615128888172,2.9598225811859353,0.0,-0.07972425873407227,-0.012847322505341565,0.0,0.0,0.1658055577954841
10.0,3040.0,0.9999998318385762,0.0,-0.15245916931088163,0.0,0.0,0.0058874055399268915,0.0,0.0312638797442174,-0.30234520126864883,0.0,-3.7253480845641014,0.0,-0.91276193632307,2.961281398335036,0.0,-0.0800953269893711,-0.01288181751243892,0.0,0.0,0.1655328508620696
10.0,3045.0,0.9999998306830964,0.0,-0.15215280331902922,0.0,0.0,0.005892626184666848,0.0,0.031147007898733297,-0.3038348434450132,0.0,-3.7244718453693175,0.0,-0.9123624596652854,2.962736213439697,0.0,-0.08046631172743324,-0.01291625972308957,0.0,0.0,0.16526103952001717
10.0,3050.0,0.9999998295238627,0.0,-0.15184738246969998,0.0,0.0,0.0058978137043674194,0.0,0.031030720053472797,-0.3053243063218613,0.0,-3.723592575131713,0.0,-0.9119630866715878,2.9641870426205954,0.0,-0.08083720939027259,-0.012950649150375195,0.0,0.0,0.16499011936476887
10.0,3055.0,0.999999828360906,0.0,-0.15154290236511497,0.0,0.0,0.005902968296166634,0.0,0.030915012332359063,-0.30681357447529517,0.0,-3.722710308794531,0.0,-0.9115638210568718,2.9656339019141242,0.0,-0.08120801645866191,-0.012984985808575445,0.0,0.0,0.16472008602060223
10.0,3060.0,0.9999998271942567,0.0,-0.15123935863496635,0.0,0.0,0.005908090155972904,0.0,0.030799880891392732,-0.30830263264473107,0.0,-3.7218250809997806,0.0,-0.9111646664952123,2.967076807272909,0.0,-0.0815787294517892,-0.013019269713150483,0.0,0.0,0.16445093514039502
10.0,3065.0,0.9999998260239455,0.0,-0.15093674693620204,0.0,0.0,0.005913179478477288,0.0,0.030685321918323714,-0.3097914657310339,0.0,-3.7209369260904586,0.0,-0.9107656266201986,2.968515774566349,0.0,-0.08194934492690603,-0.01305350088071968,0.0,0.0,0.16418266240539012
10.0,3070.0,0.9999998248500028,0.0,-0.15063506295281243,0.0,0.0,0.005918236457157077,0.0,0.030571331632349506,-0.3112800587955032,0.0,-3.7200458781132992,0.0,-0.910366705025328,2.969950819581132,0.0,-0.08231985947891024,-0.013087679329050087,0.0,0.0,0.16391526352496696
10.0,3075.0,0.9999998236724591,0.0,-0.15033430239561457,0.0,0.0,0.005923261284284227,0.0,0.030457906283796177,-0.312768397058106,0.0,-3.7191519708211973,0.0,-0.9099679052643903,2.9713819580217637,0.0,-0.0826902697401006,-0.013121805077035127,0.0,0.0,0.16364873423641038
10.0,3080.0,0.9999998224913441,0.0,-0.15003446100204737,0.0,0.0,0.005928254150932005,0.0,0.030345042153811595,-0.314256465896168,0.0,-3.7182552376761504,0.0,-0.9095692308518353,2.9728092055110777,0.0,-0.08306057237974324,-0.01315587814467994,0.0,0.0,0.16338307030468596
10.0,3085.0,0.9999998213066882,0.0,-0.14973553453595803,0.0,0.0,0.005933215246982658,0.0,0.03023273555407092,-0.31574425084290114,0.0,-3.717355711850766,0.0,-0.9091706852631167,2.974232577590748,0.0,-0.08343076410380981,-0.013189898553084596,0.0,0.0,0.16311826752221428
10.0,3090.0,0.9999998201185213,0.0,-0.14943751878740025,0.0,0.0,0.005938144761133552,0.0,0.030120982826466802,-0.31723173758589834,0.0,-3.716453426232187,0.0,-0.9087722719350523,2.9756520897218026,0.0,-0.08380084165454402,-0.013223866324427699,0.0,0.0,0.16285432170865083
10.0,3095.0,0.999999818926873,0.0,-0.14914040957242564,0.0,0.0,0.005943042880904839,0.0,0.030009780342812802,-0.3187189119660208,0.0,-3.715548413423009,0.0,-0.9083739942662324,2.977067757285133,0.0,-0.08417080181022432,-0.013257781481951012,0.0,0.0,0.16259122871066298
10.0,3100.0,0.9999998177317729,0.0,-0.14884420273288704,0.0,0.0,0.005947909792648145,0.0,0.029899124504559144,-0.32020575997556605,0.0,-3.7146407057449435,0.0,-0.9079758556173233,2.978479595581981,0.0,-0.08454064138474676,-0.013291644049941294,0.0,0.0,0.1623289844017153
10.0,3105.0,0.9999998165332508,0.0,-0.1485488941362326,0.0,0.0,0.005952745681549133,0.0,0.029789011742495153,-0.3216922677572858,0.0,-3.7137303352404563,0.0,-0.9075778593114427,2.9798876198344537,0.0,-0.08491035722733861,-0.013325454053717725,0.0,0.0,0.162067584681851
10.0,3110.0,0.9999998153313359,0.0,-0.1482544796753111,0.0,0.0,0.005957550731639002,0.0,0.029679438516466,-0.3231784216027829,0.0,-3.71281733367571,0.0,-0.907180008634496,2.9812918451860093,0.0,-0.08527994622223123,-0.013359211519614103,0.0,0.0,0.16180702547748146
10.0,3115.0,0.9999998141260575,0.0,-0.14796095526817177,0.0,0.0,0.005962325125799857,0.0,0.02957040131508946,-0.3246642079511694,0.0,-3.7119017325422674,0.0,-0.9067823068355517,2.982692286701954,0.0,-0.08564940528830003,-0.013392916474965556,0.0,0.0,0.16154730274117046
10.0,3120.0,0.9999998129174449,0.0,-0.14766831685787457,0.0,0.0,0.005967069045770076,0.0,0.029461896655471637,-0.3261496133878237,0.0,-3.710983563060297,0.0,-0.906384757127153,2.984088959369918,0.0,-0.0860187313788028,-0.01342656894809075,0.0,0.0,0.1612884124514294
10.0,3125.0,0.9999998117055269,0.0,-0.1473765604122923,0.0,0.0,0.005971782672154285,0.0,0.02935392108294008,-0.32763462464301574,0.0,-3.710062856180145,0.0,-0.9059873626856774,2.9854818781003587,0.0,-0.08638792148099513,-0.013460168968279645,0.0,0.0,0.16103035061250523
10.0,3130.0,0.9999998104903325,0.0,-0.14708568192392005,0.0,0.0,0.005976466184426672,0.0,0.029246471170754403,-0.32911922859049997,0.0,-3.7091396425849514,0.0,-0.9055901266516636,2.9868710577270283,0.0,-0.08675697261584417,-0.01349371656577849,0.0,0.0,0.16077311325417804
10.0,3135.0,0.9999998092718902,0.0,-0.14679567740969027,0.0,0.0,0.005981119760941222,0.0,0.029139543519855763,-0.3306034122462724,0.0,-3.7082139526932028,0.0,-0.9051930521301642,2.9882565130074497,0.0,-0.0871258818377423,-0.013527211771772702,0.0,0.0,0.1605166964315559
10.0,3140.0,0.9999998080502289,0.0,-0.14650654291077952,0.0,0.0,0.0059857435789365705,0.0,0.029033134758580527,-0.3320871627672938,0.0,-3.7072858166603693,0.0,-0.9047961421910556,2.989638258623398,0.0,-0.08749464623412262,-0.013560654618376043,0.0,0.0,0.16026109622487383
10.0,3145.0,0.999999806825377,0.0,-0.1462182744924259,0.0,0.0,0.005990337814543924,0.0,0.02892724154240875,-0.333570467450116,0.0,-3.706355264381718,0.0,-0.9043993998693902,2.9910163091813717,0.0,-0.08786326292525445,-0.013594045138614551,0.0,0.0,0.16000630873929345
10.0,3150.0,0.9999998055973629,0.0,-0.1459308682437428,0.0,0.0,0.005994902642791158,0.0,0.02882186055369215,-0.335053313729638,0.0,-3.7054223254944727,0.0,-0.9040028281656909,2.9923906792130515,0.0,-0.08823172906382616,-0.013627383366411873,0.0,0.0,0.1597523301047064
10.0,3155.0,0.9999998043662147,0.0,-0.14564432027754043,0.0,0.0,0.005999438237614058,0.0,0.028716988501406672,-0.33653568917783006,0.0,-3.7044870293796466,0.0,-0.9036064300462944,2.9937613831757677,0.0,-0.0886000418347079,-0.013660669336577735,0.0,0.0,0.15949915647553708
10.0,3160.0,0.9999998031319605,0.0,-0.14535862673013875,0.0,0.0,0.006003944771858882,0.0,0.028612622120888657,-0.3380175815026212,0.0,-3.7035494051648548,0.0,-0.9032102084436952,2.995128435452971,0.0,-0.08896819845467349,-0.013693903084792234,0.0,0.0,0.1592467840305482
10.0,3165.0,0.9999998018946281,0.0,-0.14507378376119365,0.0,0.0,0.00600842241729156,0.0,0.02850875817358125,-0.3394989785464592,0.0,-3.7026094817256907,0.0,-0.902814166256807,2.99649185035467,0.0,-0.0893361961720241,-0.013727084647593955,0.0,0.0,0.15899520897265085
10.0,3170.0,0.9999998006542457,0.0,-0.14478978755351726,0.0,0.0,0.006012871344603571,0.0,0.028405393446794103,-0.3409798682849694,0.0,-3.701667287688736,0.0,-0.9024183063513229,2.9978516421179067,0.0,-0.0897040322663592,-0.013760214062364953,0.0,0.0,0.15874442752871157
10.0,3175.0,0.9999997994108405,0.0,-0.14450663431290373,0.0,0.0,0.006017291723417575,0.0,0.028302524753443643,-0.34246023882613613,0.0,-3.700722851432934,0.0,-0.9020226315600179,2.9992078249071885,0.0,-0.09007170404827392,-0.01379329136731993,0.0,0.0,0.15849443594936552
10.0,3180.0,0.9999997981644403,0.0,-0.14422432026795184,0.0,0.0,0.006021683722296352,0.0,0.02820014893181789,-0.34394007840876534,0.0,-3.6997762010924036,0.0,-0.901627144683019,3.000560412814953,0.0,-0.09043920885901541,-0.013826316601491214,0.0,0.0,0.1582452305088275
10.0,3185.0,0.9999997969150727,0.0,-0.14394284166989668,0.0,0.0,0.0060260475087466426,0.0,0.028098262845327973,-0.3454193754012735,0.0,-3.6988273645579466,0.0,-0.9012318484882059,3.001909419861994,0.0,-0.09080654407029476,-0.01385928980471619,0.0,0.0,0.1579968075047096
10.0,3190.0,0.9999997956627645,0.0,-0.1436621947924334,0.0,0.0,0.0060303832492283466,0.0,0.02799686338227499,-0.3468981183007061,0.0,-3.6978763694795322,0.0,-0.9008367457113992,3.003254859997923,0.0,-0.09117370708390246,-0.013892211017626813,0.0,0.0,0.15774916325783553
10.0,3195.0,0.9999997944075432,0.0,-0.1433823759315537,0.0,0.0,0.006034691109158616,0.0,0.02789594745561174,-0.34837629573136336,0.0,-3.6969232432681296,0.0,-0.9004418390567204,3.0045967471015893,0.0,-0.09154069533148756,-0.013925080281634243,0.0,0.0,0.15750229411206054
10.0,3200.0,0.9999997931494357,0.0,-0.14310338140537324,0.0,0.0,0.006038971252920292,0.0,0.027795512002701427,-0.3498538964437532,0.0,-3.6959680130978043,0.0,-0.9000471311969189,3.005935094981528,0.0,-0.09190750627427136,-0.01395789763891838,0.0,0.0,0.15725619643409014
10.0,3205.0,0.9999997918884689,0.0,-0.1428252075539671,0.0,0.0,0.006043223843867779,0.0,0.0276955539851029,-0.3513309093132821,0.0,-3.695010705908072,0.0,-0.8996526247736015,3.0072699173763855,0.0,-0.09227413740272833,-0.01399066313241632,0.0,0.0,0.15701086661330246
10.0,3210.0,0.9999997906246693,0.0,-0.14254785073920564,0.0,0.0,0.006047449044331654,0.0,0.027596070388325254,-0.3528073233392737,0.0,-3.6940513484053388,0.0,-0.8992583223975837,3.0086012279553467,0.0,-0.09264058623638168,-0.014023376805807343,0.0,0.0,0.15676630106157322
10.0,3215.0,0.9999997893580637,0.0,-0.14227130734458865,0.0,0.0,0.00605164701562863,0.0,0.02749705822160797,-0.3542831276436927,0.0,-3.6930899670652573,0.0,-0.8988642266491272,3.0099290403185712,0.0,-0.09300685032346785,-0.014056038703504192,0.0,0.0,0.15652249621309727
10.0,3220.0,0.9999997880886784,0.0,-0.14199557377508595,0.0,0.0,0.006055817918064115,0.0,0.02739851451770108,-0.35575831147016285,0.0,-3.692126588134494,0.0,-0.8984703400782507,3.0112533679976043,0.0,-0.0933729272407076,-0.014088648870640832,0.0,0.0,0.156279448524219
10.0,3225.0,0.9999997868165401,0.0,-0.1417206464569762,0.0,0.0,0.006059961910942184,0.0,0.027300436332636097,-0.3572328641825931,0.0,-3.691161237633019,0.0,-0.8980766652050649,3.0125742244558014,0.0,-0.093738814592995,-0.014121207353058489,0.0,0.0,0.15603715447325794
10.0,3230.0,0.9999997855416747,0.0,-0.14144652183768858,0.0,0.0,0.006064079152568386,0.0,0.027202820745516408,-0.35870677526429373,0.0,-3.690193941355744,0.0,-0.8976832045199369,3.0138916230887505,0.0,-0.09410451001318486,-0.014153714197297619,0.0,0.0,0.1557956105603407
10.0,3235.0,0.999999784264108,0.0,-0.14117319638564146,0.0,0.0,0.006068169800258951,0.0,0.02710566485829435,-0.36018003431689677,0.0,-3.6892247248748085,0.0,-0.8972899604839151,3.0152055772246733,0.0,-0.0944700111618309,-0.014186169450583926,0.0,0.0,0.15555481330723062
10.0,3240.0,0.9999997829838663,0.0,-0.14090066659009287,0.0,0.0,0.0060722340103446255,0.0,0.0270089657955575,-0.3616526310589489,0.0,-3.6882536135407635,0.0,-0.8968969355288925,3.016516100124851,0.0,-0.09483531572682583,-0.014218573160820694,0.0,0.0,0.15531475925716198
10.0,3245.0,0.9999997817009753,0.0,-0.14062892896097928,0.0,0.0,0.006076271938179613,0.0,0.026912720704317005,-0.36312455532528976,0.0,-3.6872806324853813,0.0,-0.896504132057894,3.0178232049840235,0.0,-0.0952004214232786,-0.01425092537657236,0.0,0.0,0.15507544497467451
10.0,3250.0,0.9999997804154606,0.0,-0.1403579800287669,0.0,0.0,0.006080283738145162,0.0,0.02681692675380306,-0.3645957970654812,0.0,-3.6863058066229,0.0,-0.8961115524454515,3.0191269049307996,0.0,-0.09556532599318728,-0.014283226147058925,0.0,0.0,0.15483686704544866
10.0,3255.0,0.9999997791273476,0.0,-0.14008781634429765,0.0,0.0,0.006084269563655949,0.0,0.026721581135254285,-0.36606634634318563,0.0,-3.6853291606519885,0.0,-0.8957191990377275,3.02042721302805,0.0,-0.09593002720519353,-0.014315475522143394,0.0,0.0,0.15459902207614504
10.0,3260.0,0.9999997778366618,0.0,-0.13981843447863865,0.0,0.0,0.006088229567168778,0.0,0.026626681061707055,-0.36753619333489,0.0,-3.684350719057641,0.0,-0.8953270741528909,3.0217241422733188,0.0,-0.09629452285434544,-0.014347673552319536,0.0,0.0,0.15436190669424094
10.0,3265.0,0.9999997765434284,0.0,-0.1395498310229326,0.0,0.0,0.006092163900185639,0.0,0.026532223767802263,-0.3690053283288585,0.0,-3.683370506113472,0.0,-0.8949351800813219,3.023017705599216,0.0,-0.0966588107618194,-0.014379820288704902,0.0,0.0,0.1541255175478733
10.0,3270.0,0.9999997752476726,0.0,-0.13928200258825207,0.0,0.0,0.006096072713261643,0.0,0.026438206509582826,-0.3704737417240856,0.0,-3.6823885458826275,0.0,-0.8945435190859388,3.024307915873809,0.0,-0.0970228887746992,-0.014411915783026516,0.0,0.0,0.153889851305679
10.0,3275.0,0.9999997739494191,0.0,-0.13901494580545,0.0,0.0,0.006099956156009102,0.0,0.02634462656429124,-0.37194142402941255,0.0,-3.681404862220145,0.0,-0.8941520934023702,3.0255947859010157,0.0,-0.09738675476573058,-0.014443960087614578,0.0,0.0,0.15365490465664014
10.0,3280.0,0.9999997726486929,0.0,-0.13874865732501507,0.0,0.0,0.006103814377107252,0.0,0.02625148123017325,-0.3734083658622839,0.0,-3.6804194787747195,0.0,-0.8937609052392819,3.0268783284209952,0.0,-0.09775040663308412,-0.014475953255389891,0.0,0.0,0.15342067430992737
10.0,3285.0,0.9999997713455187,0.0,-0.1384831338169318,0.0,0.0,0.006107647524303525,0.0,0.026158767826291722,-0.3748745579479621,0.0,-3.679432418990402,0.0,-0.8933699567786223,3.028158556110531,0.0,-0.09811384230010152,-0.014507895339855133,0.0,0.0,0.15318715699474697
10.0,3290.0,0.999999770039921,0.0,-0.13821837197052908,0.0,0.0,0.006111455744422244,0.0,0.02606648369232626,-0.376339991118448,0.0,-3.6784437061082405,0.0,-0.8929792501758191,3.0294354815834135,0.0,-0.09847705971504206,-0.014539786395084032,0.0,0.0,0.1529543494601881
10.0,3295.0,0.9999997687319242,0.0,-0.13795436849434842,0.0,0.0,0.006115239183371014,0.0,0.025974626188382977,-0.377804656311368,0.0,-3.6774533631681745,0.0,-0.8925887875601555,3.0307091173908267,0.0,-0.09884005685090262,-0.014571626475712272,0.0,0.0,0.1527222484750729
10.0,3300.0,0.9999997674215526,0.0,-0.13769112011599768,0.0,0.0,0.006118997986144809,0.0,0.02588319269481761,-0.3792685445691888,0.0,-3.6764614130106064,0.0,-0.8921985710348267,3.031979476021712,0.0,-0.09920283170511505,-0.014603415636929132,0.0,0.0,0.15249085082780664
10.0,3305.0,0.9999997661088306,0.0,-0.13742862358201335,0.0,0.0,0.0061227322968318565,0.0,0.025792180612034074,-0.3807316470381704,0.0,-3.6754678782781687,0.0,-0.8918086026774075,3.0332465699031603,0.0,-0.09956538229939066,-0.014635153934465938,0.0,0.0,0.15226015332622894
10.0,3310.0,0.9999997647937817,0.0,-0.13716687565772415,0.0,0.0,0.006126442258621814,0.0,0.0257015873603137,-0.382193954967188,0.0,-3.6744727814175566,0.0,-0.8914188845399166,3.0345104114007757,0.0,-0.09992770667940125,-0.014666841424588746,0.0,0.0,0.15203015279746748
10.0,3315.0,0.9999997634764303,0.0,-0.13690587312711222,0.0,0.0,0.006130128013808837,0.0,0.025611410379627074,-0.38365545970727405,0.0,-3.6734761446809676,0.0,-0.8910294186491607,3.0357710128190445,0.0,-0.10028980291464817,-0.014698478164087505,0.0,0.0,0.1518008460877926
10.0,3320.0,0.9999997621567999,0.0,-0.1366456127926805,0.0,0.0,0.006133789703798485,0.0,0.025521647129452034,-0.3851161527101783,0.0,-3.6724779901279336,0.0,-0.8906402070069147,3.0370283864017056,0.0,-0.10065166909815156,-0.014730064210267676,0.0,0.0,0.15157223006247275
10.0,3325.0,0.9999997608349142,0.0,-0.1363860914753154,0.0,0.0,0.00613742746911334,0.0,0.02543229508860085,-0.38657602552758263,0.0,-3.671478339626891,0.0,-0.8902512515902155,3.038282544332118,0.0,-0.1010133033462866,-0.014761599620942204,0.0,0.0,0.1513443016056321
10.0,3330.0,0.9999997595107964,0.0,-0.13612730601415765,0.0,0.0,0.006141041449398891,0.0,0.025343351755043327,-0.38803506981031566,0.0,-3.6704772148565574,0.0,-0.8898625543515589,3.039533498733612,0.0,-0.10137470379855457,-0.014793084454421382,0.0,0.0,0.15111705762010946
10.0,3335.0,0.9999997581844702,0.0,-0.1358692532664677,0.0,0.0,0.006144631783428645,0.0,0.025254814645728884,-0.3894932773072729,0.0,-3.669474637308285,0.0,-0.8894741172191367,3.0407812616698613,0.0,-0.10173586861731286,-0.014824518769504476,0.0,0.0,0.15089049502731694
10.0,3340.0,0.9999997568559588,0.0,-0.1356119301074939,0.0,0.0,0.0061481986091100034,0.0,0.0251666812964168,-0.39095063986459894,0.0,-3.6684706282868462,0.0,-0.8890859420970821,3.0420258451452376,0.0,-0.10209679598763588,-0.014855902625470985,0.0,0.0,0.15066461076710044
10.0,3345.0,0.999999755525285,0.0,-0.13535533343034759,0.0,0.0,0.00615174206349066,0.0,0.025078949261504436,-0.39240714942463994,0.0,-3.667465208912464,0.0,-0.8886980308656739,3.0432672611051585,0.0,-0.10245748411704517,-0.014887236082072968,0.0,0.0,0.15043940179760426
10.0,3350.0,0.9999997541924721,0.0,-0.13509946014587024,0.0,0.0,0.006155262282761661,0.0,0.024991616113861574,-0.39386279802525687,0.0,-3.66645840012212,0.0,-0.8883103853815989,3.0445055214364483,0.0,-0.10281793123531296,-0.0149185191995263,0.0,0.0,0.15021486509513232
10.0,3355.0,0.9999997528575427,0.0,-0.13484430718250823,0.0,0.0,0.006158759402266103,0.0,0.024904679444654545,-0.3953175777987455,0.0,-3.665450222671582,0.0,-0.8879230074781559,3.0457406379676857,0.0,-0.10317813559423326,-0.014949752038501603,0.0,0.0,0.149990997654013
10.0,3360.0,0.9999997515205196,0.0,-0.13458987148618723,0.0,0.0,0.006162233556503476,0.0,0.02481813686319794,-0.3967714809710183,0.0,-3.6644406971363876,0.0,-0.8875358989654603,3.0469726224695433,0.0,-0.10353809546746633,-0.014980934660116902,0.0,0.0,0.14976779648646701
10.0,3365.0,0.9999997501814253,0.0,-0.13433615002018365,0.0,0.0,0.006165684879132985,0.0,0.02473198599676956,-0.3982244998607866,0.0,-3.6634298439138715,0.0,-0.8871490616306978,3.048201486655147,0.0,-0.10389780915028507,-0.01501206712592995,0.0,0.0,0.14954525862247192
10.0,3370.0,0.9999997488402822,0.0,-0.1340831397650069,0.0,0.0,0.0061691135029822465,0.0,0.024646224490463144,-0.39967662687861155,0.0,-3.662417683224279,0.0,-0.8867624972383373,3.0494272421804034,0.0,-0.10425727495934609,-0.015043149497928085,0.0,0.0,0.14932338110963245
10.0,3375.0,0.9999997474971127,0.0,-0.13383083771826917,0.0,0.0,0.006172519560050861,0.0,0.024560850007027825,-0.40112785452618416,0.0,-3.6614042351123355,0.0,-0.8863762075303266,3.050649900644356,0.0,-0.10461649123257503,-0.01507418183852406,0.0,0.0,0.1491021610130478
10.0,3380.0,0.9999997461519389,0.0,-0.13357924089456946,0.0,0.0,0.006175903181515278,0.0,0.02447586022670454,-0.40257817539521285,0.0,-3.66038951944908,0.0,-0.8859901942263468,3.051869473589507,0.0,-0.10497545632885584,-0.01510516421054345,0.0,0.0,0.1488815954151851
10.0,3385.0,0.9999997448047828,0.0,-0.1333283463253695,0.0,0.0,0.006179264497736456,0.0,0.024391252847065482,-0.4040275821668345,0.0,-3.6593735559331084,0.0,-0.8856044590239424,3.0530859725021684,0.0,-0.10533416862794072,-0.015136096677222568,0.0,0.0,0.1486616814157478
10.0,3390.0,0.9999997434556663,0.0,-0.13307815105887547,0.0,0.0,0.006182603638262937,0.0,0.024307025582872985,-0.40547606761076366,0.0,-3.658356364091882,0.0,-0.8852190035988572,3.0542994088127795,0.0,-0.10569262653013106,-0.015166979302196236,0.0,0.0,0.1484424161315522
10.0,3395.0,0.9999997421046113,0.0,-0.13282865215991715,0.0,0.0,0.006185920731835705,0.0,0.024223176165911818,-0.40692362458424536,0.0,-3.6573379632834935,0.0,-0.8848338296051242,3.0555097938962583,0.0,-0.10605082845622028,-0.015197812149492196,0.0,0.0,0.14822379669639757
10.0,3400.0,0.9999997407516394,0.0,-0.13257984670983364,0.0,0.0,0.0061892159063968695,0.0,0.024139702344843996,-0.4083702460314335,0.0,-3.6563183726977826,0.0,-0.8844489386753438,3.0567171390723047,0.0,-0.10640877284717468,-0.015228595283524477,0.0,0.0,0.14800582026094472
10.0,3405.0,0.9999997393967722,0.0,-0.13233173180635321,0.0,0.0,0.006192489289090184,0.0,0.024056601885060508,-0.4098159249826383,0.0,-3.6552976113582303,0.0,-0.8840643324208632,3.0579214556057486,0.0,-0.10676645816401899,-0.015259328769083967,0.0,0.0,0.14778848399258937
10.0,3410.0,0.9999997380400308,0.0,-0.1320843045634799,0.0,0.0,0.006195741006270245,0.0,0.023973872568524852,-0.4112606545531808,0.0,-3.6542756981228113,0.0,-0.8836800124319819,3.0591227547068653,0.0,-0.1071238828875991,-0.015290012671334213,0.0,0.0,0.14757178507534222
10.0,3415.0,0.9999997366814369,0.0,-0.13183756211137704,0.0,0.0,0.0061989711835055625,0.0,0.023891512193632974,-0.41270442794303314,0.0,-3.6532526516858272,0.0,-0.8832959802781554,3.060321047531698,0.0,-0.1074810455184348,-0.015320647055801299,0.0,0.0,0.1473557207097048
10.0,3420.0,0.9999997353210113,0.0,-0.13159150159625568,0.0,0.0,0.006202179945583417,0.0,0.023809518575063936,-0.4141472384357061,0.0,-3.652228490579018,0.0,-0.8829122375082081,3.061516345182377,0.0,-0.10783794457649082,-0.01535123198836826,0.0,0.0,0.14714028811255056
