 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
   9950.0      66325.       0.0     6
   10000.      67739.       0.0     6
   10050.      69177.       0.0     6
   10100.      70639.       0.0     6
   10150.      72126.       0.0     6
   10200.      73638.       0.0     6
   10250.      75174.       0.0     6
   10300.      76736.       0.0     6
   10350.      78324.       0.0     6
   10400.      79937.       0.0     6
   10450.      81577.       0.0     6
   10500.      83244.       0.0     6
   10550.      84937.       0.0     6
   10600.      86658.       0.0     6
   10650.      88406.       0.0     6
   10700.      90183.       0.0     6
   10750.      91987.       0.0     6
   10800.      93820.       0.0     6
   10850.      95681.       0.0     6
   10900.      97572.       0.0     6
   10950.      99492.       0.0     6
   11000.     0.10144E+06   0.0     6
   11050.     0.10342E+06   0.0     6
   11100.     0.10543E+06   0.0     6
   11150.     0.10748E+06   0.0     6
   11200.     0.10955E+06   0.0     6
   11250.     0.11165E+06   0.0     6
   11300.     0.11379E+06   0.0     6
   11350.     0.11596E+06   0.0     6
   11400.     0.11816E+06   0.0     6
   11450.     0.12039E+06   0.0     6
   11500.     0.12266E+06   0.0     6
   11550.     0.12496E+06   0.0     6
   11600.     0.12730E+06   0.0     6
   11650.     0.12967E+06   0.0     6
   11700.     0.13207E+06   0.0     6
   11750.     0.13451E+06   0.0     6
   11800.     0.13699E+06   0.0     6
   11850.     0.13950E+06   0.0     6
   11900.     0.14205E+06   0.0     6
   11950.     0.14463E+06   0.0     6
   12000.     0.14726E+06   0.0     6
   12050.     0.14992E+06   0.0     6
   12100.     0.15262E+06   0.0     6
   12150.     0.15535E+06   0.0     6
   12200.     0.15813E+06   0.0     6
   12250.     0.16094E+06   0.0     6
   12300.     0.16380E+06   0.0     6
   12350.     0.16669E+06   0.0     6
   12400.     0.16963E+06   0.0     6
   12450.     0.17260E+06   0.0     6
   12500.     0.17562E+06   0.0     6
   12550.     0.17868E+06   0.0     6
   12600.     0.18178E+06   0.0     6
   12650.     0.18493E+06   0.0     6
   12700.     0.18811E+06   0.0     6
   12750.     0.19134E+06   0.0     6
   12800.     0.19462E+06   0.0     6
   12850.     0.19794E+06   0.0     6
   12900.     0.20130E+06   0.0     6
   12950.     0.20471E+06   0.0     6
   13000.     0.20817E+06   0.0     6
   13050.     0.21167E+06   0.0     6
   13100.     0.21522E+06   0.0     6
   13150.     0.21881E+06   0.0     6
   13200.     0.22245E+06   0.0     6
   13250.     0.22615E+06   0.0     6
   13300.     0.22989E+06   0.0     6
   13350.     0.23367E+06   0.0     6
   13400.     0.23751E+06   0.0     6
   13450.     0.24140E+06   0.0     6
   13500.     0.24534E+06   0.0     6
   13550.     0.24933E+06   0.0     6
   13600.     0.25337E+06   0.0     6
   13650.     0.25746E+06   0.0     6
   13700.     0.26161E+06   0.0     6
   13750.     0.26581E+06   0.0     6
   13800.     0.27006E+06   0.0     6
   13850.     0.27437E+06   0.0     6
   13900.     0.27873E+06   0.0     6
   13950.     0.28314E+06   0.0     6
   14000.     0.28762E+06   0.0     6
   14050.     0.29214E+06   0.0     6
   14100.     0.29673E+06   0.0     6
   14150.     0.30137E+06   0.0     6
   14200.     0.30607E+06   0.0     6
   14250.     0.31083E+06   0.0     6
   14300.     0.31564E+06   0.0     6
   14350.     0.32052E+06   0.0     6
   14400.     0.32545E+06   0.0     6
   14450.     0.33045E+06   0.0     6
   14500.     0.33550E+06   0.0     6
   14550.     0.34062E+06   0.0     6
   14600.     0.34580E+06   0.0     6
   14650.     0.35104E+06   0.0     6
   14700.     0.35635E+06   0.0     6
   14750.     0.36172E+06   0.0     6
   14800.     0.36715E+06   0.0     6
   14850.     0.37265E+06   0.0     6
   14900.     0.37821E+06   0.0     6
   14950.     0.38384E+06   0.0     6
   15000.     0.38953E+06   0.0     6
   15050.     0.39530E+06   0.0     6
   15100.     0.40113E+06   0.0     6
   15150.     0.40703E+06   0.0     6
   15200.     0.41299E+06   0.0     6
   15250.     0.41903E+06   0.0     6
   15300.     0.42514E+06   0.0     6
   15350.     0.43131E+06   0.0     6
   15400.     0.43756E+06   0.0     6
   15450.     0.44388E+06   0.0     6
   15500.     0.45027E+06   0.0     6
   15550.     0.45674E+06   0.0     6
   15600.     0.46328E+06   0.0     6
   15650.     0.46989E+06   0.0     6
   15700.     0.47658E+06   0.0     6
   15750.     0.48335E+06   0.0     6
   15800.     0.49019E+06   0.0     6
   15850.     0.49711E+06   0.0     6
   15900.     0.50410E+06   0.0     6
   15950.     0.51118E+06   0.0     6
   16000.     0.51833E+06   0.0     6
   16050.     0.52556E+06   0.0     6
   16100.     0.53287E+06   0.0     6
   16150.     0.54027E+06   0.0     6
   16200.     0.54774E+06   0.0     6
   16250.     0.55530E+06   0.0     6
   16300.     0.56294E+06   0.0     6
   16350.     0.57066E+06   0.0     6
   16400.     0.57847E+06   0.0     6
   16450.     0.58636E+06   0.0     6
   16500.     0.59434E+06   0.0     6
   16550.     0.60240E+06   0.0     6
   16600.     0.61055E+06   0.0     6
   16650.     0.61879E+06   0.0     6
   16700.     0.62712E+06   0.0     6
   16750.     0.63553E+06   0.0     6
   16800.     0.64404E+06   0.0     6
   16850.     0.65264E+06   0.0     6
   16900.     0.66132E+06   0.0     6
   16950.     0.67010E+06   0.0     6
   17000.     0.67898E+06   0.0     6
   17050.     0.68794E+06   0.0     6
   17100.     0.69700E+06   0.0     6
   17150.     0.70616E+06   0.0     6
   17200.     0.71541E+06   0.0     6
   17250.     0.72475E+06   0.0     6
   17300.     0.73420E+06   0.0     6
   17350.     0.74374E+06   0.0     6
   17400.     0.75338E+06   0.0     6
   17450.     0.76312E+06   0.0     6
   17500.     0.77296E+06   0.0     6
   17550.     0.78290E+06   0.0     6
   17600.     0.79295E+06   0.0     6
   17650.     0.80309E+06   0.0     6
   17700.     0.81334E+06   0.0     6
   17750.     0.82369E+06   0.0     6
   17800.     0.83415E+06   0.0     6
   17850.     0.84471E+06   0.0     6
   17900.     0.85538E+06   0.0     6
   17950.     0.86616E+06   0.0     6
   18000.     0.87705E+06   0.0     6
   18050.     0.88804E+06   0.0     6
   18100.     0.89914E+06   0.0     6
   18150.     0.91036E+06   0.0     6
   18200.     0.92168E+06   0.0     6
   18250.     0.93312E+06   0.0     6
   18300.     0.94467E+06   0.0     6
   18350.     0.95633E+06   0.0     6
   18400.     0.96811E+06   0.0     6
   18450.     0.98001E+06   0.0     6
   18500.     0.99202E+06   0.0     6
   18550.     0.10041E+07   0.0     6
   18600.     0.10164E+07   0.0     6
   18650.     0.10288E+07   0.0     6
   18700.     0.10412E+07   0.0     6
   18750.     0.10538E+07   0.0     6
   18800.     0.10666E+07   0.0     6
   18850.     0.10794E+07   0.0     6
   18900.     0.10924E+07   0.0     6
   18950.     0.11055E+07   0.0     6
   19000.     0.11187E+07   0.0     6
   19050.     0.11320E+07   0.0     6
   19100.     0.11455E+07   0.0     6
   19150.     0.11591E+07   0.0     6
   19200.     0.11728E+07   0.0     6
   19250.     0.11867E+07   0.0     6
   19300.     0.12007E+07   0.0     6
   19350.     0.12148E+07   0.0     6
   19400.     0.12291E+07   0.0     6
   19450.     0.12434E+07   0.0     6
   19500.     0.12580E+07   0.0     6
   19550.     0.12726E+07   0.0     6
   19600.     0.12874E+07   0.0     6
   19650.     0.13023E+07   0.0     6
   19700.     0.13174E+07   0.0     6
   19750.     0.13326E+07   0.0     6
   19800.     0.13479E+07   0.0     6
   19850.     0.13634E+07   0.0     6
   19900.     0.13790E+07   0.0     6
   19950.     0.13948E+07   0.0     6
   20000.     0.14107E+07   0.0     6
   20050.     0.14268E+07   0.0     6
   20100.     0.14430E+07   0.0     6
   20150.     0.14593E+07   0.0     6
   20200.     0.14758E+07   0.0     6
   20250.     0.14925E+07   0.0     6
   20300.     0.15092E+07   0.0     6
   20350.     0.15262E+07   0.0     6
   20400.     0.15433E+07   0.0     6
   20450.     0.15605E+07   0.0     6
   20500.     0.15779E+07   0.0     6
   20550.     0.15955E+07   0.0     6
   20600.     0.16132E+07   0.0     6
   20650.     0.16311E+07   0.0     6
   20700.     0.16491E+07   0.0     6
   20750.     0.16673E+07   0.0     6
   20800.     0.16856E+07   0.0     6
   20850.     0.17041E+07   0.0     6
   20900.     0.17228E+07   0.0     6
   20950.     0.17416E+07   0.0     6
   21000.     0.17606E+07   0.0     6
   21050.     0.17797E+07   0.0     6
   21100.     0.17991E+07   0.0     6
   21150.     0.18185E+07   0.0     6
   21200.     0.18382E+07   0.0     6
   21250.     0.18580E+07   0.0     6
   21300.     0.18780E+07   0.0     6
   21350.     0.18982E+07   0.0     6
   21400.     0.19185E+07   0.0     6
   21450.     0.19390E+07   0.0     6
   21500.     0.19597E+07   0.0     6
   21550.     0.19806E+07   0.0     6
   21600.     0.20016E+07   0.0     6
   21650.     0.20229E+07   0.0     6
   21700.     0.20443E+07   0.0     6
   21750.     0.20658E+07   0.0     6
   21800.     0.20876E+07   0.0     6
   21850.     0.21095E+07   0.0     6
   21900.     0.21317E+07   0.0     6
   21950.     0.21540E+07   0.0     6
   22000.     0.21765E+07   0.0     6
   22050.     0.21992E+07   0.0     6
   22100.     0.22220E+07   0.0     6
   22150.     0.22451E+07   0.0     6
   22200.     0.22684E+07   0.0     6
   22250.     0.22918E+07   0.0     6
   22300.     0.23154E+07   0.0     6
   22350.     0.23393E+07   0.0     6
   22400.     0.23633E+07   0.0     6
   22450.     0.23875E+07   0.0     6
   22500.     0.24119E+07   0.0     6
   22550.     0.24366E+07   0.0     6
   22600.     0.24614E+07   0.0     6
   22650.     0.24864E+07   0.0     6
   22700.     0.25116E+07   0.0     6
   22750.     0.25371E+07   0.0     6
   22800.     0.25627E+07   0.0     6
   22850.     0.25885E+07   0.0     6
   22900.     0.26146E+07   0.0     6
   22950.     0.26408E+07   0.0     6
   23000.     0.26673E+07   0.0     6
   23050.     0.26940E+07   0.0     6
   23100.     0.27209E+07   0.0     6
   23150.     0.27480E+07   0.0     6
   23200.     0.27753E+07   0.0     6
   23250.     0.28028E+07   0.0     6
   23300.     0.28306E+07   0.0     6
   23350.     0.28586E+07   0.0     6
   23400.     0.28868E+07   0.0     6
   23450.     0.29152E+07   0.0     6
   23500.     0.29438E+07   0.0     6
   23550.     0.29727E+07   0.0     6
   23600.     0.30018E+07   0.0     6
   23650.     0.30311E+07   0.0     6
   23700.     0.30606E+07   0.0     6
   23750.     0.30904E+07   0.0     6
   23800.     0.31204E+07   0.0     6
   23850.     0.31506E+07   0.0     6
   23900.     0.31811E+07   0.0     6
   23950.     0.32118E+07   0.0     6
   24000.     0.32427E+07   0.0     6
   24050.     0.32739E+07   0.0     6
   24100.     0.33053E+07   0.0     6
   24150.     0.33370E+07   0.0     6
   24200.     0.33689E+07   0.0     6
   24250.     0.34010E+07   0.0     6
   24300.     0.34334E+07   0.0     6
   24350.     0.34661E+07   0.0     6
   24400.     0.34989E+07   0.0     6
   24450.     0.35321E+07   0.0     6
   24500.     0.35654E+07   0.0     6
   24550.     0.35991E+07   0.0     6
   24600.     0.36329E+07   0.0     6
   24650.     0.36671E+07   0.0     6
   24700.     0.37015E+07   0.0     6
   24750.     0.37361E+07   0.0     6
   24800.     0.37710E+07   0.0     6
   24850.     0.38062E+07   0.0     6
   24900.     0.38416E+07   0.0     6
   24950.     0.38773E+07   0.0     6
   25000.     0.39133E+07   0.0     6
   25050.     0.39495E+07   0.0     6
   25100.     0.39860E+07   0.0     6
   25150.     0.40227E+07   0.0     6
   25200.     0.40598E+07   0.0     6
   25250.     0.40971E+07   0.0     6
   25300.     0.41346E+07   0.0     6
   25350.     0.41725E+07   0.0     6
   25400.     0.42106E+07   0.0     6
   25450.     0.42490E+07   0.0     6
   25500.     0.42877E+07   0.0     6
   25550.     0.43266E+07   0.0     6
   25600.     0.43659E+07   0.0     6
   25650.     0.44054E+07   0.0     6
   25700.     0.44452E+07   0.0     6
   25750.     0.44853E+07   0.0     6
   25800.     0.45257E+07   0.0     6
   25850.     0.45664E+07   0.0     6
   25900.     0.46074E+07   0.0     6
   25950.     0.46486E+07   0.0     6
   26000.     0.46902E+07   0.0     6
   26050.     0.47320E+07   0.0     6
   26100.     0.47742E+07   0.0     6
   26150.     0.48166E+07   0.0     6
   26200.     0.48594E+07   0.0     6
   26250.     0.49024E+07   0.0     6
   26300.     0.49458E+07   0.0     6
   26350.     0.49895E+07   0.0     6
   26400.     0.50334E+07   0.0     6
   26450.     0.50777E+07   0.0     6
   26500.     0.51223E+07   0.0     6
   26550.     0.51672E+07   0.0     6
   26600.     0.52124E+07   0.0     6
   26650.     0.52580E+07   0.0     6
   26700.     0.53038E+07   0.0     6
   26750.     0.53500E+07   0.0     6
   26800.     0.53965E+07   0.0     6
   26850.     0.54433E+07   0.0     6
   26900.     0.54904E+07   0.0     6
   26950.     0.55379E+07   0.0     6
   27000.     0.55856E+07   0.0     6
   27050.     0.56338E+07   0.0     6
   27100.     0.56822E+07   0.0     6
   27150.     0.57310E+07   0.0     6
   27200.     0.57801E+07   0.0     6
   27250.     0.58295E+07   0.0     6
   27300.     0.58793E+07   0.0     6
   27350.     0.59294E+07   0.0     6
   27400.     0.59799E+07   0.0     6
   27450.     0.60307E+07   0.0     6
   27500.     0.60819E+07   0.0     6
   27550.     0.61334E+07   0.0     6
   27600.     0.61852E+07   0.0     6
   27650.     0.62374E+07   0.0     6
   27700.     0.62899E+07   0.0     6
   27750.     0.63428E+07   0.0     6
   27800.     0.63961E+07   0.0     6
   27850.     0.64497E+07   0.0     6
   27900.     0.65037E+07   0.0     6
   27950.     0.65580E+07   0.0     6
   28000.     0.66127E+07   0.0     6
   28050.     0.66678E+07   0.0     6
   28100.     0.67232E+07   0.0     6
   28150.     0.67790E+07   0.0     6
   28200.     0.68351E+07   0.0     6
   28250.     0.68916E+07   0.0     6
   28300.     0.69485E+07   0.0     6
   28350.     0.70058E+07   0.0     6
   28400.     0.70635E+07   0.0     6
   28450.     0.71215E+07   0.0     6
   28500.     0.71799E+07   0.0     6
   28550.     0.72387E+07   0.0     6
   28600.     0.72979E+07   0.0     6
   28650.     0.73574E+07   0.0     6
   28700.     0.74174E+07   0.0     6
   28750.     0.74777E+07   0.0     6
   28800.     0.75385E+07   0.0     6
   28850.     0.75996E+07   0.0     6
   28900.     0.76611E+07   0.0     6
   28950.     0.77230E+07   0.0     6
   29000.     0.77853E+07   0.0     6
   29050.     0.78481E+07   0.0     6
   29100.     0.79112E+07   0.0     6
   29150.     0.79747E+07   0.0     6
   29200.     0.80386E+07   0.0     6
   29250.     0.81030E+07   0.0     6
   29300.     0.81677E+07   0.0     6
   29350.     0.82329E+07   0.0     6
   29400.     0.82985E+07   0.0     6
   29450.     0.83645E+07   0.0     6
   29500.     0.84309E+07   0.0     6
   29550.     0.84977E+07   0.0     6
   29600.     0.85650E+07   0.0     6
   29650.     0.86327E+07   0.0     6
   29700.     0.87008E+07   0.0     6
   29750.     0.87693E+07   0.0     6
   29800.     0.88383E+07   0.0     6
   29850.     0.89077E+07   0.0     6
   29900.     0.89775E+07   0.0     6
   29950.     0.90478E+07   0.0     6
   0.0000     0.39164E-01   0.0    10
   50.000     0.63615E-01   0.0    10
   100.00     0.98529E-01   0.0    10
   150.00     0.14567       0.0    10
   200.00     0.20709       0.0    10
   250.00     0.29634       0.0    10
   300.00     0.41390       0.0    10
   350.00     0.56478       0.0    10
   400.00     0.76000       0.0    10
   450.00      1.0079       0.0    10
   500.00      1.3246       0.0    10
   550.00      1.7196       0.0    10
   600.00      2.2134       0.0    10
   650.00      2.8272       0.0    10
   700.00      3.5731       0.0    10
   750.00      4.4800       0.0    10
   800.00      5.5625       0.0    10
   850.00      6.8519       0.0    10
   900.00      8.3698       0.0    10
   950.00      10.137       0.0    10
   1000.0      12.187       0.0    10
   1050.0      14.535       0.0    10
   1100.0      17.212       0.0    10
   1150.0      20.241       0.0    10
   1200.0      23.645       0.0    10
   1250.0      27.459       0.0    10
   1300.0      31.700       0.0    10
   1350.0      36.408       0.0    10
   1400.0      41.614       0.0    10
   1450.0      47.350       0.0    10
   1500.0      53.660       0.0    10
   1550.0      60.569       0.0    10
   1600.0      68.131       0.0    10
   1650.0      76.370       0.0    10
   1700.0      85.334       0.0    10
   1750.0      95.063       0.0    10
   1800.0      105.59       0.0    10
   1850.0      116.96       0.0    10
   1900.0      129.21       0.0    10
   1950.0      142.38       0.0    10
   2000.0      156.51       0.0    10
   2050.0      171.64       0.0    10
   2100.0      187.84       0.0    10
   2150.0      205.14       0.0    10
   2200.0      223.59       0.0    10
   2250.0      243.26       0.0    10
   2300.0      264.19       0.0    10
   2350.0      286.46       0.0    10
   2400.0      310.13       0.0    10
   2450.0      335.24       0.0    10
   2500.0      361.88       0.0    10
   2550.0      390.11       0.0    10
   2600.0      419.98       0.0    10
   2650.0      451.56       0.0    10
   2700.0      484.92       0.0    10
   2750.0      520.11       0.0    10
   2800.0      557.21       0.0    10
   2850.0      596.28       0.0    10
   2900.0      637.38       0.0    10
   2950.0      680.58       0.0    10
   3000.0      725.95       0.0    10
   3050.0      773.57       0.0    10
   3100.0      823.50       0.0    10
   3150.0      875.82       0.0    10
   3200.0      930.62       0.0    10
   3250.0      987.96       0.0    10
   3300.0      1047.9       0.0    10
   3350.0      1110.6       0.0    10
   3400.0      1176.1       0.0    10
   3450.0      1244.5       0.0    10
   3500.0      1315.8       0.0    10
   3550.0      1390.1       0.0    10
   3600.0      1467.6       0.0    10
   3650.0      1548.2       0.0    10
   3700.0      1632.2       0.0    10
   3750.0      1719.4       0.0    10
   3800.0      1810.2       0.0    10
   3850.0      1904.4       0.0    10
   3900.0      2002.3       0.0    10
   3950.0      2104.0       0.0    10
   4000.0      2209.5       0.0    10
   4050.0      2318.9       0.0    10
   4100.0      2432.4       0.0    10
   4150.0      2550.1       0.0    10
   4200.0      2672.1       0.0    10
   4250.0      2798.4       0.0    10
   4300.0      2929.3       0.0    10
   4350.0      3064.9       0.0    10
   4400.0      3205.2       0.0    10
   4450.0      3350.4       0.0    10
   4500.0      3500.7       0.0    10
   4550.0      3656.0       0.0    10
   4600.0      3816.7       0.0    10
   4650.0      3982.7       0.0    10
   4700.0      4154.3       0.0    10
   4750.0      4331.5       0.0    10
   4800.0      4514.6       0.0    10
   4850.0      4703.6       0.0    10
   4900.0      4898.8       0.0    10
   4950.0      5100.2       0.0    10
   5000.0      5308.0       0.0    10
   5050.0      5522.3       0.0    10
   5100.0      5743.4       0.0    10
   5150.0      5971.3       0.0    10
   5200.0      6206.2       0.0    10
   5250.0      6448.3       0.0    10
   5300.0      6697.7       0.0    10
   5350.0      6954.6       0.0    10
   5400.0      7219.1       0.0    10
   5450.0      7491.4       0.0    10
   5500.0      7771.7       0.0    10
   5550.0      8060.1       0.0    10
   5600.0      8356.9       0.0    10
   5650.0      8662.1       0.0    10
   5700.0      8976.0       0.0    10
   5750.0      9298.8       0.0    10
   5800.0      9630.6       0.0    10
   5850.0      9971.6       0.0    10
   5900.0      10322.       0.0    10
   5950.0      10682.       0.0    10
   6000.0      11052.       0.0    10
   6050.0      11432.       0.0    10
   6100.0      11822.       0.0    10
   6150.0      12223.       0.0    10
   6200.0      12634.       0.0    10
   6250.0      13056.       0.0    10
   6300.0      13490.       0.0    10
   6350.0      13934.       0.0    10
   6400.0      14390.       0.0    10
   6450.0      14858.       0.0    10
   6500.0      15338.       0.0    10
   6550.0      15829.       0.0    10
   6600.0      16334.       0.0    10
   6650.0      16850.       0.0    10
   6700.0      17380.       0.0    10
   6750.0      17923.       0.0    10
   6800.0      18479.       0.0    10
   6850.0      19048.       0.0    10
   6900.0      19632.       0.0    10
   6950.0      20229.       0.0    10
   7000.0      20841.       0.0    10
   7050.0      21467.       0.0    10
   7100.0      22108.       0.0    10
   7150.0      22764.       0.0    10
   7200.0      23435.       0.0    10
   7250.0      24121.       0.0    10
   7300.0      24823.       0.0    10
   7350.0      25542.       0.0    10
   7400.0      26276.       0.0    10
   7450.0      27027.       0.0    10
   7500.0      27795.       0.0    10
   7550.0      28580.       0.0    10
   7600.0      29382.       0.0    10
   7650.0      30202.       0.0    10
   7700.0      31040.       0.0    10
   7750.0      31896.       0.0    10
   7800.0      32770.       0.0    10
   7850.0      33664.       0.0    10
   7900.0      34576.       0.0    10
   7950.0      35508.       0.0    10
   8000.0      36459.       0.0    10
   8050.0      37431.       0.0    10
   8100.0      38422.       0.0    10
   8150.0      39435.       0.0    10
   8200.0      40468.       0.0    10
   8250.0      41522.       0.0    10
   8300.0      42599.       0.0    10
   8350.0      43697.       0.0    10
   8400.0      44817.       0.0    10
   8450.0      45960.       0.0    10
   8500.0      47126.       0.0    10
   8550.0      48315.       0.0    10
   8600.0      49528.       0.0    10
   8650.0      50765.       0.0    10
   8700.0      52026.       0.0    10
   8750.0      53312.       0.0    10
   8800.0      54623.       0.0    10
   8850.0      55959.       0.0    10
   8900.0      57321.       0.0    10
   8950.0      58709.       0.0    10
   9000.0      60123.       0.0    10
   9050.0      61565.       0.0    10
   9100.0      63033.       0.0    10
   9150.0      64530.       0.0    10
   9200.0      66054.       0.0    10
   9250.0      67607.       0.0    10
   9300.0      69188.       0.0    10
   9350.0      70799.       0.0    10
   9400.0      72439.       0.0    10
   9450.0      74109.       0.0    10
   9500.0      75810.       0.0    10
   9550.0      77541.       0.0    10
   9600.0      79304.       0.0    10
   9650.0      81098.       0.0    10
   9700.0      82925.       0.0    10
   9750.0      84784.       0.0    10
   9800.0      86675.       0.0    10
   9850.0      88601.       0.0    10
   9900.0      90560.       0.0    10
   9950.0      92553.       0.0    10
   10000.      94582.       0.0    10
   10050.      96645.       0.0    10
   10100.      98744.       0.0    10
   10150.     0.10088E+06   0.0    10
   10200.     0.10305E+06   0.0    10
   10250.     0.10526E+06   0.0    10
   10300.     0.10751E+06   0.0    10
   10350.     0.10979E+06   0.0    10
   10400.     0.11211E+06   0.0    10
   10450.     0.11447E+06   0.0    10
   10500.     0.11687E+06   0.0    10
   10550.     0.11932E+06   0.0    10
   10600.     0.12180E+06   0.0    10
   10650.     0.12432E+06   0.0    10
   10700.     0.12688E+06   0.0    10
   10750.     0.12949E+06   0.0    10
   10800.     0.13213E+06   0.0    10
   10850.     0.13482E+06   0.0    10
   10900.     0.13756E+06   0.0    10
   10950.     0.14033E+06   0.0    10
   11000.     0.14316E+06   0.0    10
   11050.     0.14602E+06   0.0    10
   11100.     0.14894E+06   0.0    10
   11150.     0.15189E+06   0.0    10
   11200.     0.15490E+06   0.0    10
   11250.     0.15795E+06   0.0    10
   11300.     0.16105E+06   0.0    10
   11350.     0.16420E+06   0.0    10
   11400.     0.16739E+06   0.0    10
   11450.     0.17064E+06   0.0    10
   11500.     0.17393E+06   0.0    10
   11550.     0.17728E+06   0.0    10
   11600.     0.18067E+06   0.0    10
   11650.     0.18412E+06   0.0    10
   11700.     0.18762E+06   0.0    10
   11750.     0.19117E+06   0.0    10
   11800.     0.19478E+06   0.0    10
   11850.     0.19843E+06   0.0    10
   11900.     0.20215E+06   0.0    10
   11950.     0.20592E+06   0.0    10
   12000.     0.20974E+06   0.0    10
   12050.     0.21362E+06   0.0    10
   12100.     0.21756E+06   0.0    10
   12150.     0.22155E+06   0.0    10
   12200.     0.22561E+06   0.0    10
   12250.     0.22972E+06   0.0    10
   12300.     0.23389E+06   0.0    10
   12350.     0.23812E+06   0.0    10
   12400.     0.24241E+06   0.0    10
   12450.     0.24677E+06   0.0    10
   12500.     0.25118E+06   0.0    10
   12550.     0.25566E+06   0.0    10
   12600.     0.26020E+06   0.0    10
   12650.     0.26481E+06   0.0    10
   12700.     0.26947E+06   0.0    10
   12750.     0.27421E+06   0.0    10
   12800.     0.27901E+06   0.0    10
   12850.     0.28388E+06   0.0    10
   12900.     0.28881E+06   0.0    10
   12950.     0.29382E+06   0.0    10
   13000.     0.29889E+06   0.0    10
   13050.     0.30403E+06   0.0    10
   13100.     0.30924E+06   0.0    10
   13150.     0.31452E+06   0.0    10
   13200.     0.31987E+06   0.0    10
   13250.     0.32530E+06   0.0    10
   13300.     0.33080E+06   0.0    10
   13350.     0.33637E+06   0.0    10
   13400.     0.34202E+06   0.0    10
   13450.     0.34774E+06   0.0    10
   13500.     0.35354E+06   0.0    10
   13550.     0.35941E+06   0.0    10
   13600.     0.36537E+06   0.0    10
   13650.     0.37140E+06   0.0    10
   13700.     0.37751E+06   0.0    10
   13750.     0.38370E+06   0.0    10
   13800.     0.38997E+06   0.0    10
   13850.     0.39632E+06   0.0    10
   13900.     0.40276E+06   0.0    10
   13950.     0.40927E+06   0.0    10
   14000.     0.41587E+06   0.0    10
   14050.     0.42256E+06   0.0    10
   14100.     0.42933E+06   0.0    10
   14150.     0.43619E+06   0.0    10
   14200.     0.44313E+06   0.0    10
   14250.     0.45016E+06   0.0    10
   14300.     0.45729E+06   0.0    10
   14350.     0.46450E+06   0.0    10
   14400.     0.47180E+06   0.0    10
   14450.     0.47919E+06   0.0    10
   14500.     0.48667E+06   0.0    10
   14550.     0.49425E+06   0.0    10
   14600.     0.50192E+06   0.0    10
   14650.     0.50968E+06   0.0    10
   14700.     0.51754E+06   0.0    10
   14750.     0.52550E+06   0.0    10
   14800.     0.53355E+06   0.0    10
   14850.     0.54171E+06   0.0    10
   14900.     0.54996E+06   0.0    10
   14950.     0.55831E+06   0.0    10
   15000.     0.56676E+06   0.0    10
   15050.     0.57531E+06   0.0    10
   15100.     0.58397E+06   0.0    10
   15150.     0.59272E+06   0.0    10
   15200.     0.60159E+06   0.0    10
   15250.     0.61056E+06   0.0    10
   15300.     0.61963E+06   0.0    10
   15350.     0.62881E+06   0.0    10
   15400.     0.63810E+06   0.0    10
   15450.     0.64750E+06   0.0    10
   15500.     0.65701E+06   0.0    10
   15550.     0.66663E+06   0.0    10
   15600.     0.67636E+06   0.0    10
   15650.     0.68621E+06   0.0    10
   15700.     0.69616E+06   0.0    10
   15750.     0.70624E+06   0.0    10
   15800.     0.71643E+06   0.0    10
   15850.     0.72673E+06   0.0    10
   15900.     0.73716E+06   0.0    10
   15950.     0.74770E+06   0.0    10
   16000.     0.75836E+06   0.0    10
   16050.     0.76914E+06   0.0    10
   16100.     0.78005E+06   0.0    10
   16150.     0.79108E+06   0.0    10
   16200.     0.80223E+06   0.0    10
   16250.     0.81350E+06   0.0    10
   16300.     0.82491E+06   0.0    10
   16350.     0.83644E+06   0.0    10
   16400.     0.84810E+06   0.0    10
   16450.     0.85988E+06   0.0    10
   16500.     0.87180E+06   0.0    10
   16550.     0.88385E+06   0.0    10
   16600.     0.89603E+06   0.0    10
   16650.     0.90834E+06   0.0    10
   16700.     0.92079E+06   0.0    10
   16750.     0.93338E+06   0.0    10
   16800.     0.94610E+06   0.0    10
   16850.     0.95896E+06   0.0    10
   16900.     0.97196E+06   0.0    10
   16950.     0.98510E+06   0.0    10
   17000.     0.99838E+06   0.0    10
   17050.     0.10118E+07   0.0    10
   17100.     0.10254E+07   0.0    10
   17150.     0.10391E+07   0.0    10
   17200.     0.10529E+07   0.0    10
   17250.     0.10669E+07   0.0    10
   17300.     0.10811E+07   0.0    10
   17350.     0.10954E+07   0.0    10
   17400.     0.11098E+07   0.0    10
   17450.     0.11244E+07   0.0    10
   17500.     0.11392E+07   0.0    10
   17550.     0.11541E+07   0.0    10
   17600.     0.11692E+07   0.0    10
   17650.     0.11844E+07   0.0    10
   17700.     0.11998E+07   0.0    10
   17750.     0.12153E+07   0.0    10
   17800.     0.12310E+07   0.0    10
   17850.     0.12469E+07   0.0    10
   17900.     0.12629E+07   0.0    10
   17950.     0.12791E+07   0.0    10
   18000.     0.12954E+07   0.0    10
   18050.     0.13120E+07   0.0    10
   18100.     0.13287E+07   0.0    10
