Pressure (atm),Temperature (K),colrel_Epsilons_P3->P4,colrel_Epsilons_P3->P5,colrel_Epsilons_P1->P4,colrel_Epsilons_P4->P5,colrel_Epsilons_P5->W3,colrel_Epsilons_P2->W3,colrel_Epsilons_P1->P2,colrel_Epsilons_P1->P3,colrel_Epsilons_P2->P3,colrel_Epsilons_P1->W3,colrel_Epsilons_P2->P4,colrel_Epsilons_P3->W3,colrel_Epsilons_P1->P5,colrel_Epsilons_P2->P5,colrel_Epsilons_P4->W3,B13_Energy_1_P3->P4,B13_Energy_1_P3->P5,B13_Energy_1_P1->P4,B13_Energy_1_P4->P5,B13_Energy_1_P5->W3,B13_Energy_1_P2->W3,B13_Energy_1_P1->P2,B13_Energy_1_P1->P3,B13_Energy_1_P2->P3,B13_Energy_1_P1->W3,B13_Energy_1_P2->P4,B13_Energy_1_P3->W3,B13_Energy_1_P1->P5,B13_Energy_1_P2->P5,B13_Energy_1_P4->W3,colrel_Factor_P3->P4,colrel_Factor_P3->P5,colrel_Factor_P1->P4,colrel_Factor_P4->P5,colrel_Factor_P5->W3,colrel_Factor_P2->W3,colrel_Factor_P1->P2,colrel_Factor_P1->P3,colrel_Factor_P2->P3,colrel_Factor_P1->W3,colrel_Factor_P2->P4,colrel_Factor_P3->W3,colrel_Factor_P1->P5,colrel_Factor_P2->P5,colrel_Factor_P4->W3,W1a_Energy_1_P3->P4,W1a_Energy_1_P3->P5,W1a_Energy_1_P1->P4,W1a_Energy_1_P4->P5,W1a_Energy_1_P5->W3,W1a_Energy_1_P2->W3,W1a_Energy_1_P1->P2,W1a_Energy_1_P1->P3,W1a_Energy_1_P2->P3,W1a_Energy_1_P1->W3,W1a_Energy_1_P2->P4,W1a_Energy_1_P3->W3,W1a_Energy_1_P1->P5,W1a_Energy_1_P2->P5,W1a_Energy_1_P4->W3,colrel_Power_P3->P4,colrel_Power_P3->P5,colrel_Power_P1->P4,colrel_Power_P4->P5,colrel_Power_P5->W3,colrel_Power_P2->W3,colrel_Power_P1->P2,colrel_Power_P1->P3,colrel_Power_P2->P3,colrel_Power_P1->W3,colrel_Power_P2->P4,colrel_Power_P3->W3,colrel_Power_P1->P5,colrel_Power_P2->P5,colrel_Power_P4->W3
0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.164773937398914e-07,-0.7894890574935546,0.0,0.0,-0.7966599196200019,-1.1005304179490094e-06,-0.11760030619570834,2.66989629626117e-07,0.0,-0.028609101723903376,0.0,-0.9296601173715505,-0.0005074693965300762,-0.13393150477606772,-0.0005706381711748257,14.318934430721251,-0.08770431956697076,0.04600630362145863,-0.054695818660868124,-1.3650532336333818,1.0233541216491868,-1.34022821992245,-0.01842105941919107,0.0004491775315749578,0.0034119135481805803,0.02630180014995072,0.0,0.0,0.0,0.0,0.0,0.004607174159395516,-0.0449848505747874,0.0,-0.010255118859614578,0.0,0.004430606662957021,0.0,0.0,-2.6217335404223143e-05,0.0,-0.0008289229235653088,-1.3773496199908128e-05,-1.6788224074427618e-05,2.2712925450634295e-07,-0.0136122695331786,0.0014219493770816737,6.255851707806437e-05,7.8037468049736e-07,0.010062667379479247,0.004497380273594033,0.013190103986274506,0.0028616577070466904,1.3681727475366822e-05,-1.2177744284812866e-05,0.004453348266776733
0.1,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7674776327819847e-07,-0.7569896052748444,0.0,0.0,-0.776206805624436,-7.988042073609335e-07,-0.11151119441402196,2.184898563274924e-06,0.0,-0.028190205504042287,0.0,-0.8590654663076919,-0.0004719285937323789,-0.11907845965311874,-0.0005335585723991842,13.879759363408688,-0.0820010677003433,0.042200800665784195,-0.04869289858219572,-1.3238364519048216,1.0438626250843437,-1.3374976882563478,0.012549971396038986,0.0004730863624619489,0.0038108717010851426,0.037507992500912,0.0,0.0,0.0,0.0,0.0,0.005493129590100792,-0.04315360374727959,0.0,-0.012252376442767948,0.0,-0.0004555959970215081,0.0,0.0,-0.000167283856036979,0.0,-0.03049514048958643,-2.4499004224576046e-05,-0.0039039760675794026,-1.856322631390435e-05,0.46701587699065983,0.0017359913734156845,0.0014693324932188614,-0.001608134752664729,-0.02771770958887893,0.0489347913697216,-0.028695661237453544,0.025957471236732733,7.428880809462121e-05,-7.965633495498252e-06,0.013628774080948104
0.1,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622808487994698e-08,-0.7272637702419315,0.0,0.0,-0.761355644237105,-2.1280907439634147e-07,-0.10667062529551632,3.7487779840783037e-06,0.0,-0.027782561762191165,0.0,-0.7787826106956848,-0.0004381538896551325,-0.10538222830853596,-0.0004977876096191763,13.475985977167122,-0.07430517135660752,0.03857695563060345,-0.0431502827320881,-1.2937694687821222,1.059000431756429,-1.3430301908695872,0.0340011734603354,0.000481269255311058,0.0042387275970198575,0.04709556550757796,0.0,0.0,0.0,0.0,0.0,0.0039189010880480235,-0.04131487262656912,0.0,-0.010714654384433479,0.0,0.003468785347292678,0.0,0.0,-0.00020968867932826454,0.0,-0.05324443373800615,-3.1494174233689224e-05,-0.006769178531437884,-3.4482950896129984e-05,0.908109852010912,0.00033453254652408447,0.002565561512541821,-0.0028028768999115534,-0.07051520479870618,0.08569046880279924,-0.07738978252302668,0.036309158631576605,0.00010455638047375825,6.355084034787526e-05,0.016748055308222258
0.1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9287813940179454e-08,-0.7002186858696282,0.0,0.0,-0.7499158957905336,3.3948442475257064e-07,-0.10291897683242067,4.474050032323325e-06,0.0,-0.027384305394436356,0.0,-0.6919131091554457,-0.00040569425991288734,-0.09287350454447281,-0.0004628147694708618,13.109834543864123,-0.06530139523034618,0.0351111695772881,-0.03807253372012104,-1.271243513840751,1.069197648314896,-1.3519708787703493,0.044689005517347384,0.0004746671551636658,0.004703941297825462,0.05542971893939424,0.0,0.0,0.0,0.0,0.0,0.001093980299919416,-0.03899159236616939,0.0,-0.007043067088459376,0.0,0.01248433785238598,0.0,0.0,-0.00015740687115130524,0.0,-0.06891378329342297,-3.62628550660741e-05,-0.008776592278147791,-4.687439353499656e-05,1.3118058545028939,-0.0023821345707521714,0.003396200316386974,-0.0036468088061753267,-0.11641246396871809,0.11534723865392235,-0.12944006261215865,0.03298295724857287,0.00010449589103059991,0.00020429655975090632,0.014727132367015259
0.1,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2763919870099663e-07,-0.6750344571426297,0.0,0.0,-0.7390677685761231,6.770425870963488e-07,-0.0999447728808496,4.303029621968136e-06,0.0,-0.02699479761398522,0.0,-0.6024824083902287,-0.0003748730472073185,-0.08155670095001287,-0.00042887954635110624,12.77941215825267,-0.05542861399474807,0.031784107818872406,-0.03345544814541088,-1.2515485618293862,1.0763536469138673,-1.359638649608169,0.047890094180075504,0.0004591093653002471,0.00519585914323898,0.0635753283697253,0.0,0.0,0.0,0.0,0.0,-0.0015839168108555395,-0.035937731739219526,0.0,-0.003243706031727442,0.0,0.021262451822432516,0.0,0.0,-4.8177288572793295e-05,0.0,-0.07800470718033814,-4.006750569067695e-05,-0.010086999111139638,-5.570062488817195e-05,1.6807154639928759,-0.005445303429580142,0.004004371295279442,-0.004200800903519302,-0.16160954219887444,0.14079259933035523,-0.18036590629759355,0.02046727274409102,8.48873757752322e-05,0.00039857012461359614,0.01033661863591916
0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5430824818426652e-07,-0.6507206491837326,0.0,0.0,-0.7265804417795246,7.550025589874674e-07,-0.09741726448876283,3.4444993304522615e-06,0.0,-0.026614053298571264,0.0,-0.514487402064058,-0.00034625141185833883,-0.07140684626321592,-0.00039653512701883945,12.480818631174204,-0.04500957578918705,0.02857886827605699,-0.029287521974376528,-1.2309254412629613,1.0826233647676489,-1.363128767742324,0.048480702822771546,0.0004413923648691069,0.005691300717708314,0.07262203054984141,0.0,0.0,0.0,0.0,0.0,-0.003125795889625656,-0.03213418744701222,0.0,-0.0011366135008274462,0.0,0.02499221783808209,0.0,0.0,7.238806770070516e-05,0.0,-0.08146858880257382,-4.3725066887039946e-05,-0.010847843101981074,-6.141609445029528e-05,2.0180689965273366,-0.007873104181875033,0.004423886870599264,-0.004521148890979365,-0.20256454971769766,0.16534008063560574,-0.22668166129226414,0.005122531433743269,5.9404314682516436e-05,0.0006241780896514831,0.006529895563112691
0.1,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3498165750414979e-07,-0.6264854816865353,0.0,0.0,-0.7113428887110871,6.190147574937915e-07,-0.0950729855218988,2.2118260211484645e-06,0.0,-0.026242237081634107,0.0,-0.4312782992666155,-0.00032028071905540787,-0.06237276333683153,-0.00036634427981938804,12.209647649123506,-0.03433987931952989,0.025480924355427946,-0.025551080279061056,-1.2074482559119146,1.0896751744571145,-1.3616942538714916,0.050836078110111524,0.00042682617309208114,0.006162121045198813,0.08331524799666135,0.0,0.0,0.0,0.0,0.0,-0.0031660305689158964,-0.027730048089759183,0.0,-0.0019197864034953345,0.0,0.02055178023808153,0.0,0.0,0.00016755169918464044,0.0,-0.08047616515404017,-4.7612964059043226e-05,-0.011187073763315836,-6.474697732455694e-05,2.327528841385072,-0.008990639925275575,0.0046773912007447805,-0.004658106094180652,-0.23713647498712276,0.19155855693243928,-0.2667517699467206,-0.007379024837419893,3.9386102341110235e-05,0.0008601042199304999,0.005470173021442618
0.1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.558739811474206e-08,-0.6018944080988978,0.0,0.0,-0.6933628812980085,3.5493396454744427e-07,-0.0927511671846137,9.07423576212672e-07,0.0,-0.025879358493244187,0.0,-0.35527258896026986,-0.00029715265356488517,-0.05438341064817136,-0.00033871629484723265,11.961844871722686,-0.023722716476503865,0.02247907501293515,-0.022223392764232307,-1.181010127550522,1.0984187561596355,-1.3563399284631514,0.05779144171959793,0.0004182933292426075,0.006581314646405397,0.09595836941148779,0.0,0.0,0.0,0.0,0.0,-0.0019026463698199462,-0.02296898341129837,0.0,-0.006050356376584106,0.0,0.006823398945009354,0.0,0.0,0.00021636044468239228,0.0,-0.07622924376794725,-5.177663188897006e-05,-0.011210967409799202,-6.648748295789536e-05,2.61288727659275,-0.008527391839510777,0.0047782960912476045,-0.004655150321240516,-0.26484457787956794,0.22082712860157136,-0.30075228017014183,-0.013325276785154922,3.15778320686024e-05,0.0010902168718796607,0.008217874059027878
0.1,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4186830141724367e-08,-0.5768735870717853,0.0,0.0,-0.6734733721888586,5.132831505676067e-08,-0.09039152654512547,-2.391434479293789e-07,0.0,-0.02552515698503527,0.0,-0.28791754410184506,-0.0002767891075951575,-0.04735504415704023,-0.00031385128288523664,11.73406950659738,-0.013465125878737194,0.019566496140881042,-0.019277871605236984,-1.1528234066509686,1.1090516172798706,-1.3490883580346866,0.07044112106339634,0.0004163544812647624,0.006926910908118313,0.11048112444807846,0.0,0.0,0.0,0.0,0.0,9.729827321054249e-05,-0.018123769441963807,0.0,-0.013333297038628369,0.0,-0.01555211292178561,0.0,0.0,0.0002135356752034061,0.0,-0.06983285897488639,-5.606160016060813e-05,-0.01100488611347029,-6.735570230586283e-05,2.8777826393797454,-0.006569516136288469,0.004734366204922651,-0.0045488813083854,-0.2865770729286505,0.25339198478423014,-0.33015206029673816,-0.01121408174449789,3.803364927011497e-05,0.0013040609418286428,0.014847062918933488
0.1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400776152806955e-08,-0.5516282626804022,0.0,0.0,-0.6529465578472591,-2.2170573837950275e-07,-0.08801144604367345,-1.0906493716097553e-06,0.0,-0.025179116303887937,0.0,-0.2298036925054169,-0.0002589061057498718,-0.04119777821003639,-0.0002917507367229528,11.523742186328645,-0.0038564798012991363,0.016741316352787135,-0.01668531278384185,-1.1247746912542975,1.121261196731037,-1.3422433892927972,0.08843467448574852,0.00041987936791299945,0.007183815842248686,0.12657579619915457,0.0,0.0,0.0,0.0,0.0,0.0021187560564176625,-0.013448584097442472,0.0,-0.023109287405276208,0.0,-0.0446883428496138,0.0,0.0,0.00016567332056061535,0.0,-0.06222420338799123,-6.022850209653548e-05,-0.01063571713467862,-6.791462037019833e-05,3.12549406718897,-0.003445960100529267,0.004551361620867748,-0.004369368874712962,-0.30406795865492253,0.28867559574808177,-0.3570554520309288,-0.0013925081925511824,5.7186687973987604e-05,0.0014960364239931503,0.024757299243077225
