========================================
ch3oh_B1_Energy_1_34.9759.out
0.1 atm
T,R->W1
420.0,2.21709e-15
430.0,2.40672e-15
440.0,2.60756e-15
450.0,2.82032e-15
460.0,3.04607e-15
470.0,3.28332e-15
480.0,3.53382e-15
490.0,3.79599e-15
500.0,4.07167e-15
510.0,4.35887e-15
520.0,4.65959e-15
530.0,4.97171e-15
540.0,5.29726e-15
550.0,5.63502e-15
560.0,5.98353e-15
570.0,6.34366e-15
580.0,6.7164e-15
590.0,7.10036e-15
600.0,7.49391e-15
610.0,7.89796e-15
620.0,8.31364e-15
630.0,8.73911e-15
640.0,9.17247e-15
650.0,9.61477e-15
660.0,1.00673e-14
670.0,1.05279e-14
680.0,1.09947e-14
690.0,1.14687e-14
700.0,1.19514e-14
800.0,1.70499e-14
900.0,2.2382e-14
1000.0,2.76397e-14
1100.0,3.26394e-14
1200.0,3.73049e-14
1300.0,4.1632e-14
1400.0,4.5659e-14
1500.0,4.94416e-14
1600.0,5.30405e-14
1700.0,5.65121e-14
1800.0,5.99045e-14
1900.0,6.32577e-14
2000.0,6.66033e-14
2100.0,6.99649e-14
2200.0,7.33606e-14
2300.0,7.68038e-14
2400.0,8.0304e-14
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
0.1 atm
T,R->P5
200.0,2.52548e-16
210.0,4.23401e-16
220.0,6.75945e-16
230.0,1.03833e-15
240.0,1.53924e-15
250.0,2.20808e-15
260.0,3.08639e-15
270.0,4.19583e-15
280.0,5.58804e-15
290.0,7.32208e-15
300.0,9.37066e-15
310.0,1.18565e-14
320.0,1.47761e-14
330.0,1.81105e-14
340.0,2.19733e-14
350.0,2.63568e-14
360.0,3.13198e-14
370.0,3.68538e-14
380.0,4.31136e-14
390.0,4.98794e-14
400.0,5.7366e-14
410.0,6.55235e-14
420.0,7.42976e-14
430.0,8.37966e-14
440.0,9.40437e-14
450.0,1.0501e-13
460.0,1.16794e-13
470.0,1.29227e-13
480.0,1.42439e-13
490.0,1.56361e-13
500.0,1.71028e-13
510.0,1.86446e-13
520.0,2.02636e-13
530.0,2.19559e-13
540.0,2.37148e-13
550.0,2.55431e-13
560.0,2.74532e-13
570.0,2.94393e-13
580.0,3.14966e-13
590.0,3.36293e-13
600.0,3.58443e-13
610.0,3.81306e-13
620.0,4.0472e-13
630.0,4.2887e-13
640.0,4.53711e-13
650.0,4.79232e-13
660.0,5.0566e-13
670.0,5.32609e-13
680.0,5.60231e-13
690.0,5.88447e-13
700.0,6.17327e-13
800.0,9.41323e-13
900.0,1.32361e-12
1000.0,1.75609e-12
1100.0,2.23204e-12
1200.0,2.74446e-12
1300.0,3.28674e-12
1400.0,3.85264e-12
1500.0,4.43667e-12
1600.0,5.03355e-12
1700.0,5.63907e-12
1800.0,6.24891e-12
1900.0,6.85985e-12
2000.0,7.46891e-12
2100.0,8.07349e-12
2200.0,8.67173e-12
2300.0,9.26191e-12
2400.0,9.84265e-12
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
1.0 atm
T,R->P5
200.0,4.15946e-17
210.0,7.27187e-17
220.0,1.21312e-16
230.0,1.94826e-16
240.0,3.02115e-16
250.0,4.53828e-16
260.0,6.64238e-16
270.0,9.4656e-16
280.0,1.32098e-15
290.0,1.81037e-15
300.0,2.42859e-15
310.0,3.21301e-15
320.0,4.18383e-15
330.0,5.3625e-15
340.0,6.79365e-15
350.0,8.50106e-15
360.0,1.05256e-14
370.0,1.28933e-14
380.0,1.56652e-14
390.0,1.88335e-14
400.0,2.24646e-14
410.0,2.65835e-14
420.0,3.12184e-14
430.0,3.6413e-14
440.0,4.21988e-14
450.0,4.86046e-14
460.0,5.56849e-14
470.0,6.34213e-14
480.0,7.18791e-14
490.0,8.10524e-14
500.0,9.09868e-14
510.0,1.01684e-13
520.0,1.13196e-13
530.0,1.2551e-13
540.0,1.38627e-13
550.0,1.52573e-13
560.0,1.67383e-13
570.0,1.83051e-13
580.0,1.99591e-13
590.0,2.1701e-13
600.0,2.35308e-13
610.0,2.54485e-13
620.0,2.74519e-13
630.0,2.95442e-13
640.0,3.17215e-13
650.0,3.39859e-13
660.0,3.63438e-13
670.0,3.87851e-13
680.0,4.13103e-13
690.0,4.39179e-13
700.0,4.66105e-13
800.0,7.79737e-13
900.0,1.16556e-12
1000.0,1.61093e-12
1100.0,2.10421e-12
1200.0,2.63528e-12
1300.0,3.19555e-12
1400.0,3.77771e-12
1500.0,4.37582e-12
1600.0,4.98463e-12
1700.0,5.59995e-12
1800.0,6.21784e-12
1900.0,6.83525e-12
2000.0,7.44947e-12
2100.0,8.05821e-12
2200.0,8.65972e-12
2300.0,9.25247e-12
2400.0,9.83523e-12
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
3.0 atm
T,R->P5
200.0,1.46394e-17
210.0,2.57777e-17
220.0,4.335e-17
230.0,7.02318e-17
240.0,1.09949e-16
250.0,1.66884e-16
260.0,2.46993e-16
270.0,3.56231e-16
280.0,5.03529e-16
290.0,6.99262e-16
300.0,9.51564e-16
310.0,1.27747e-15
320.0,1.6889e-15
330.0,2.19947e-15
340.0,2.83229e-15
350.0,3.60367e-15
360.0,4.53839e-15
370.0,5.65598e-15
380.0,6.9916e-15
390.0,8.55578e-15
400.0,1.03866e-14
410.0,1.251e-14
420.0,1.49554e-14
430.0,1.77561e-14
440.0,2.09415e-14
450.0,2.45444e-14
460.0,2.8609e-14
470.0,3.31453e-14
480.0,3.82062e-14
490.0,4.38054e-14
500.0,4.99907e-14
510.0,5.67764e-14
520.0,6.4216e-14
530.0,7.2318e-14
540.0,8.1111e-14
550.0,9.0626e-14
560.0,1.0089e-13
570.0,1.11923e-13
580.0,1.23763e-13
590.0,1.36424e-13
600.0,1.49908e-13
610.0,1.64245e-13
620.0,1.79453e-13
630.0,1.95548e-13
640.0,2.12511e-13
650.0,2.30377e-13
660.0,2.49199e-13
670.0,2.68928e-13
680.0,2.89561e-13
690.0,3.11112e-13
700.0,3.33613e-13
800.0,6.09577e-13
900.0,9.73009e-13
1000.0,1.41153e-12
1100.0,1.91036e-12
1200.0,2.45536e-12
1300.0,3.03424e-12
1400.0,3.63684e-12
1500.0,4.25522e-12
1600.0,4.883e-12
1700.0,5.51531e-12
1800.0,6.14805e-12
1900.0,6.77811e-12
2000.0,7.40299e-12
2100.0,8.02057e-12
2200.0,8.62937e-12
2300.0,9.22804e-12
2400.0,9.8156e-12
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
0.1 atm
T,R->P5
200.0,2.52998e-16
210.0,4.2419e-16
220.0,6.77261e-16
230.0,1.04043e-15
240.0,1.54247e-15
250.0,2.21287e-15
260.0,3.0933e-15
270.0,4.20549e-15
280.0,5.60125e-15
290.0,7.33978e-15
300.0,9.39383e-15
310.0,1.18864e-14
320.0,1.4814e-14
330.0,1.81577e-14
340.0,2.20315e-14
350.0,2.64276e-14
360.0,3.14049e-14
370.0,3.69551e-14
380.0,4.32333e-14
390.0,5.00192e-14
400.0,5.75281e-14
410.0,6.57099e-14
420.0,7.45105e-14
430.0,8.4038e-14
440.0,9.43161e-14
450.0,1.05316e-13
460.0,1.17135e-13
470.0,1.29606e-13
480.0,1.42858e-13
490.0,1.56822e-13
500.0,1.71533e-13
510.0,1.86998e-13
520.0,2.03237e-13
530.0,2.2021e-13
540.0,2.37853e-13
550.0,2.56191e-13
560.0,2.75349e-13
570.0,2.95269e-13
580.0,3.15903e-13
590.0,3.37294e-13
600.0,3.5951e-13
610.0,3.8244e-13
620.0,4.05924e-13
630.0,4.30144e-13
640.0,4.55058e-13
650.0,4.80654e-13
660.0,5.07158e-13
670.0,5.34186e-13
680.0,5.61888e-13
690.0,5.90185e-13
700.0,6.19148e-13
800.0,9.44064e-13
900.0,1.32742e-12
1000.0,1.76109e-12
1100.0,2.23835e-12
1200.0,2.75219e-12
1300.0,3.29599e-12
1400.0,3.86348e-12
1500.0,4.44919e-12
1600.0,5.04781e-12
1700.0,5.65512e-12
1800.0,6.26677e-12
1900.0,6.87955e-12
2000.0,7.49046e-12
2100.0,8.0969e-12
2200.0,8.69698e-12
2300.0,9.28899e-12
2400.0,9.87152e-12
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
1.0 atm
T,R->P5
200.0,4.16076e-17
210.0,7.27438e-17
220.0,1.21358e-16
230.0,1.94908e-16
240.0,3.02253e-16
250.0,4.54055e-16
260.0,6.64599e-16
270.0,9.47119e-16
280.0,1.32182e-15
290.0,1.81161e-15
300.0,2.43038e-15
310.0,3.21554e-15
320.0,4.18734e-15
330.0,5.36728e-15
340.0,6.80007e-15
350.0,8.50953e-15
360.0,1.05366e-14
370.0,1.29075e-14
380.0,1.56833e-14
390.0,1.88562e-14
400.0,2.24927e-14
410.0,2.66181e-14
420.0,3.12605e-14
430.0,3.64638e-14
440.0,4.22597e-14
450.0,4.8677e-14
460.0,5.57702e-14
470.0,6.35212e-14
480.0,7.19953e-14
490.0,8.11867e-14
500.0,9.11412e-14
510.0,1.0186e-13
520.0,1.13397e-13
530.0,1.25737e-13
540.0,1.38882e-13
550.0,1.52859e-13
560.0,1.67702e-13
570.0,1.83406e-13
580.0,1.99984e-13
590.0,2.17444e-13
600.0,2.35785e-13
610.0,2.55008e-13
620.0,2.7509e-13
630.0,2.96064e-13
640.0,3.1789e-13
650.0,3.40591e-13
660.0,3.64229e-13
670.0,3.88703e-13
680.0,4.14019e-13
690.0,4.40162e-13
700.0,4.67158e-13
800.0,7.8162e-13
900.0,1.1685e-12
1000.0,1.61511e-12
1100.0,2.10979e-12
1200.0,2.64238e-12
1300.0,3.20426e-12
1400.0,3.78812e-12
1500.0,4.38798e-12
1600.0,4.9986e-12
1700.0,5.61576e-12
1800.0,6.23552e-12
1900.0,6.8548e-12
2000.0,7.47092e-12
2100.0,8.08152e-12
2200.0,8.6849e-12
2300.0,9.27948e-12
2400.0,9.86405e-12
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
3.0 atm
T,R->P5
200.0,1.4641e-17
210.0,2.57809e-17
220.0,4.33562e-17
230.0,7.02429e-17
240.0,1.09968e-16
250.0,1.66917e-16
260.0,2.47046e-16
270.0,3.56317e-16
280.0,5.03663e-16
290.0,6.99467e-16
300.0,9.51871e-16
310.0,1.27792e-15
320.0,1.68955e-15
330.0,2.20039e-15
340.0,2.83357e-15
350.0,3.60543e-15
360.0,4.54077e-15
370.0,5.65916e-15
380.0,6.9958e-15
390.0,8.56127e-15
400.0,1.03937e-14
410.0,1.25191e-14
420.0,1.49668e-14
430.0,1.77703e-14
440.0,2.09592e-14
450.0,2.45661e-14
460.0,2.86355e-14
470.0,3.31774e-14
480.0,3.82448e-14
490.0,4.38514e-14
500.0,5.00452e-14
510.0,5.68406e-14
520.0,6.42912e-14
530.0,7.24055e-14
540.0,8.12123e-14
550.0,9.07425e-14
560.0,1.01023e-13
570.0,1.12076e-13
580.0,1.23936e-13
590.0,1.36619e-13
600.0,1.50128e-13
610.0,1.64491e-13
620.0,1.79728e-13
630.0,1.95854e-13
640.0,2.1285e-13
650.0,2.30752e-13
660.0,2.49612e-13
670.0,2.69382e-13
680.0,2.90058e-13
690.0,3.11655e-13
700.0,3.34204e-13
800.0,6.10804e-13
900.0,9.75148e-13
1000.0,1.41483e-12
1100.0,1.91505e-12
1200.0,2.4616e-12
1300.0,3.04215e-12
1400.0,3.64653e-12
1500.0,4.26676e-12
1600.0,4.89643e-12
1700.0,5.53067e-12
1800.0,6.16534e-12
1900.0,6.79735e-12
2000.0,7.42417e-12
2100.0,8.04368e-12
2200.0,8.65437e-12
2300.0,9.25492e-12
2400.0,9.84431e-12
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
0.1 atm
T,R->P6
200.0,2.18742e-26
210.0,1.03757e-25
220.0,4.26363e-25
230.0,1.54511e-24
240.0,5.02319e-24
250.0,1.48404e-23
260.0,4.02498e-23
270.0,1.01321e-22
280.0,2.38576e-22
290.0,5.28458e-22
300.0,1.11211e-21
310.0,2.23145e-21
320.0,4.26741e-21
330.0,7.8202e-21
340.0,1.39471e-20
350.0,2.38215e-20
360.0,3.98832e-20
370.0,6.42662e-20
380.0,1.01964e-19
390.0,1.56449e-19
400.0,2.37152e-19
410.0,3.49201e-19
420.0,5.08805e-19
430.0,7.23115e-19
440.0,1.01812e-18
450.0,1.40446e-18
460.0,1.91852e-18
470.0,2.57795e-18
480.0,3.43071e-18
490.0,4.50543e-18
500.0,5.85908e-18
510.0,7.53939e-18
520.0,9.61369e-18
530.0,1.21391e-17
540.0,1.52106e-17
550.0,1.89321e-17
560.0,2.3308e-17
570.0,2.85457e-17
580.0,3.4717e-17
590.0,4.19963e-17
600.0,5.03841e-17
610.0,6.0157e-17
620.0,7.14465e-17
630.0,8.44549e-17
640.0,9.91962e-17
650.0,1.16016e-16
660.0,1.35112e-16
670.0,1.56748e-16
680.0,1.80851e-16
690.0,2.08052e-16
700.0,2.3832e-16
800.0,7.77712e-16
900.0,1.98161e-15
1000.0,4.24551e-15
1100.0,8.00834e-15
1200.0,1.37185e-14
1300.0,2.18006e-14
1400.0,3.26353e-14
1500.0,4.65467e-14
1600.0,6.37869e-14
1700.0,8.45439e-14
1800.0,1.08944e-13
1900.0,1.37052e-13
2000.0,1.68889e-13
2100.0,2.04425e-13
2200.0,2.43596e-13
2300.0,2.86311e-13
2400.0,3.32457e-13
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
1.0 atm
T,R->P6
200.0,2.0024e-26
210.0,9.5607e-26
220.0,3.95261e-25
230.0,1.44042e-24
240.0,4.70644e-24
250.0,1.39688e-23
260.0,3.80491e-23
270.0,9.61552e-23
280.0,2.27222e-22
290.0,5.05003e-22
300.0,1.06586e-21
310.0,2.1444e-21
320.0,4.11171e-21
330.0,7.55479e-21
340.0,1.34996e-20
350.0,2.31112e-20
360.0,3.87556e-20
370.0,6.25774e-20
380.0,9.9419e-20
390.0,1.52824e-19
400.0,2.31917e-19
410.0,3.42017e-19
420.0,4.98853e-19
430.0,7.09926e-19
440.0,1.00045e-18
450.0,1.38162e-18
460.0,1.8889e-18
470.0,2.54055e-18
480.0,3.38352e-18
490.0,4.44702e-18
500.0,5.78713e-18
510.0,7.45194e-18
520.0,9.50808e-18
530.0,1.20129e-17
540.0,1.50609e-17
550.0,1.87541e-17
560.0,2.31021e-17
570.0,2.83065e-17
580.0,3.44413e-17
590.0,4.16773e-17
600.0,5.00241e-17
610.0,5.97489e-17
620.0,7.09866e-17
630.0,8.39352e-17
640.0,9.86209e-17
650.0,1.15376e-16
660.0,1.34406e-16
670.0,1.55964e-16
680.0,1.79997e-16
690.0,2.07116e-16
700.0,2.37304e-16
800.0,7.75707e-16
900.0,1.97851e-15
1000.0,4.24149e-15
1100.0,8.00381e-15
1200.0,1.3714e-14
1300.0,2.17966e-14
1400.0,3.26324e-14
1500.0,4.65451e-14
1600.0,6.37868e-14
1700.0,8.45456e-14
1800.0,1.08947e-13
1900.0,1.37057e-13
2000.0,1.68896e-13
2100.0,2.04433e-13
2200.0,2.43605e-13
2300.0,2.86321e-13
2400.0,3.32467e-13
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
3.0 atm
T,R->P6
200.0,1.37733e-26
210.0,6.68891e-26
220.0,2.81132e-25
230.0,1.04096e-24
240.0,3.45299e-24
250.0,1.03978e-23
260.0,2.87234e-23
270.0,7.356e-23
280.0,1.76059e-22
290.0,3.96129e-22
300.0,8.45664e-22
310.0,1.71989e-21
320.0,3.33314e-21
330.0,6.18972e-21
340.0,1.11595e-20
350.0,1.92938e-20
360.0,3.26129e-20
370.0,5.31347e-20
380.0,8.50257e-20
390.0,1.31788e-19
400.0,2.0127e-19
410.0,2.99013e-19
420.0,4.38715e-19
430.0,6.28537e-19
440.0,8.90479e-19
450.0,1.23698e-18
460.0,1.69963e-18
470.0,2.29788e-18
480.0,3.07447e-18
490.0,4.05947e-18
500.0,5.30514e-18
510.0,6.85944e-18
520.0,8.78581e-18
530.0,1.11414e-17
540.0,1.40172e-17
550.0,1.75087e-17
560.0,2.16412e-17
570.0,2.6596e-17
580.0,3.24533e-17
590.0,3.93717e-17
600.0,4.73874e-17
610.0,5.67395e-17
620.0,6.75696e-17
630.0,8.0064e-17
640.0,9.42846e-17
650.0,1.10526e-16
660.0,1.29006e-16
670.0,1.49962e-16
680.0,1.73388e-16
690.0,1.9984e-16
700.0,2.29339e-16
800.0,7.58993e-16
900.0,1.95097e-15
1000.0,4.20301e-15
1100.0,7.95619e-15
1200.0,1.36602e-14
1300.0,2.174e-14
1400.0,3.25762e-14
1500.0,4.64919e-14
1600.0,6.37385e-14
1700.0,8.45036e-14
1800.0,1.08912e-13
1900.0,1.37029e-13
2000.0,1.68875e-13
2100.0,2.04419e-13
2200.0,2.43596e-13
2300.0,2.86318e-13
2400.0,3.32469e-13
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
0.1 atm
T,R->P6
200.0,2.1935e-26
210.0,1.04045e-25
220.0,4.27545e-25
230.0,1.54939e-24
240.0,5.0371e-24
250.0,1.48815e-23
260.0,4.03612e-23
270.0,1.01601e-22
280.0,2.39236e-22
290.0,5.29918e-22
300.0,1.11518e-21
310.0,2.2376e-21
320.0,4.27918e-21
330.0,7.84176e-21
340.0,1.39855e-20
350.0,2.38872e-20
360.0,3.9993e-20
370.0,6.44431e-20
380.0,1.02244e-19
390.0,1.5688e-19
400.0,2.37805e-19
410.0,3.50161e-19
420.0,5.10204e-19
430.0,7.25102e-19
440.0,1.02092e-18
450.0,1.40832e-18
460.0,1.92379e-18
470.0,2.58503e-18
480.0,3.44012e-18
490.0,4.5178e-18
500.0,5.87516e-18
510.0,7.56008e-18
520.0,9.64007e-18
530.0,1.21724e-17
540.0,1.52524e-17
550.0,1.89841e-17
560.0,2.3372e-17
570.0,2.86241e-17
580.0,3.48123e-17
590.0,4.21115e-17
600.0,5.05224e-17
610.0,6.03221e-17
620.0,7.16426e-17
630.0,8.46868e-17
640.0,9.94686e-17
650.0,1.16334e-16
660.0,1.35484e-16
670.0,1.57178e-16
680.0,1.81348e-16
690.0,2.08624e-16
700.0,2.38976e-16
800.0,7.79857e-16
900.0,1.9871e-15
1000.0,4.25734e-15
1100.0,8.0308e-15
1200.0,1.37572e-14
1300.0,2.18625e-14
1400.0,3.27288e-14
1500.0,4.66808e-14
1600.0,6.39718e-14
1700.0,8.47905e-14
1800.0,1.09263e-13
1900.0,1.37455e-13
2000.0,1.69388e-13
2100.0,2.05031e-13
2200.0,2.44319e-13
2300.0,2.87162e-13
2400.0,3.33447e-13
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
1.0 atm
T,R->P6
200.0,2.00703e-26
210.0,9.58308e-26
220.0,3.96196e-25
230.0,1.44387e-24
240.0,4.71781e-24
250.0,1.40028e-23
260.0,3.81426e-23
270.0,9.63934e-23
280.0,2.27789e-22
290.0,5.06271e-22
300.0,1.06855e-21
310.0,2.14984e-21
320.0,4.1222e-21
330.0,7.57416e-21
340.0,1.35343e-20
350.0,2.3171e-20
360.0,3.88561e-20
370.0,6.27403e-20
380.0,9.96785e-20
390.0,1.53224e-19
400.0,2.32526e-19
410.0,3.42917e-19
420.0,5.00169e-19
430.0,7.11804e-19
440.0,1.0031e-18
450.0,1.38529e-18
460.0,1.89392e-18
470.0,2.54731e-18
480.0,3.39255e-18
490.0,4.45891e-18
500.0,5.80261e-18
510.0,7.47191e-18
520.0,9.53359e-18
530.0,1.20452e-17
540.0,1.51014e-17
550.0,1.88046e-17
560.0,2.31643e-17
570.0,2.83829e-17
580.0,3.45343e-17
590.0,4.179e-17
600.0,5.01594e-17
610.0,5.99107e-17
620.0,7.1179e-17
630.0,8.41628e-17
640.0,9.88885e-17
650.0,1.15689e-16
660.0,1.34771e-16
670.0,1.56388e-16
680.0,1.80487e-16
690.0,2.07681e-16
700.0,2.37951e-16
800.0,7.77835e-16
900.0,1.98398e-15
1000.0,4.25329e-15
1100.0,8.02623e-15
1200.0,1.37527e-14
1300.0,2.18586e-14
1400.0,3.27258e-14
1500.0,4.66792e-14
1600.0,6.39718e-14
1700.0,8.47921e-14
1800.0,1.09266e-13
1900.0,1.3746e-13
2000.0,1.69395e-13
2100.0,2.05038e-13
2200.0,2.44328e-13
2300.0,2.87172e-13
2400.0,3.33457e-13
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
3.0 atm
T,R->P6
200.0,1.3792e-26
210.0,6.69833e-26
220.0,2.81541e-25
230.0,1.04252e-24
240.0,3.45832e-24
250.0,1.04144e-23
260.0,2.87703e-23
270.0,7.36831e-23
280.0,1.76361e-22
290.0,3.96824e-22
300.0,8.4718e-22
310.0,1.72304e-21
320.0,3.33936e-21
330.0,6.20149e-21
340.0,1.11811e-20
350.0,1.93318e-20
360.0,3.26781e-20
370.0,5.32427e-20
380.0,8.52008e-20
390.0,1.32063e-19
400.0,2.01696e-19
410.0,2.99654e-19
420.0,4.39666e-19
430.0,6.29915e-19
440.0,8.92451e-19
450.0,1.23975e-18
460.0,1.70346e-18
470.0,2.30312e-18
480.0,3.08154e-18
490.0,4.06888e-18
500.0,5.31753e-18
510.0,6.87558e-18
520.0,8.80663e-18
530.0,1.1168e-17
540.0,1.40509e-17
550.0,1.7551e-17
560.0,2.16938e-17
570.0,2.6661e-17
580.0,3.2533e-17
590.0,3.94689e-17
600.0,4.7505e-17
610.0,5.68809e-17
620.0,6.77388e-17
630.0,8.02652e-17
640.0,9.45226e-17
650.0,1.10806e-16
660.0,1.29334e-16
670.0,1.50345e-16
680.0,1.73832e-16
690.0,2.00354e-16
700.0,2.2993e-16
800.0,7.61002e-16
900.0,1.95623e-15
1000.0,4.21452e-15
1100.0,7.97825e-15
1200.0,1.36985e-14
1300.0,2.18015e-14
1400.0,3.26692e-14
1500.0,4.66255e-14
1600.0,6.3923e-14
1700.0,8.47497e-14
1800.0,1.09231e-13
1900.0,1.37432e-13
2000.0,1.69374e-13
2100.0,2.05024e-13
2200.0,2.4432e-13
2300.0,2.87169e-13
2400.0,3.33459e-13
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
0.1 atm
T,W1->P1
200.0,5.82208e-85
210.0,3.2734e-80
220.0,6.80617e-76
230.0,5.95881e-72
240.0,2.44378e-68
250.0,5.15747e-65
260.0,6.02583e-62
270.0,4.16643e-59
280.0,1.80778e-56
290.0,5.14713e-54
300.0,1.003e-51
310.0,1.39072e-49
320.0,1.41629e-47
330.0,1.08499e-45
340.0,6.45106e-44
350.0,3.02672e-42
360.0,1.14709e-40
370.0,3.55306e-39
380.0,9.19753e-38
390.0,2.0107e-36
400.0,3.77037e-35
410.0,6.097e-34
420.0,8.6443e-33
430.0,1.07876e-31
440.0,1.20163e-30
450.0,1.19842e-29
460.0,1.07901e-28
470.0,8.85328e-28
480.0,6.6301e-27
490.0,4.56785e-26
500.0,2.9134e-25
510.0,1.72462e-24
520.0,9.51513e-24
530.0,4.91108e-23
540.0,2.3803e-22
550.0,1.08899e-21
560.0,4.71283e-21
570.0,1.93461e-20
580.0,7.55253e-20
590.0,2.81115e-19
600.0,1.00017e-18
610.0,3.40862e-18
620.0,1.11469e-17
630.0,3.50456e-17
640.0,1.06232e-16
650.0,3.10805e-16
660.0,8.78979e-16
670.0,2.41134e-15
680.0,6.40311e-15
690.0,1.6506e-14
700.0,4.13115e-14
800.0,1.07454e-10
900.0,4.42378e-08
1000.0,5.02122e-06
1100.0,0.000222462
1200.0,0.00492855
1300.0,0.0638173
1400.0,0.541624
1500.0,3.2688
1600.0,14.9979
1700.0,56.5491
1800.0,172.257
1900.0,460.709
2000.0,1055.85
2100.0,2243.15
2200.0,4135.66
2300.0,7388.16
2400.0,12189.6
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
1.0 atm
T,W1->P1
200.0,6.00719e-85
210.0,3.3917e-80
220.0,7.08449e-76
230.0,6.23317e-72
240.0,2.56998e-68
250.0,5.45439e-65
260.0,6.41166e-62
270.0,4.46196e-59
280.0,1.94907e-56
290.0,5.58922e-54
300.0,1.09747e-51
310.0,1.53374e-49
320.0,1.57465e-47
330.0,1.21685e-45
340.0,7.29849e-44
350.0,3.45596e-42
360.0,1.32201e-40
370.0,4.13595e-39
380.0,1.08132e-37
390.0,2.3882e-36
400.0,4.52364e-35
410.0,7.39443e-34
420.0,1.05954e-32
430.0,1.33716e-31
440.0,1.50574e-30
450.0,1.51881e-29
460.0,1.38343e-28
470.0,1.14797e-27
480.0,8.69923e-27
490.0,6.06447e-26
500.0,3.91279e-25
510.0,2.34334e-24
520.0,1.30824e-23
530.0,6.83381e-23
540.0,3.35291e-22
550.0,1.55237e-21
560.0,6.7983e-21
570.0,2.82392e-20
580.0,1.11562e-19
590.0,4.20218e-19
600.0,1.51285e-18
610.0,5.21699e-18
620.0,1.72645e-17
630.0,5.49305e-17
640.0,1.68463e-16
650.0,4.98642e-16
660.0,1.4267e-15
670.0,3.9572e-15
680.0,1.06286e-14
690.0,2.77117e-14
700.0,7.0172e-14
800.0,2.03481e-10
900.0,9.25541e-08
1000.0,1.14997e-05
1100.0,0.000554199
1200.0,0.0132057
1300.0,0.182638
1400.0,1.64787
1500.0,10.557
1600.0,51.2657
1700.0,200.685
1800.0,644.242
1900.0,1782.29
2000.0,4283.45
2100.0,9297.69
2200.0,18052.1
2300.0,32784.9
2400.0,55197.9
========================================
ch3oh_B3_VariationalFrequencies_1_0.1.out
3.0 atm
T,W1->P1
200.0,6.02206e-85
210.0,3.40133e-80
220.0,7.10749e-76
230.0,6.25623e-72
240.0,2.58078e-68
250.0,5.4803e-65
260.0,6.44604e-62
270.0,4.4889e-59
280.0,1.96227e-56
290.0,5.63155e-54
300.0,1.10675e-51
310.0,1.54819e-49
320.0,1.59111e-47
330.0,1.23097e-45
340.0,7.392e-44
350.0,3.5048e-42
360.0,1.34255e-40
370.0,4.20662e-39
380.0,1.10155e-37
390.0,2.43704e-36
400.0,4.62433e-35
410.0,7.57366e-34
420.0,1.0874e-32
430.0,1.37529e-31
440.0,1.55211e-30
450.0,1.56927e-29
460.0,1.43297e-28
470.0,1.19211e-27
480.0,9.05826e-27
490.0,6.33251e-26
500.0,4.09747e-25
510.0,2.46125e-24
520.0,1.37834e-23
530.0,7.22317e-23
540.0,3.55583e-22
550.0,1.65192e-21
560.0,7.25942e-21
570.0,3.02621e-20
580.0,1.19991e-19
590.0,4.53662e-19
600.0,1.63947e-18
610.0,5.67564e-18
620.0,1.88572e-17
630.0,6.02425e-17
640.0,1.85512e-16
650.0,5.51386e-16
660.0,1.58429e-15
670.0,4.41263e-15
680.0,1.19029e-14
690.0,3.11695e-14
700.0,7.92831e-14
800.0,2.40668e-10
900.0,1.14744e-07
1000.0,1.49337e-05
1100.0,0.000752956
1200.0,0.0187122
1300.0,0.269206
1400.0,2.5207
1500.0,16.7298
1600.0,84.0146
1700.0,338.216
1800.0,1118.62
1900.0,3172.98
2000.0,7830.02
2100.0,17347.1
2200.0,34536.1
2300.0,63807.6
2400.0,109322.0
========================================
ch3oh_B4_VariationalFrequencies_1_0.1.out
0.1 atm
T,W1->P1
200.0,5.82516e-85
210.0,3.27526e-80
220.0,6.81028e-76
230.0,5.96265e-72
240.0,2.44545e-68
250.0,5.16121e-65
260.0,6.03045e-62
270.0,4.1698e-59
280.0,1.80932e-56
290.0,5.15175e-54
300.0,1.00394e-51
310.0,1.39209e-49
320.0,1.41775e-47
330.0,1.08616e-45
340.0,6.45829e-44
350.0,3.03024e-42
360.0,1.14848e-40
370.0,3.55752e-39
380.0,9.20948e-38
390.0,2.0134e-36
400.0,3.77559e-35
410.0,6.10571e-34
420.0,8.657e-33
430.0,1.08039e-31
440.0,1.20349e-30
450.0,1.20033e-29
460.0,1.08077e-28
470.0,8.8681e-28
