*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P         *E/F           *P
         1675           10  1.71369e+10       221.16       11.184     0.998503       11.184     0.998503
         1680           10  1.71036e+10      124.487      1.15361     0.999327      1.15361     0.999327
         1685           10  1.70705e+10      57.7685      2.05358     0.999833      2.05358     0.999833
         1690           10  1.70376e+10      46.8909       2.4661     0.999898       2.4661     0.999898
         1695           10  1.70048e+10      230.741      11.9214     0.998557      11.9214     0.998557
         1700           10  1.69722e+10      131.839      1.15391     0.999338      1.15391     0.999338
         1705           10  1.69397e+10      63.2609       2.0005     0.999825       2.0005     0.999825
         1710           10  1.69074e+10      52.1037      2.36235     0.999887      2.36235     0.999887
         1715           10  1.68752e+10      250.645      14.5414     0.998538      14.5414     0.998538
         1720           10  1.68433e+10      146.236      1.11983       0.9993      1.11983       0.9993
         1725           10  1.68114e+10      129.425      1.22157     0.999433      1.22157     0.999433
         1730           10  1.67798e+10      61.9498       2.1639      0.99986      2.16391      0.99986
         1735           10  1.67482e+10      283.369      19.8536     0.998451      19.8536     0.998451
         1740           10  1.67169e+10      169.102      1.77451     0.999214      1.77451     0.999214
         1745           10  1.66856e+10      151.129      1.14555     0.999349      1.14555     0.999349
         1750           10  1.66546e+10      77.4742      1.88996     0.999806      1.88996     0.999806
         1755           10  1.66237e+10      28.1925       4.5186     0.999989       4.5186     0.999989
         1760           10  1.65929e+10      203.125      4.79601     0.999075      4.79601     0.999075
         1765           10  1.65623e+10      183.124      2.56794     0.999216      2.56794     0.999216
         1770           10  1.65318e+10      100.299      1.60816     0.999716      1.60816     0.999716
         1775           10  1.65014e+10      43.0843       3.3363     0.999964       3.3363     0.999964
         1780           10  1.64712e+10      251.648      10.9134     0.998881      10.9134     0.998881
         1785           10  1.64412e+10      229.151       7.2053     0.999029       7.2053     0.999029
         1790           10  1.64113e+10      133.053      1.35891     0.999581      1.35891     0.999581
         1795           10  1.63815e+10      66.0198      2.40118     0.999901      2.40118     0.999901
         1800           10  1.63519e+10      319.932       22.674     0.998629       22.674     0.998629
         1805           10  1.63224e+10      293.951       17.164     0.998783       17.164     0.998783
         1810           10   1.6293e+10      179.156      1.30792     0.999385      1.30792     0.999385
         1815           10  1.62638e+10      99.1719      1.79259      0.99979      1.79259      0.99979
         1820           10  1.62347e+10      86.8021      2.02181     0.999846      2.02181     0.999846
         1825           10  1.62057e+10      34.6052      4.62618     0.999991      4.62618     0.999991
         1830           10  1.61769e+10      245.342      7.52838     0.999125      7.52838     0.999125
         1835           10  1.61482e+10      146.412      1.38015      0.99961      1.38015      0.99961
         1840           10  1.61196e+10      131.561      1.50675     0.999685      1.50675     0.999685
         1845           10  1.60912e+10      65.4765      2.75421     0.999936      2.75421     0.999936
         1850           10  1.60629e+10      339.795      22.9026     0.998792      22.9026     0.998792
         1855           10  1.60347e+10      214.698      3.27948     0.999351      3.27948     0.999351
         1860           10  1.60067e+10      196.083      1.55386     0.999443      1.55386     0.999443
         1865           10  1.59787e+10      111.858      1.80892     0.999803      1.80892     0.999803
         1870           10  1.59509e+10      52.0246      3.62313     0.999975      3.62313     0.999975
         1875           10  1.59232e+10      314.865       16.223     0.999004       16.223     0.999004
         1880           10  1.58957e+10      291.112      12.0065     0.999114      12.0065     0.999114
         1885           10  1.58682e+10      179.861      1.30555      0.99957      1.30555      0.99957
         1890           10  1.58409e+10      100.951      2.07427     0.999864      2.07427     0.999864
         1895           10  1.58137e+10      45.1275      4.56151     0.999991      4.56151     0.999991
         1900           10  1.57867e+10      37.5218      5.50325     0.999997      5.50325     0.999997
         1905           10  1.57597e+10      282.395      9.27896     0.999235      9.27896     0.999235
         1910           10  1.57329e+10       174.39      1.39362     0.999639      1.39362     0.999639
         1915           10  1.57062e+10        98.05        2.266     0.999895        2.266     0.999895
         1920           10  1.56795e+10      87.1077      2.53022     0.999923      2.53022     0.999923
         1925           10  1.56531e+10      433.738      36.8464     0.998776      36.8464     0.998776
         1930           10  1.56267e+10      288.058      8.79263     0.999292      8.79264     0.999292
         1935           10  1.56004e+10      267.989      6.19747     0.999371      6.19747     0.999371
         1940           10  1.55743e+10      165.065      1.53694     0.999721      1.53694     0.999721
         1945           10  1.55482e+10      91.3332      2.56813     0.999928      2.56813     0.999928
         1950           10  1.55223e+10      459.603      40.2224     0.998801      40.2224     0.998801
         1955           10  1.54965e+10      432.851      33.6111     0.998913      33.6111     0.998913
         1960           10  1.54708e+10       288.46      7.52475     0.999374      7.52475     0.999374
         1965           10  1.54452e+10      180.597      1.49827     0.999709      1.49827     0.999709
         1970           10  1.54197e+10      103.657      2.41809     0.999916      2.41809     0.999916
         1975           10  1.53943e+10      93.0529      2.70434      0.99994      2.70434      0.99994
         1980           10   1.5369e+10      478.609      41.4103     0.998871      41.4103     0.998871
         1985           10  1.53439e+10      325.878       11.283     0.999333       11.283     0.999333
         1990           10  1.53188e+10      209.393      1.40833     0.999668      1.40833     0.999668
         1995           10  1.52938e+10       193.84      1.50027     0.999716      1.50027     0.999716
         2000           10   1.5269e+10       113.34      2.39224     0.999915      2.39224     0.999915
         2005           10  1.52442e+10      54.9774      4.91394     0.999995      4.91394     0.999995
         2010           10  1.52196e+10      384.658      18.9812     0.999249      18.9812     0.999249
         2015           10   1.5195e+10      362.069      15.0675     0.999319      15.0675     0.999319
         2020           10  1.51706e+10      236.694      1.38656     0.999645      1.38657     0.999645
         2025           10  1.51462e+10      145.061      2.01681     0.999868      2.01681     0.999868
         2030           10   1.5122e+10      133.848      2.17011     0.999892      2.17011     0.999892
         2035           10  1.50978e+10      69.9541      4.19053     0.999988      4.19053     0.999988
         2040           10  1.50738e+10      443.884      27.4858     0.999189      27.4858     0.999189
         2045           10  1.50498e+10      300.785      5.56826     0.999536      5.56826     0.999536
         2050           10   1.5026e+10      283.049      3.95035     0.999586      3.95035     0.999586
         2055           10  1.50022e+10      179.325      1.77473     0.999821      1.77473     0.999821
         2060           10  1.49786e+10      103.975      2.94191     0.999956      2.94191     0.999956
         2065           10   1.4955e+10      557.603      49.9938      0.99899      49.9938      0.99899
         2070           10  1.49315e+10      533.333       43.739     0.999068       43.739     0.999068
         2075           10  1.49081e+10       373.88      13.0157     0.999439      13.0157     0.999439
         2080           10  1.48849e+10      247.821      1.45453     0.999711      1.45453     0.999711
         2085           10  1.48617e+10      154.695       2.1459     0.999893       2.1459     0.999893
         2090           10  1.48386e+10      143.863      2.30642     0.999912      2.30642     0.999912
         2095           10  1.48155e+10      78.3619       4.3189      0.99999       4.3189      0.99999
         2100           10  1.47926e+10      501.767       33.276     0.999237       33.276     0.999237
         2105           10  1.47698e+10      349.405       8.1598      0.99955       8.1598      0.99955
         2110           10  1.47471e+10      331.675      6.20294     0.999591      6.20295     0.999591
         2115           10  1.47244e+10      217.102      1.69869     0.999808      1.69869     0.999808
         2120           10  1.47018e+10      133.029      2.64134     0.999942      2.64134     0.999942
         2125           10  1.46794e+10      122.996      2.87374     0.999955      2.87374     0.999955
         2130           10   1.4657e+10      652.003       64.615     0.999006       64.615     0.999006
         2135           10  1.46347e+10      474.982      24.8462     0.999382      24.8462     0.999382
         2140           10  1.46125e+10      329.197      4.94605     0.999645      4.94605     0.999645
         2145           10  1.45903e+10      311.939      3.45563     0.999681      3.45563     0.999681
         2150           10  1.45683e+10      204.104      1.90093     0.999859      1.90093     0.999859
         2155           10  1.45463e+10      124.097      3.04775     0.999964      3.04775     0.999964
         2160           10  1.45245e+10      674.375      65.5848     0.999066      65.5848     0.999066
         2165           10  1.45027e+10      650.742      59.2595     0.999129      59.2595     0.999129
         2170           10   1.4481e+10      475.538      21.9912     0.999457      21.9912     0.999457
         2175           10  1.44593e+10      330.853      4.01911     0.999692      4.01911     0.999692
         2180           10  1.44378e+10      218.648       1.8963     0.999861       1.8963     0.999861
         2185           10  1.44163e+10      206.902      1.99916     0.999879      1.99916     0.999879
         2190           10   1.4395e+10      126.805      3.22395     0.999971      3.22395     0.999971
         2195           10  1.43737e+10      705.514      68.0189      0.99912      68.0189      0.99912
         2200           10  1.43525e+10      523.082      27.4735     0.999446      27.4735     0.999446
         2205           10  1.43313e+10      503.589       23.773     0.999484       23.773     0.999484
         2210           10  1.43103e+10      354.926      4.79048     0.999702      4.79048     0.999702
         2215           10  1.42893e+10      237.953      1.87955     0.999861      1.87955     0.999861
         2220           10  1.42684e+10      225.401      1.97822     0.999879      1.97822     0.999879
         2225           10  1.42475e+10      141.929      3.08982     0.999967      3.08982     0.999967
         2230           10  1.42268e+10      773.578       79.554     0.999109       79.554     0.999109
         2235           10  1.42061e+10      581.877       34.949      0.99943       34.949      0.99943
         2240           10  1.41855e+10      561.359      30.6543     0.999469      30.6543     0.999469
         2245           10   1.4165e+10      404.704      7.73749     0.999681      7.73749     0.999681
         2250           10  1.41446e+10      277.274      1.76054      0.99984      1.76055      0.99984
         2255           10  1.41242e+10      180.657      2.57848     0.999943      2.57848     0.999943
         2260           10  1.41039e+10      170.803      2.76635     0.999954      2.76635     0.999954
         2265           10  1.40837e+10      101.464      4.91753     0.999995      4.91753     0.999995
         2270           10  1.40636e+10      678.117      50.7197     0.999368      50.7197     0.999368
         2275           10  1.40435e+10      503.174      18.0381     0.999604      18.0381     0.999604
         2280           10  1.40235e+10      485.222       15.319     0.999632       15.319     0.999632
         2285           10  1.40036e+10      343.476      1.92358     0.999796      1.92358     0.999796
         2290           10  1.39837e+10      231.407      2.19033     0.999912      2.19033     0.999912
         2295           10  1.39639e+10      147.357      3.45619     0.999979      3.45619     0.999979
         2300           10  1.39442e+10       139.03      3.70292     0.999984      3.70292     0.999984
         2305           10  1.39246e+10      821.681      78.9867     0.999251      78.9867     0.999251
         2310           10   1.3905e+10      626.343      35.2378     0.999517      35.2378     0.999517
         2315           10  1.38855e+10      461.122       10.075     0.999704       10.075     0.999704
         2320           10  1.38661e+10      444.992      8.24664     0.999725      8.24664     0.999725
         2325           10  1.38467e+10      312.265      1.81372     0.999858      1.81372     0.999858
         2330           10  1.38274e+10      208.875      2.57972     0.999946      2.57973     0.999946
         2335           10  1.38082e+10       199.16      2.73654     0.999955      2.73655     0.999955
         2340           10   1.3789e+10      123.765      4.65149     0.999994      4.65149     0.999994
         2345           10  1.37699e+10      803.951      68.1222     0.999372      68.1222     0.999372
         2350           10  1.37509e+10      613.191      28.7378     0.999597      28.7378     0.999597
         2355           10   1.3732e+10      595.372      25.4871     0.999621      25.4871     0.999621
         2360           10  1.37131e+10      436.554      5.94217     0.999774      5.94217     0.999774
         2365           10  1.36943e+10      306.946      1.95722     0.999887      1.95722     0.999887
         2370           10  1.36755e+10      205.785       2.8432     0.999961       2.8432     0.999961
         2375           10  1.36568e+10      196.812      2.97961     0.999966      2.97961     0.999966
         2380           10  1.36382e+10      123.107      5.17526     0.999997      5.17526     0.999997
         2385           10  1.36196e+10      830.449      67.7791     0.999426      67.7791     0.999426
         2390           10  1.36011e+10      637.544      28.8595      0.99963      28.8595      0.99963
         2395           10  1.35827e+10       620.78      25.7844     0.999651      25.7844     0.999651
         2400           10  1.35643e+10      460.494      6.27391     0.999789      6.27391     0.999789
         2405           10   1.3546e+10      326.529      1.98354     0.999893      1.98354     0.999893
         2410           10  1.35278e+10      221.819       2.8386     0.999962       2.8386     0.999962
         2415           10  1.35096e+10      213.056      2.98721     0.999967      2.98721     0.999967
         2420           10  1.34915e+10      136.165      4.91475     0.999996      4.91475     0.999996
         2425           10  1.34734e+10      904.851      78.1176     0.999428      78.1176     0.999428
         2430           10  1.34554e+10      885.484      73.1245     0.999456      73.1245     0.999456
         2435           10  1.34375e+10      686.354      32.4426     0.999646      32.4426     0.999646
         2440           10  1.34196e+10      517.938       9.3737      0.99978       9.3737      0.99978
         2445           10  1.34018e+10       374.98      1.89383     0.999882      1.89384     0.999882
         2450           10   1.3384e+10      363.344      1.95691     0.999892      1.95691     0.999892
         2455           10  1.33663e+10      251.119      2.71793     0.999957      2.71793     0.999957
         2460           10  1.33487e+10      166.005      4.20663     0.999991      4.20663     0.999991
         2465           10  1.33311e+10      1036.61      101.232      0.99938      101.232      0.99938
         2470           10  1.33136e+10      1017.08      96.1155     0.999408      96.1155     0.999408
         2475           10  1.32961e+10      800.213      48.3508     0.999607      48.3508     0.999607
         2480           10  1.32787e+10       617.03      18.1453     0.999747      18.1453     0.999747
         2485           10  1.32614e+10      459.436      3.31022     0.999852      3.31022     0.999852
         2490           10  1.32441e+10      447.524      2.54596     0.999862      2.54596     0.999862
         2495           10  1.32269e+10      318.651      2.33846     0.999935      2.33846     0.999935
         2500           10  1.32097e+10       218.53       3.3915      0.99998       3.3915      0.99998
         2505           10  1.31926e+10       141.43      5.67481     0.999998      5.67482     0.999998
         2510           10  1.31755e+10      135.686      5.99088     0.999999      5.99088     0.999999
         2515           10  1.31585e+10      976.778      78.8101     0.999525      78.8101     0.999525
         2520           10  1.31416e+10      770.003      37.0933     0.999685      37.0933     0.999685
         2525           10  1.31247e+10      755.545       34.284       0.9997       34.284       0.9997
         2530           10  1.31078e+10      579.242      10.5313     0.999811      10.5313     0.999811
         2535           10  1.30911e+10      428.893      1.95096     0.999896      1.95096     0.999896
         2540           10  1.30743e+10      305.998      2.61728     0.999954      2.61728     0.999954
         2545           10  1.30577e+10      297.587      2.70787     0.999959      2.70787     0.999959
         2550           10   1.3041e+10      202.677      4.04634      0.99999      4.04634      0.99999
         2555           10  1.30245e+10      1240.86      130.869     0.999389      130.869     0.999389
         2560           10   1.3008e+10      997.484      75.2929     0.999579      75.2929     0.999579
         2565           10  1.29915e+10      981.976      71.4948     0.999596      71.4948     0.999596
         2570           10  1.29751e+10      775.129      32.4147     0.999733      32.4147     0.999733
         2575           10  1.29587e+10      598.059      9.77672     0.999832      9.77672     0.999832
         2580           10  1.29424e+10      447.498      2.01207     0.999907      2.01208     0.999907
         2585           10  1.29262e+10       437.67      2.06177     0.999913      2.06177     0.999913
         2590           10    1.291e+10      313.534      2.77972     0.999963      2.77973     0.999963
         2595           10  1.28939e+10      216.677      4.09635     0.999991      4.09635     0.999991
         2600           10  1.28778e+10      1334.75      142.455     0.999408      142.455     0.999408
         2605           10  1.28617e+10      1317.68      137.797     0.999428      137.797     0.999428
         2610           10  1.28457e+10      1063.92      80.7644     0.999604      80.7644     0.999604
         2615           10  1.28298e+10      849.316      39.1537     0.999735      39.1537     0.999735
         2620           10  1.28139e+10      663.685      13.5103     0.999829      13.5103     0.999829
         2625           10   1.2798e+10      652.911      12.2149     0.999837      12.2149     0.999837
         2630           10  1.27823e+10      494.762      1.99692     0.999907      1.99692     0.999907
         2635           10  1.27665e+10      362.227      2.61259     0.999957      2.61259     0.999957
         2640           10  1.27508e+10      354.802      2.68556      0.99996      2.68556      0.99996
         2645           10  1.27352e+10      249.169      3.83277     0.999988      3.83277     0.999988
         2650           10  1.27196e+10      167.431      6.25625     0.999999      6.25625     0.999999
         2655           10   1.2704e+10      1221.32      105.337     0.999571      105.337     0.999571
         2660           10  1.26885e+10      1207.52      101.811     0.999585      101.811     0.999585
         2665           10  1.26731e+10      972.963       54.097     0.999718       54.097     0.999718
         2670           10  1.26577e+10      772.184      22.3292     0.999814      22.3292     0.999814
         2675           10  1.26423e+10      600.534      5.68143     0.999885      5.68143     0.999885
         2680           10   1.2627e+10      591.721      5.05635     0.999891      5.05635     0.999891
         2685           10  1.26118e+10      444.007      2.36045     0.999943      2.36045     0.999943
         2690           10  1.25965e+10      321.278      3.20076     0.999978      3.20077     0.999978
         2695           10  1.25814e+10      224.931      4.76451     0.999996      4.76452     0.999996
         2700           10  1.25662e+10      220.039       4.9021     0.999996       4.9021     0.999996
         2705           10  1.25512e+10      1459.66      146.747     0.999511      146.747     0.999511
         2710           10  1.25361e+10      1192.07      88.7202     0.999657      88.7202     0.999657
         2715           10  1.25212e+10      964.373      45.4218     0.999766      45.4218     0.999766
         2720           10  1.25062e+10      954.485      43.3769     0.999774      43.3769     0.999774
         2725           10  1.24913e+10      758.654      16.3784     0.999852      16.3784     0.999852
         2730           10  1.24765e+10      589.421      3.15973     0.999912      3.15973     0.999912
         2735           10  1.24617e+10      583.113      2.78899     0.999915      2.78899     0.999915
         2740           10  1.24469e+10      438.263      2.58709     0.999958      2.58709     0.999958
         2745           10  1.24322e+10      317.953      3.53396     0.999985      3.53396     0.999985
         2750           10  1.24175e+10      222.644       5.3399     0.999998       5.3399     0.999998
         2755           10  1.24029e+10      219.291      5.47832     0.999998      5.47832     0.999998
         2760           10  1.23883e+10      1519.65      147.025     0.999561      147.025     0.999561
         2765           10  1.23738e+10      1247.11       89.466      0.99969       89.466      0.99969
         2770           10  1.23593e+10      1012.95      46.0412     0.999789      46.0412     0.999789
         2775           10  1.23448e+10      1006.44      44.5668     0.999795      44.5668     0.999795
         2780           10  1.23304e+10      805.862       17.326     0.999864       17.326     0.999864
         2785           10  1.23161e+10      632.072      3.66615     0.999918      3.66615     0.999918
         2790           10  1.23017e+10       481.69      2.56577     0.999958      2.56577     0.999958
         2795           10  1.22875e+10      477.436      2.60377      0.99996      2.60377      0.99996
