Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->W1,W2_Energy_1_P1->W1,B4_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P2_SymmetryFactor_1_P1->W1,W1_Energy_1_P1->W1,B5_Frequencies_1_P1->W1,P2_Energy_1_P1->W1,B4_Frequencies_1_P1->W1,P2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,W1_SymmetryFactor_1_P1->W1,B5_SymmetryFactor_1_P1->W1,B5_Energy_1_P1->W1,W2_Frequencies_1_P1->W1,W2_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,2995.0,0.9999996361442308,0.0,-0.15485829720812835,0.0,0.0,0.0,-0.34544610016412036,0.0,-3.6588380180060143,0.0,-0.9022435094716034,2.9505857494331584,0.0,-0.09003912165125205,-0.012986946989796005,0.0,0.0,0.16801999668414322
10.0,3000.0,0.9999996356173979,0.0,-0.1545443793262779,0.0,0.0,0.0,-0.3467737643167842,0.0,-3.6582046803443524,0.0,-0.9018839610793011,2.9520697387983197,0.0,-0.09037243520028726,-0.01302066150029289,0.0,0.0,0.16773996290475995
10.0,3005.0,0.9999996350950772,0.0,-0.15423146410383767,0.0,0.0,0.0,-0.3480990496807794,0.0,-3.6575710654766773,0.0,-0.9015250670519761,2.9535494869671832,0.0,-0.09070514362564541,-0.01305430582481587,0.0,0.0,0.16746086102015387
10.0,3010.0,0.9999996345772315,0.0,-0.15391954675308375,0.0,0.0,0.0,-0.3494219579643078,0.0,-3.6569371866491496,0.0,-0.90116682682586,2.955025011606606,0.0,-0.091037247435073,-0.013087880104130648,0.0,0.0,0.16718268638632194
10.0,3015.0,0.9999996340638256,0.0,-0.15360862251666668,0.0,0.0,0.0,-0.3507424909314576,0.0,-3.656303056941483,0.0,-0.9008092398230559,2.9564963302892306,0.0,-0.09136874714956109,-0.013121384479453602,0.0,0.0,0.1669054343900654
10.0,3020.0,0.9999996335548239,0.0,-0.1532986866673743,0.0,0.0,0.0,-0.35206065040113826,0.0,-3.6556686892689885,0.0,-0.9004523054518159,2.9579634604940632,0.0,-0.09169964330308905,-0.013154819092436033,0.0,0.0,0.1666291004487384
10.0,3025.0,0.999999633050191,0.0,-0.15298973450789097,0.0,0.0,0.0,-0.35337643824611714,0.0,-3.6550340963845533,0.0,-0.9000960231067892,2.959426419607066,0.0,-0.0920299364423887,-0.01318818408514952,0.0,0.0,0.16635368000999196
10.0,3030.0,0.999999632549892,0.0,-0.1526817613705648,0.0,0.0,0.0,-0.3546898563920071,0.0,-3.654399290880635,0.0,-0.8997403921692881,2.9608852249217397,0.0,-0.09235962712670182,-0.013221479600071218,0.0,0.0,0.16607916855152682
10.0,3035.0,0.9999996320538923,0.0,-0.15237476261717253,0.0,0.0,0.0,-0.35600090681630836,0.0,-3.6537642851911776,0.0,-0.8993854120075343,2.9623398936396956,0.0,-0.09268871592754613,-0.013254705780069749,0.0,0.0,0.16580556158084447
10.0,3040.0,0.9999996315621579,0.0,-0.15206873363868934,0.0,0.0,0.0,-0.35730959154744857,0.0,-3.65312909159359,0.0,-0.8990310819769101,2.9637904428712387,0.0,-0.09301720342848126,-0.013287862768390404,0.0,0.0,0.16553285463500228
10.0,3045.0,0.9999996310746545,0.0,-0.15176366985505918,0.0,0.0,0.0,-0.35861591266383547,0.0,-3.6524937222105764,0.0,-0.898677401420202,2.965236889635933,0.0,-0.09334509022488113,-0.013320950708641897,0.0,0.0,0.1652610432803706
10.0,3050.0,0.9999996305913486,0.0,-0.15145956671496869,0.0,0.0,0.0,-0.35991987229294625,0.0,-3.6518581890120703,0.0,-0.8983243696678432,2.9666792508631668,0.0,-0.09367237692371136,-0.01335396974478259,0.0,0.0,0.16499012311239356
10.0,3055.0,0.9999996301122067,0.0,-0.15115641969562243,0.0,0.0,0.0,-0.3612214726103825,0.0,-3.6512225038170456,0.0,-0.8979719860381509,2.9681175433927183,0.0,-0.09399906414330421,-0.01338692002110675,0.0,0.0,0.16472008975535002
10.0,3060.0,0.999999629637196,0.0,-0.15085422430251996,0.0,0.0,0.0,-0.362520715839,0.0,-3.6505866782953547,0.0,-0.8976202498375548,2.9695517839753163,0.0,-0.09432515251314189,-0.013419801682231782,0.0,0.0,0.16445093886211812
10.0,3065.0,0.9999996291662837,0.0,-0.15055297606923532,0.0,0.0,0.0,-0.36381760424801607,0.0,-3.649950723969551,0.0,-0.8972691603608361,2.970981989273192,0.0,-0.09465064267364463,-0.013452614873084842,0.0,0.0,0.16418266611394286
10.0,3070.0,0.9999996286994371,0.0,-0.15025267055719946,0.0,0.0,0.0,-0.3651121401521199,0.0,-3.649314652216602,0.0,-0.8969187168913463,2.9724081758606284,0.0,-0.09497553527595487,-0.01348535973889079,0.0,0.0,0.16391526722020405
10.0,3075.0,0.9999996282366242,0.0,-0.14995330335548215,0.0,0.0,0.0,-0.3664043259106445,0.0,-3.648678474269735,0.0,-0.8965689187012343,2.9738303602245186,0.0,-0.09529983098173252,-0.013518036425158832,0.0,0.0,0.16364873791818785
10.0,3080.0,0.9999996277778133,0.0,-0.14965487008057984,0.0,0.0,0.0,-0.3676941639266859,0.0,-3.648042201220092,0.0,-0.8962197650516628,2.9752485587648967,0.0,-0.0956235304629479,-0.013550645077671144,0.0,0.0,0.16338307397286134
10.0,3085.0,0.9999996273229725,0.0,-0.14935736637620126,0.0,0.0,0.0,-0.3689816566462967,0.0,-3.6474058440184867,0.0,-0.8958712551930256,2.9766627877954868,0.0,-0.09594663440168055,-0.013583185842469949,0.0,0.0,0.16311827117664648
10.0,3090.0,0.9999996268720707,0.0,-0.1490607879130582,0.0,0.0,0.0,-0.3702668065576597,0.0,-3.646769413477075,0.0,-0.8955233883651651,2.978073063544234,0.0,-0.0962691434899229,-0.013615658865846434,0.0,0.0,0.162854325349199
10.0,3095.0,0.9999996264250768,0.0,-0.14876513038865619,0.0,0.0,0.0,-0.3715496161902718,0.0,-3.646132920271029,0.0,-0.8951761637975737,2.9794794021538453,0.0,-0.09659105842937932,-0.013648064294328627,0.0,0.0,0.16259123233718825
10.0,3100.0,0.9999996259819601,0.0,-0.14847038952708874,0.0,0.0,0.0,-0.3728300881141529,0.0,-3.6454963749401537,0.0,-0.8948295807096043,2.98088181968231,0.0,-0.09691237993128132,-0.013680402274670028,0.0,0.0,0.16232898801407963
10.0,3105.0,0.99999962554269,0.0,-0.14817656107883187,0.0,0.0,0.0,-0.37410822493906526,0.0,-3.644859787890564,0.0,-0.894483638310674,2.9822803321034317,0.0,-0.09723310871618966,-0.013712672953838653,0.0,0.0,0.16206758827991763
10.0,3110.0,0.9999996251072363,0.0,-0.14788364082054237,0.0,0.0,0.0,-0.37538402931374676,0.0,-3.64422316939625,0.0,-0.894138335800463,2.983674955307347,0.0,-0.09755324551381264,-0.01374487647900572,0.0,0.0,0.16180702906111435
10.0,3115.0,0.9999996246755692,0.0,-0.14759162455485517,0.0,0.0,0.0,-0.3766575039251431,0.0,-3.643586529600655,0.0,-0.8937936723691129,2.9850657051010514,0.0,-0.09787279106282502,-0.013777012997534917,0.0,0.0,0.16154730631023534
10.0,3120.0,0.999999624247659,0.0,-0.14730050811018702,0.0,0.0,0.0,-0.3779286514976499,0.0,-3.642949878518263,0.0,-0.8934496471974178,2.9864525972088987,0.0,-0.09819174611067512,-0.013809082656971592,0.0,0.0,0.16128841600579244
10.0,3125.0,0.9999996238234764,0.0,-0.1470102873405359,0.0,0.0,0.0,-0.37919747479240823,0.0,-3.6423132260361375,0.0,-0.8931062594570162,2.9878356472731333,0.0,-0.09851011141342392,-0.013841085605032865,0.0,0.0,0.16103035415203418
10.0,3130.0,0.9999996234029919,0.0,-0.14672095812528813,0.0,0.0,0.0,-0.38046397660654696,0.0,-3.6416765819154167,0.0,-0.892763508310581,2.989214870854384,0.0,-0.09882788773555215,-0.01387302198959669,0.0,0.0,0.16077311677874123
10.0,3135.0,0.999999622986177,0.0,-0.1464325163690239,0.0,0.0,0.0,-0.38172815977248215,0.0,-3.641039955792851,0.0,-0.8924213929120035,2.9905902834321716,0.0,-0.09914507584980069,-0.013904891958691861,0.0,0.0,0.16051669994102324
10.0,3140.0,0.9999996225730027,0.0,-0.1461449580013246,0.0,0.0,0.0,-0.38299002715722086,0.0,-3.6404033571822594,0.0,-0.8920799124065717,2.9919619004054163,0.0,-0.09946167653699575,-0.013936695660488841,0.0,0.0,0.16026109971911606
10.0,3145.0,0.999999622163441,0.0,-0.14585827897658427,0.0,0.0,0.0,-0.38424958166165135,0.0,-3.639766795476034,0.0,-0.8917390659311577,2.993329737092924,0.0,-0.09977769058587636,-0.013968433243288898,0.0,0.0,0.16000631221818276
10.0,3150.0,0.9999996217574635,0.0,-0.14557247527381983,0.0,0.0,0.0,-0.3855068262198746,0.0,-3.639130279946536,0.0,-0.8913988526143862,2.9946938087338943,0.0,-0.1000931187929401,-0.014000104855515512,0.0,0.0,0.15975233356811547
10.0,3155.0,0.9999996213550423,0.0,-0.14528754289648502,0.0,0.0,0.0,-0.386761763798531,0.0,-3.638493819747561,0.0,-0.8910592715768139,2.9960541304884027,0.0,-0.10040796196227092,-0.01403171064570463,0.0,0.0,0.1594991599233397
10.0,3160.0,0.9999996209561499,0.0,-0.1450034778722848,0.0,0.0,0.0,-0.388014397396128,0.0,-3.637857423915737,0.0,-0.8907203219310968,2.9974107174378917,0.0,-0.10072222090538469,-0.014063250762495235,0.0,0.0,0.15924678746262
10.0,3165.0,0.999999620560759,0.0,-0.14472027625299333,0.0,0.0,0.0,-0.3892647300424109,0.0,-3.63722110137192,0.0,-0.8903820027821643,2.998763584585652,0.0,-0.10103589644106835,-0.01409472535462058,0.0,0.0,0.15899521238886777
10.0,3170.0,0.9999996201688423,0.0,-0.14443793411427022,0.0,0.0,0.0,-0.3905127647976974,0.0,-3.6365848609225564,0.0,-0.8900443132273782,3.000112746857313,0.0,-0.10134898939522996,-0.0141261345708995,0.0,0.0,0.1587444309289505
10.0,3175.0,0.9999996197803728,0.0,-0.144156447555483,0.0,0.0,0.0,-0.3917585047522588,0.0,-3.6359487112610616,0.0,-0.8897072523567007,3.001458219101306,0.0,-0.1016615006007391,-0.014157478560227157,0.0,0.0,0.15849443933350457
10.0,3180.0,0.9999996193953239,0.0,-0.1438758126995261,0.0,0.0,0.0,-0.3930019530257004,0.0,-3.635312660969158,0.0,-0.8893708192528519,3.0028000160893558,0.0,-0.10197343089728474,-0.014188757471566995,0.0,0.0,0.1582452338767462
10.0,3185.0,0.9999996190136691,0.0,-0.14359602569264618,0.0,0.0,0.0,-0.3942431127663366,0.0,-3.6346767185181688,0.0,-0.8890350129914767,3.0041381525169353,0.0,-0.10228478113121908,-0.014219971453941773,0.0,0.0,0.15799681085628797
10.0,3190.0,0.9999996186353824,0.0,-0.14331708270426577,0.0,0.0,0.0,-0.39548198715060634,0.0,-3.6340408922703733,0.0,-0.8886998326412873,3.005472643003749,0.0,-0.10259555215541769,-0.014251120656426043,0.0,0.0,0.15774916659295482
10.0,3195.0,0.9999996182604376,0.0,-0.14303897992680956,0.0,0.0,0.0,-0.39671857938246524,0.0,-3.6334051904802456,0.0,-0.8883652772642275,3.0068035020941877,0.0,-0.10290574482913255,-0.014282205228137279,0.0,0.0,0.1575022974306026
10.0,3200.0,0.9999996178888091,0.0,-0.1427617135755334,0.0,0.0,0.0,-0.3979528926927958,0.0,-3.6327696212957714,0.0,-0.8880313459156223,3.008130744257794,0.0,-0.10321536001785547,-0.014313225318228642,0.0,0.0,0.15725619973593824
10.0,3205.0,0.999999617520471,0.0,-0.1424852798883521,0.0,0.0,0.0,-0.3991849303388555,0.0,-3.6321341927596884,0.0,-0.8876980376443196,3.009454383889723,0.0,-0.10352439859317375,-0.01434418107588049,0.0,0.0,0.1570108698983413
10.0,3210.0,0.9999996171553984,0.0,-0.14220967512567229,0.0,0.0,0.0,-0.40041469560368015,0.0,-3.6314989128107347,0.0,-0.8873653514928475,3.0107744353111943,0.0,-0.10383286143263383,-0.014375072650293311,0.0,0.0,0.1567663043296876
10.0,3215.0,0.9999996167935661,0.0,-0.14193489557022265,0.0,0.0,0.0,-0.40164219179555033,0.0,-3.630863789284853,0.0,-0.8870332864975488,3.0120909127699473,0.0,-0.10414074941961303,-0.014405900190679666,0.0,0.0,0.1565224994641734
10.0,3220.0,0.9999996164349488,0.0,-0.14166093752689027,0.0,0.0,0.0,-0.40286742224742816,0.0,-3.630228829916446,0.0,-0.8867018416887308,3.01340383044069,0.0,-0.10444806344317714,-0.014436663846257282,0.0,0.0,0.15627945175814387
10.0,3225.0,0.9999996160795225,0.0,-0.1413877973225542,0.0,0.0,0.0,-0.40409039031641814,0.0,-3.6295940423395217,0.0,-0.8863710160907998,3.014713202425545,0.0,-0.10475480439795691,-0.01446736376624156,0.0,0.0,0.15603715768991977
10.0,3230.0,0.9999996157272623,0.0,-0.14111547130592372,0.0,0.0,0.0,-0.4053110993832284,0.0,-3.628959434088937,0.0,-0.8860408087224017,3.016019042754492,0.0,-0.10506097318401543,-0.014498000099838242,0.0,0.0,0.15579561375962833
10.0,3235.0,0.9999996153781441,0.0,-0.14084395584737558,0.0,0.0,0.0,-0.4065295528516654,0.0,-3.6283250126014823,0.0,-0.8857112185965553,3.0173213653858104,0.0,-0.10536657070672743,-0.01452857299623708,0.0,0.0,0.1555548164890342
10.0,3240.0,0.9999996150321437,0.0,-0.14057324733879448,0.0,0.0,0.0,-0.40774575414809644,0.0,-3.6276907852171303,0.0,-0.8853822447207885,3.018620184206516,0.0,-0.10567159787664535,-0.0145590826046042,0.0,0.0,0.15531476242137235
10.0,3245.0,0.9999996146892376,0.0,-0.14030334219341398,0.0,0.0,0.0,-0.4089597067209471,0.0,-3.627056759180093,0.0,-0.8850538860972691,3.0199155130327955,0.0,-0.10597605560938299,-0.014589529074075888,0.0,0.0,0.15507544812118354
10.0,3250.0,0.9999996143494019,0.0,-0.1400342368456593,0.0,0.0,0.0,-0.4101714140401954,0.0,-3.6264229416399973,0.0,-0.8847261417229322,3.021207365610436,0.0,-0.10627994482549463,-0.014619912553751894,0.0,0.0,0.1548368701741492
10.0,3255.0,0.9999996140126133,0.0,-0.1397659277509914,0.0,0.0,0.0,-0.4113808795968943,0.0,-3.6257893396529535,0.0,-0.8843990105896087,3.022495755615256,0.0,-0.10658326645035182,-0.014650233192688825,0.0,0.0,0.1545990251869305
10.0,3260.0,0.9999996136788484,0.0,-0.13949841138575195,0.0,0.0,0.0,-0.4125881069026661,0.0,-3.6251559601827084,0.0,-0.8840724916841527,3.0237806966535286,0.0,-0.10688602141403186,-0.014680491139893984,0.0,0.0,0.15436190978700598
10.0,3265.0,0.9999996133480843,0.0,-0.1392316842470104,0.0,0.0,0.0,-0.41379309948923904,0.0,-3.6245228101016544,0.0,-0.8837465839885612,3.0250622022624087,0.0,-0.10718821065119644,-0.014710686544318901,0.0,0.0,0.15412552062251353
10.0,3270.0,0.9999996130202985,0.0,-0.13896574285241164,0.0,0.0,0.0,-0.41499586090795854,0.0,-3.6238898961919745,0.0,-0.8834212864800979,3.0263402859103476,0.0,-0.10748983510098345,-0.014740819554853365,0.0,0.0,0.153889854362091
10.0,3275.0,0.9999996126954677,0.0,-0.13870058374002625,0.0,0.0,0.0,-0.4161963947293433,0.0,-3.6232572251466455,0.0,-0.8830965981314155,3.027614960997512,0.0,-0.10779089570689022,-0.014770890320319417,0.0,0.0,0.15365490769472115
10.0,3280.0,0.9999996123735699,0.0,-0.13843620346819996,0.0,0.0,0.0,-0.4173947045426224,0.0,-3.622624803570499,0.0,-0.8827725179106654,3.0288862408562016,0.0,-0.1080913934166694,-0.014800898989465596,0.0,0.0,0.15342067732957537
10.0,3285.0,0.9999996120545828,0.0,-0.13817259861540707,0.0,0.0,0.0,-0.4185907939552664,0.0,-3.6219926379812577,0.0,-0.8824490447816234,3.030154138751254,0.0,-0.10839132918221421,-0.014830845710960746,0.0,0.0,0.15318715999586124
10.0,3290.0,0.9999996117384843,0.0,-0.13790976578010233,0.0,0.0,0.0,-0.419784666592573,0.0,-3.6213607348105303,0.0,-0.8821261777037969,3.0314186678804598,0.0,-0.108690703959457,-0.014860730633388832,0.0,0.0,0.15295435244266853
10.0,3295.0,0.9999996114252525,0.0,-0.13764770158057682,0.0,0.0,0.0,-0.4209763260972183,0.0,-3.620729100404866,0.0,-0.8818039156325405,3.0326798413749625,0.0,-0.10898951870825949,-0.014890553905242956,0.0,0.0,0.15272225143882034
10.0,3300.0,0.9999996111148657,0.0,-0.13738640265481333,0.0,0.0,0.0,-0.4221657761288128,0.0,-3.620097741026694,0.0,-0.8814822575191682,3.0339376722996634,0.0,-0.1092877743923126,-0.014920315674920382,0.0,0.0,0.15249085377272276
10.0,3305.0,0.9999996108073025,0.0,-0.13712586566034354,0.0,0.0,0.0,-0.4233530203635026,0.0,-3.6194666628553236,0.0,-0.8811612023110559,3.0351921736536243,0.0,-0.10958547197903401,-0.014950016090716545,0.0,0.0,0.1522601562522162
10.0,3310.0,0.9999996105025415,0.0,-0.13686608727410549,0.0,0.0,0.0,-0.4245380624935433,0.0,-3.6188358719879283,0.0,-0.880840748951756,3.036443358370466,0.0,-0.1098826124394691,-0.014979655300820727,0.0,0.0,0.15203015570442943
10.0,3315.0,0.9999996102005618,0.0,-0.13660706419230476,0.0,0.0,0.0,-0.42572090622688874,0.0,-3.6182053744404694,0.0,-0.8805208963810979,3.037691239318757,0.0,-0.11017919674818802,-0.0150092334533099,0.0,0.0,0.15180084897563334
10.0,3320.0,0.999999609901342,0.0,-0.1363487931302738,0.0,0.0,0.0,-0.42690155528678075,0.0,-3.61757517614869,0.0,-0.8802016435352946,3.0389358293024125,0.0,-0.1104752258831936,-0.015038750696144467,0.0,0.0,0.15157223293109764
10.0,3325.0,0.9999996096048616,0.0,-0.13609127082233488,0.0,0.0,0.0,-0.4280800134113661,0.0,-3.616945282968989,0.0,-0.8798829893470443,3.040177141061078,0.0,-0.1107707008258225,-0.015068207177162894,0.0,0.0,0.15134430445494698
10.0,3330.0,0.9999996093110997,0.0,-0.13583449402166334,0.0,0.0,0.0,-0.4292562843532923,0.0,-3.616315700679404,0.0,-0.8795649327456316,3.04141518727052,0.0,-0.11106562256065308,-0.01509760304407706,0.0,0.0,0.15111706045002124
10.0,3335.0,0.9999996090200362,0.0,-0.13557845950015115,0.0,0.0,0.0,-0.43043037187932925,0.0,-3.6156864349804705,0.0,-0.879247472657026,3.0426499805430103,0.0,-0.1113599920754091,-0.015126938444467263,0.0,0.0,0.15089049783773287
10.0,3340.0,0.9999996087316507,0.0,-0.13532316404827274,0.0,0.0,0.0,-0.4316022797699912,0.0,-3.6150574914961675,0.0,-0.8789306080039766,3.0438815334277067,0.0,-0.11165381036087611,-0.015156213525778003,0.0,0.0,0.1506646135579294
10.0,3345.0,0.9999996084459232,0.0,-0.13506860447495225,0.0,0.0,0.0,-0.4327720118191571,0.0,-3.6144288757747485,0.0,-0.8786143377061147,3.0451098584110317,0.0,-0.1119470784108017,-0.015185428435313082,0.0,0.0,0.15043940456875504
10.0,3350.0,0.9999996081628335,0.0,-0.1348147776074311,0.0,0.0,0.0,-0.4339395718337003,0.0,-3.613800593289689,0.0,-0.8782986606800441,3.0463349679170495,0.0,-0.11223979722181532,-0.015214583320231198,0.0,0.0,0.15021486784651503
10.0,3355.0,0.9999996078823622,0.0,-0.13456168029113563,0.0,0.0,0.0,-0.4351049636331496,0.0,-3.6131726494405028,0.0,-0.8779835758394332,3.047556874307841,0.0,-0.1125319677933359,-0.015243678327541463,0.0,0.0,0.14999100038553861
10.0,3360.0,0.9999996076044892,0.0,-0.13430930938955027,0.0,0.0,0.0,-0.4362681910492909,0.0,-3.612545049553629,0.0,-0.877669082095108,3.048775589883873,0.0,-0.1128235911274909,-0.015272713604099479,0.0,0.0,0.14976779919804714
10.0,3365.0,0.9999996073291957,0.0,-0.1340576617840854,0.0,0.0,0.0,-0.43742925792585863,0.0,-3.6119177988832427,0.0,-0.877355178355146,3.0499911268843682,0.0,-0.1131146682290265,-0.015301689296602574,0.0,0.0,0.14954526131401896
10.0,3370.0,0.999999607056462,0.0,-0.1338067343739519,0.0,0.0,0.0,-0.43858816811815865,0.0,-3.6112909026121507,0.0,-0.8770418635249568,3.051203497487673,0.0,-0.11340520010522942,-0.015330605551586246,0.0,0.0,0.1493233837810595
10.0,3375.0,0.9999996067862692,0.0,-0.1335565240760331,0.0,0.0,0.0,-0.4397449254927549,0.0,-3.610664365852546,0.0,-0.8767291365073783,3.05241271381162,0.0,-0.11369518776584285,-0.015359462515419654,0.0,0.0,0.14910216366426912
10.0,3380.0,0.999999606518598,0.0,-0.13330702782476053,0.0,0.0,0.0,-0.44089953392711295,0.0,-3.6100381936468757,0.0,-0.8764169962027543,3.0536187879138894,0.0,-0.11398463222298738,-0.015388260334301906,0.0,0.0,0.14888159804611525
10.0,3385.0,0.99999960625343,0.0,-0.1330582425719882,0.0,0.0,0.0,-0.4420519973092724,0.0,-3.6094123909686466,0.0,-0.8761054415090269,3.0548217317923703,0.0,-0.11427353449108024,-0.015416999154258329,0.0,0.0,0.14866168402630245
10.0,3390.0,0.9999996059907463,0.0,-0.13281016528687087,0.0,0.0,0.0,-0.44320231953754147,0.0,-3.608786962723181,0.0,-0.8757944713218146,3.056021557385512,0.0,-0.11456189558675764,-0.015445679121136221,0.0,0.0,0.14844241872164762
10.0,3395.0,0.9999996057305286,0.0,-0.132562792955739,0.0,0.0,0.0,-0.4443505045201522,0.0,-3.608161913748448,0.0,-0.8754840845344952,3.057218276572685,0.0,-0.11484971652880005,-0.015474300380601559,0.0,0.0,0.14822379926595067
10.0,3400.0,0.9999996054727586,0.0,-0.13231612258198067,0.0,0.0,0.0,-0.4454965561749599,0.0,-3.6075372488158184,0.0,-0.8751742800382886,3.0584119011745265,0.0,-0.11513699833805481,-0.015502863078135145,0.0,0.0,0.1480058228098733
10.0,3405.0,0.9999996052174178,0.0,-0.1320701511859181,0.0,0.0,0.0,-0.44664047842914145,0.0,-3.606912972630842,0.0,-0.8748650567223332,3.0596024429532998,0.0,-0.11542374203736346,-0.015531367359029036,0.0,0.0,0.1477884865208121
10.0,3410.0,0.9999996049644884,0.0,-0.1318248758046917,0.0,0.0,0.0,-0.4477822752188641,0.0,-3.6062890898340147,0.0,-0.8745564134737674,3.060789913613225,0.0,-0.1157099486514838,-0.015559813368383114,0.0,0.0,0.14757178758277847
10.0,3415.0,0.9999996047139526,0.0,-0.13158029349213815,0.0,0.0,0.0,-0.4489219504890091,0.0,-3.6056656050014873,0.0,-0.8742483491778027,3.061974324800842,0.0,-0.11599561920702758,-0.015588201251101818,0.0,0.0,0.14735572319627438
10.0,3420.0,0.9999996044657924,0.0,-0.1313364013186764,0.0,0.0,0.0,-0.4500595081928695,0.0,-3.6050425226458622,0.0,-0.8739408627178038,3.0631556881053372,0.0,-0.11628075473237907,-0.01561653115189041,0.0,0.0,0.14714029057817446
10.0,3425.0,0.9999996042199905,0.0,-0.13109319637118932,0.0,0.0,0.0,-0.4511949522918552,0.0,-3.6044198472169007,0.0,-0.8736339529753582,3.064334015058896,0.0,-0.11656535625763155,-0.015644803215252103,0.0,0.0,0.14692548696160418
10.0,3430.0,0.9999996039765292,0.0,-0.1308506757529087,0.0,0.0,0.0,-0.45232828675521086,0.0,-3.6037975831022355,0.0,-0.8733276188303544,3.065509317137033,0.0,-0.11684942481451789,-0.015673017585484554,0.0,0.0,0.14671130959582288
10.0,3435.0,0.9999996037353913,0.0,-0.1306088365833015,0.0,0.0,0.0,-0.4534595155597369,0.0,-3.6031757346280946,0.0,-0.8730218591610495,3.0666816057589323,0.0,-0.11713296143634347,-0.01570117440667699,0.0,0.0,0.14649775574610588
10.0,3440.0,0.9999996034965597,0.0,-0.13036767599795623,0.0,0.0,0.0,-0.45458864268949895,0.0,-3.6025543060600302,0.0,-0.8727166728441443,3.0678508922877747,0.0,-0.11741596715791623,-0.0157292738227069,0.0,0.0,0.14628482269362783
10.0,3445.0,0.9999996032600174,0.0,-0.13012719114847004,0.0,0.0,0.0,-0.4557156721355692,0.0,-3.6019333016035806,0.0,-0.8724120587548497,3.069017188031077,0.0,-0.11769844301548524,-0.015757315977237344,0.0,0.0,0.14607250773534808
10.0,3450.0,0.9999996030257472,0.0,-0.1298873792023378,0.0,0.0,0.0,-0.45684060789575426,0.0,-3.601312725404974,0.0,-0.8721080157669567,3.070180504241013,0.0,-0.1179803900466771,-0.015785301013713483,0.0,0.0,0.1458608081838953
10.0,3455.0,0.9999996027937329,0.0,-0.12964823734284137,0.0,0.0,0.0,-0.4579634539743234,0.0,-3.6006925815518236,0.0,-0.8718045427529074,3.071340852114745,0.0,-0.11826180929042532,-0.015813229075360234,0.0,0.0,0.14564972136745524
10.0,3460.0,0.9999996025639574,0.0,-0.1294097627689391,0.0,0.0,0.0,-0.45908421438175895,0.0,-3.6000728740737786,0.0,-0.8715016385838532,3.072498242794748,0.0,-0.11854270178691904,-0.015841100305179347,0.0,0.0,0.14543924462965654
10.0,3465.0,0.9999996023364044,0.0,-0.12917195269515871,0.0,0.0,0.0,-0.46020289313449225,0.0,-3.599453606943209,0.0,-0.8711993021297305,3.0736526873691288,0.0,-0.11882306857753311,-0.01586891484594647,0.0,0.0,0.14522937532946198
10.0,3470.0,0.9999996021110577,0.0,-0.12893480435148783,0.0,0.0,0.0,-0.4613194942546556,0.0,-3.598834784075837,0.0,-0.8708975322593177,3.0748041968719497,0.0,-0.1191029107047702,-0.0158966728402085,0.0,0.0,0.14502011084105532
10.0,3475.0,0.9999996018879009,0.0,-0.12869831498326828,0.0,0.0,0.0,-0.4624340217698212,0.0,-3.598216409331434,0.0,-0.8705963278403017,3.075952782283544,0.0,-0.11938222921220262,-0.01592437443028133,0.0,0.0,0.14481144855373349
10.0,3480.0,0.9999996016669179,0.0,-0.1284624818510886,0.0,0.0,0.0,-0.4635464797127854,0.0,-3.597598486514408,0.0,-0.8702956877393389,3.077098454530834,0.0,-0.11966102514441344,-0.015952019758246613,0.0,0.0,0.1446033858717971
10.0,3485.0,0.999999601448093,0.0,-0.12822730223068055,0.0,0.0,0.0,-0.46465687212130197,0.0,-3.5969810193744656,0.0,-0.8699956108221192,3.078241224487643,0.0,-0.11993929954693876,-0.01597960896594998,0.0,0.0,0.14439592021444372
10.0,3490.0,0.9999996012314103,0.0,-0.12799277341281348,0.0,0.0,0.0,-0.46576520303785196,0.0,-3.596364011607257,0.0,-0.8696960959534219,3.0793811029750078,0.0,-0.12021705346621145,-0.016007142194998002,0.0,0.0,0.14418904901566015
10.0,3495.0,0.9999996010168538,0.0,-0.12775889270319124,0.0,0.0,0.0,-0.46687147650941463,0.0,-3.5957474668549483,0.0,-0.869397141997181,3.080518100761485,0.0,-0.12049428794950469,-0.016034619586756085,0.0,0.0,0.14398276972411744
10.0,3500.0,0.9999996008044085,0.0,-0.1275256574223501,0.0,0.0,0.0,-0.46797569658724036,0.0,-3.595131388706866,0.0,-0.8690987478165363,3.0816522285634655,0.0,-0.1207710040448795,-0.0160620412823462,0.0,0.0,0.1437770798030658
10.0,3505.0,0.9999996005940585,0.0,-0.1272930649055556,0.0,0.0,0.0,-0.46907786732661044,0.0,-3.5945157807001276,0.0,-0.8688009122738997,3.082783497045476,0.0,-0.12104720280112602,-0.0160894074226444,0.0,0.0,0.14357197673022973
10.0,3510.0,0.9999996003857887,0.0,-0.12706111250270377,0.0,0.0,0.0,-0.47017799278664296,0.0,-3.5939006463201624,0.0,-0.8685036342310035,3.083911916820475,0.0,-0.12132288526771691,-0.016116718148278655,0.0,0.0,0.14336745799770706
