Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->W1,W2_Energy_1_P1->W1,B4_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P2_SymmetryFactor_1_P1->W1,B5_ImaginaryFrequency_1_P1->W1,W1_Energy_1_P1->W1,B4_ImaginaryFrequency_1_P1->W1,B5_Frequencies_1_P1->W1,P2_Energy_1_P1->W1,B4_Frequencies_1_P1->W1,P2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,W1_SymmetryFactor_1_P1->W1,B5_SymmetryFactor_1_P1->W1,B5_Energy_1_P1->W1,W2_Frequencies_1_P1->W1,W2_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,1990.0,0.999999760804761,0.0,-0.2034191125102787,0.0,0.0,0.008485154568847061,0.0,0.029096435136210717,-0.6108366202922832,0.0,-2.7591481020873534,0.0,-0.798309958776486,2.5331870722204908,0.0,-0.18677535838997017,-0.048469612492827406,0.0,0.0,0.25287458974370247
10.0,1995.0,0.9999997639733094,0.0,-0.20278300717577824,0.0,0.0,0.00846770419843668,0.0,0.02892293596097308,-0.6133233893119336,0.0,-2.758935402037758,0.0,-0.7977026967576769,2.5360661133491873,0.0,-0.1873520201161226,-0.04847430848729427,0.0,0.0,0.2522408127892299
10.0,2000.0,0.9999997671579635,0.0,-0.202150438529711,0.0,0.0,0.008450268196248332,0.0,0.02875085893251595,-0.6158047683480523,0.0,-2.7587175935823707,0.0,-0.7970972368654728,2.538934321509766,0.0,-0.187927019568098,-0.048478632632669896,0.0,0.0,0.2516102047330147
10.0,2005.0,0.9999997703583646,0.0,-0.20152137745515403,0.0,0.0,0.00843284699869339,0.0,0.02858018927217643,-0.6182807451588985,0.0,-2.7584947609974,0.0,-0.7964935748278976,2.54179175116318,0.0,-0.1885003600697215,-0.04848259031062057,0.0,0.0,0.25098274186748765
10.0,2010.0,0.9999997735741598,0.0,-0.2008957951512869,0.0,0.0,0.008415441032442255,0.0,0.028410912389427355,-0.6207513081462888,0.0,-2.758266987263338,0.0,-0.7958917063240641,2.544638456492337,0.0,-0.1890720450021894,-0.04848618682346044,0.0,0.0,0.250358400720977
10.0,2015.0,0.9999997768050021,0.0,-0.20027366312914113,0.0,0.0,0.0083980507146122,0.0,0.0282430138790328,-0.6232164463411407,0.0,-2.7580343540866843,0.0,-0.7952916269859174,2.547474491402287,0.0,-0.18964207780223413,-0.04848942739545489,0.0,0.0,0.24973715805478186
10.0,2020.0,0.9999997800505497,0.0,-0.1996549532074224,0.0,0.0,0.008380676452950995,0.0,0.028076479518256436,-0.6256761493893541,0.0,-2.757796941921268,0.0,-0.7946933323999232,2.550299909520449,0.0,-0.19021046196034228,-0.048492317174099776,0.0,0.0,0.24911899086028794
10.0,2025.0,0.999999783310467,0.0,-0.19903963750839448,0.0,0.0,0.008363318646017321,0.0,0.027911295264116287,-0.6281304075379716,0.0,-2.75755482998919,0.0,-0.7940968181087293,2.553114764196887,0.0,-0.19077720101900417,-0.04849486123137818,0.0,0.0,0.24850387635612745
10.0,2030.0,0.9999997865844238,0.0,-0.19842768845383266,0.0,0.0,0.008345977683357295,0.0,0.027747447250689672,-0.630579211621658,0.0,-2.7573080963013545,0.0,-0.7935020796127732,2.5559191085046242,0.0,-0.1913422985710152,-0.04849706456499327,0.0,0.0,0.24789179198538103
10.0,2035.0,0.9999997898720953,0.0,-0.1978190787610393,0.0,0.0,0.008328653945677396,0.0,0.027584921786462758,-0.6330225530494498,0.0,-2.7570568176776264,0.0,-0.7929091123718592,2.558712995240005,0.0,-0.19190575825781342,-0.04849893209957902,0.0,0.0,0.24728271541281927
10.0,2040.0,0.9999997931731621,0.0,-0.19721378143892127,0.0,0.0,0.008311347805014278,0.0,0.02742370535172714,-0.6354604237917973,0.0,-2.756801069766616,0.0,-0.7923179118066941,2.561496476923082,0.0,-0.19246758376785314,-0.048500468687888036,0.0,0.0,0.24667662452218703
10.0,2045.0,0.99999979648731,0.0,-0.1966117697841333,0.0,0.0,0.008294059624900745,0.0,0.027263784596021693,-0.6378928163678848,0.0,-2.756540927065099,0.0,-0.7917284733003822,2.564269605798063,0.0,-0.193027778835027,-0.04850167911195856,0.0,0.0,0.24607349741352535
10.0,2050.0,0.9999997998142298,0.0,-0.19601301737727844,0.0,0.0,0.008276789760528817,0.0,0.027105146335618023,-0.6403197238332111,0.0,-2.7562764629370697,0.0,-0.7911407921998892,2.567032433833767,0.0,-0.1935863472371161,-0.0485025680842592,0.0,0.0,0.2454733124005352
10.0,2055.0,0.9999998031536178,0.0,-0.19541749807916822,0.0,0.0,0.008259538558909254,0.0,0.02694777755104893,-0.6427411397674564,0.0,-2.7560077496324555,0.0,-0.7905548638174636,2.569785012724151,0.0,-0.1941432927942833,-0.04850314024881391,0.0,0.0,0.24487604800797624
10.0,2060.0,0.9999998065051748,0.0,-0.19482518602714446,0.0,0.0,0.008242306359028145,0.0,0.026791665384679766,-0.6451570582625802,0.0,-2.7557348583054737,0.0,-0.78997068343203,2.5725273938888313,0.0,-0.19469861936759972,-0.04850340018230597,0.0,0.0,0.24428168296910707
10.0,2065.0,0.999999809868607,0.0,-0.19423605563145688,0.0,0.0,0.008225093492000174,0.0,0.026636797138322607,-0.6475674739111836,0.0,-2.755457859032666,0.0,-0.7893882462905433,2.5752596284736633,0.0,-0.19525233085760837,-0.04850335239516127,0.0,0.0,0.24369019622316077
10.0,2070.0,0.9999998132436251,0.0,-0.19365008157169425,0.0,0.0,0.008207900281219125,0.0,0.026483160270887762,-0.6499723817951352,0.0,-2.755176820830585,0.0,-0.7888075476093088,2.577981767351349,0.0,-0.19580443120292057,-0.048503001332614086,0.0,0.0,0.24310156691285598
10.0,2075.0,0.9999998166299444,0.0,-0.1930672387932765,0.0,0.0,0.008190727042505026,0.0,0.026330742396078622,-0.652371777474408,0.0,-2.7548918116731773,0.0,-0.7882285825752757,2.5806938611220716,0.0,-0.1963549243788472,-0.04850235137575081,0.0,0.0,0.24251577438194677
10.0,2080.0,0.9999998200272855,0.0,-0.1924875025039975,0.0,0.0,0.00817357408424888,0.0,0.026179531280124846,-0.65476565697618,0.0,-2.7546028985088333,0.0,-0.787651346347292,2.5833959601141534,0.0,-0.19690381439606214,-0.04850140684253725,0.0,0.0,0.24193279817280608
10.0,2085.0,0.9999998234353727,0.0,-0.19191084817062262,0.0,0.0,0.008156441707554063,0.0,0.026029514839552754,-0.657154016784145,0.0,-2.7543101472771405,0.0,-0.7870758340573323,2.5860881143847516,0.0,-0.197451105299299,-0.04850017198882664,0.0,0.0,0.24135261802404323
10.0,2090.0,0.9999998268539356,0.0,-0.19133725151553774,0.0,0.0,0.0081393302063752,0.0,0.025880681138994884,-0.6595368538280695,0.0,-2.7540136229253114,0.0,-0.7865020408116925,2.58877037372058,0.0,-0.19799680116607613,-0.048498651009349115,0.0,0.0,0.24077521386815737
10.0,2095.0,0.999999830282708,0.0,-0.19076668851345105,0.0,0.0,0.008122239867654455,0.0,0.025733018389035994,-0.6619141654735491,0.0,-2.7537133894243477,0.0,-0.78592996169216,2.591442787638647,0.0,-0.19854090610545586,-0.04849684803868431,0.0,0.0,0.24020056582922414
10.0,2100.0,0.9999998337214275,0.0,-0.1901991353881464,0.0,0.0,0.008105170971454691,0.0,0.025586514944095372,-0.6642859495119995,0.0,-2.7534095097848708,0.0,-0.7853595917571469,2.594105405387026,0.0,-0.19908342425683279,-0.04849476715221603,0.0,0.0,0.23962865422061386
10.0,2105.0,0.9999998371698369,0.0,-0.1896345686092829,0.0,0.0,0.008088123791090585,0.0,0.025441159300344737,-0.666652204150847,0.0,-2.7531020460727076,0.0,-0.7847909260428034,2.5967582759456533,0.0,-0.19962435978874754,-0.04849241236707008,0.0,0.0,0.2390594595427445
10.0,2110.0,0.9999998406276823,0.0,-0.18907296488924671,0.0,0.0,0.00807109859325654,0.0,0.025296940093660375,-0.6690129280039369,0.0,-2.7527910594241582,0.0,-0.7842239595640972,2.5994014480271384,0.0,-0.2001637168977357,-0.04848978764303534,0.0,0.0,0.23849296248086427
10.0,2115.0,0.9999998440947147,0.0,-0.18851430118004922,0.0,0.0,0.008054095638152917,0.0,0.02515384609761105,-0.6713681200821239,0.0,-2.752476610061023,0.0,-0.7836586873158691,2.6020349700776033,0.0,-0.20070149980719837,-0.04848689688346922,0.0,0.0,0.23792914390286768
10.0,2120.0,0.9999998475706885,0.0,-0.18795855467027495,0.0,0.0,0.008037115179608919,0.0,0.025011866221478926,-0.6737177797840893,0.0,-2.7521587573053328,0.0,-0.7830951042738628,2.6046588902775416,0.0,-0.20123771276630262,-0.04848374393618583,0.0,0.0,0.23736798485714253
10.0,2125.0,0.9999998510553629,0.0,-0.18740570278207055,0.0,0.0,0.00802015746520377,0.0,0.02487098950831164,-0.6760619068873267,0.0,-2.751837559593834,0.0,-0.7825332053957266,2.6072732565426957,0.0,-0.20177236004890892,-0.04848033259432906,0.0,0.0,0.23680946657044433
10.0,2130.0,0.9999998545485003,0.0,-0.1868557231681844,0.0,0.0,0.008003222736385146,0.0,0.024731205133009564,-0.6784005015393271,0.0,-2.751513074492204,0.0,-0.7819729856219918,2.609878116524954,0.0,-0.20230544595252506,-0.048476666597231294,0.0,0.0,0.23625357044580375
10.0,2135.0,0.9999998580498674,0.0,-0.1863085937090494,0.0,0.0,0.007986311228585547,0.0,0.024592502400442858,-0.6807335642489543,0.0,-2.751185358709012,0.0,-0.7814144398770262,2.61247351761327,0.0,-0.20283697479728144,-0.048472749631255106,0.0,0.0,0.23570027806046379
10.0,2140.0,0.9999998615592345,0.0,-0.18576429250990703,0.0,0.0,0.007969423171336296,0.0,0.024454870743600744,-0.6830610958779856,0.0,-2.750854468109452,0.0,-0.7808575630699649,2.615059506934594,0.0,-0.2033669509249359,-0.048468585330621525,0.0,0.0,0.2351495711638421
10.0,2145.0,0.9999998650763754,0.0,-0.18522279789798043,0.0,0.0,0.007952558788379239,0.0,0.0243182997217694,-0.6853830976328464,0.0,-2.750520457728801,0.0,-0.7803023500956147,2.6176361313548204,0.0,-0.20389537869790011,-0.04846417727822363,0.0,0.0,0.2346014316755267
10.0,2150.0,0.9999998686010683,0.0,-0.18468408841968334,0.0,0.0,0.007935718297776569,0.0,0.024182779018743387,-0.6876995710565141,0.0,-2.7501833817856594,0.0,-0.7797487958353373,2.6202034374797587,0.0,-0.20442226249828965,-0.04845952900642521,0.0,0.0,0.23405584168329568
10.0,2155.0,0.9999998721330943,0.0,-0.1841481428378749,0.0,0.0,0.007918901912018233,0.0,0.02404829844106275,-0.6900105180205819,0.0,-2.7498432936949557,0.0,-0.7791968951579125,2.622761471656116,0.0,-0.2049476067269996,-0.048454643997846596,0.0,0.0,0.23351278344116622
10.0,2160.0,0.9999998756722386,0.0,-0.18361494012915477,0.0,0.0,0.007902109838127436,0.0,0.023914847916280135,-0.6923159407174938,0.0,-2.7495002460807103,0.0,-0.7786466429203773,2.625310279972486,0.0,-0.20547141580279804,-0.04844952568613612,0.0,0.0,0.23297223936747166
10.0,2165.0,0.9999998792182895,0.0,-0.1830844594811964,0.0,0.0,0.007885342277764084,0.0,0.023782417491258406,-0.6946158416529556,0.0,-2.749154290788592,0.0,-0.7780980339688424,2.627849908260368,0.0,-0.2059936941614461,-0.04844417745672769,0.0,0.0,0.23243419204296215
10.0,2170.0,0.9999998827710387,0.0,-0.18255668029012334,0.0,0.0,0.007868599427326326,0.0,0.023650997330492904,-0.6969102236384763,0.0,-2.7488054788982357,0.0,-0.7775510631392919,2.6303804020951813,0.0,-0.2065144462548377,-0.04843860264758711,0.0,0.0,0.23189862420893528
10.0,2175.0,0.9999998863302819,0.0,-0.18203158215792212,0.0,0.0,0.007851881478049869,0.0,0.023520577714462202,-0.6991990897840978,0.0,-2.7484538607353537,0.0,-0.7770057252583588,2.6329018067973116,0.0,-0.20703367655015967,-0.04843280454994261,0.0,0.0,0.2313655187653898
10.0,2180.0,0.9999998898958175,0.0,-0.18150914488989248,0.0,0.0,0.00783518861610579,0.0,0.02339114903800715,-0.7014824434912431,0.0,-2.748099485883641,0.0,-0.776462015144084,2.6354141674331464,0.0,-0.20755138952907198,-0.04842678640900566,0.0,0.0,0.23083485876920598
10.0,2185.0,0.9999998934674472,0.0,-0.1809893484921368,0.0,0.0,0.007818521022696059,0.0,0.023262701808732952,-0.7037602884457477,0.0,-2.747742403196456,0.0,-0.775919927606653,2.6379175288161485,0.0,-0.2080675896869116,-0.04842055142467799,0.0,0.0,0.2303066274323499
10.0,2190.0,0.9999998970449764,0.0,-0.18047217316908878,0.0,0.0,0.007801878874147719,0.0,0.0231352266454407,-0.7060326286110019,0.0,-2.74738266080831,0.0,-0.7753794574491176,2.640411935507911,0.0,-0.2085822815319108,-0.048414102752245586,0.0,0.0,0.22978080812010435
10.0,2195.0,0.999999900628213,0.0,-0.17995759932107178,0.0,0.0,0.007785262342004679,0.0,0.023008714276581143,-0.7082994682212679,0.0,-2.7470203061461484,0.0,-0.7748405994680925,2.642897431819251,0.0,-0.20909546958444059,-0.04840744350306295,0.0,0.0,0.22925738434932097
10.0,2200.0,0.9999999042169687,0.0,-0.17944560754189917,0.0,0.0,0.00776867159311843,0.0,0.0228831555387353,-0.7105608117751129,0.0,-2.7466553859404597,0.0,-0.7743033484544448,2.645374061811286,0.0,-0.20960715837626398,-0.04840057674522342,0.0,0.0,0.22873633978670022
10.0,2205.0,0.9999999078110579,0.0,-0.17893617861650707,0.0,0.0,0.007752106789736327,0.0,0.0227585413751179,-0.7128166640289866,0.0,-2.7462879462361456,0.0,-0.7737676991939525,2.6478418692965446,0.0,-0.21011735244981955,-0.04839350550422026,0.0,0.0,0.22821765824708926
10.0,2210.0,0.999999911410298,0.0,-0.1784292935186213,0.0,0.0,0.007735568089588863,0.0,0.02263486283410737,-0.7150670299909394,0.0,-2.7459180324032495,0.0,-0.7732336464679569,2.6503008978400673,0.0,-0.21062605635751128,-0.048386232763593794,0.0,0.0,0.22770132369180887
10.0,2215.0,0.9999999150145095,0.0,-0.17792493340845977,0.0,0.0,0.007719055645974824,0.0,0.022512111067796013,-0.7173119149144559,0.0,-2.745545689147475,0.0,-0.7727011850539929,2.6527511907605232,0.0,-0.21113327466102316,-0.048378761465570304,0.0,0.0,0.22718732022699903
10.0,2220.0,0.9999999186235157,0.0,-0.1774230796304657,0.0,0.0,0.0077025696078450445,0.0,0.022390277330564874,-0.7195513242924316,0.0,-2.74517096052053,0.0,-0.7721703097264054,2.6551927911313298,0.0,-0.21163901193064782,-0.04837109451168847,0.0,0.0,0.22667563210198813
10.0,2225.0,0.9999999222371426,0.0,-0.17692371371107687,0.0,0.0,0.007686110119884379,0.0,0.022269352977683104,-0.7217852638512687,0.0,-2.744793889930288,0.0,-0.7716410152569446,2.6576257417817906,0.0,-0.21214327274463374,-0.04836323476341473,0.0,0.0,0.22616624370768382
10.0,2230.0,0.9999999258552196,0.0,-0.1764268173565239,0.0,0.0,0.007669677322592546,0.0,0.02214932946392526,-0.7240137395450891,0.0,-2.744414520150785,0.0,-0.7711132964153549,2.6600500852982236,0.0,-0.21264606168854625,-0.048355185042750215,0.0,0.0,0.22565913957498646
10.0,2235.0,0.9999999294775785,0.0,-0.17593237245066237,0.0,0.0,0.007653271352362892,0.0,0.022030198342215493,-0.726236757550077,0.0,-2.744032893332031,0.0,-0.7705871479699372,2.6624658640251107,0.0,-0.21314738335464634,-0.04834694813282537,0.0,0.0,0.225154304373223
10.0,2240.0,0.9999999331040537,0.0,-0.17544036105283586,0.0,0.0,0.007636892341560111,0.0,0.021911951262288353,-0.7284543242589314,0.0,-2.743649051009664,0.0,-0.7700625646881083,2.6648731200662366,0.0,-0.213647242341283,-0.04833852677848562,0.0,0.0,0.22465172290860203
10.0,2245.0,0.9999999367344825,0.0,-0.17495076539576768,0.0,0.0,0.007620540418596273,0.0,0.02179457996937522,-0.7306664462754369,0.0,-2.7432630341144404,0.0,-0.7695395413369345,2.6672718952858583,0.0,-0.21414564325230578,-0.04832992368686744,0.0,0.0,0.22415138012268876
10.0,2250.0,0.9999999403687045,0.0,-0.17446356788348513,0.0,0.0,0.0076042157080055675,0.0,0.02167807630290743,-0.7328731304091498,0.0,-2.742874882981556,0.0,-0.7690180726836587,2.6696622313098444,0.0,-0.21464259069648478,-0.048321141527963955,0.0,0.0,0.223653261090902
10.0,2255.0,0.9999999440065629,0.0,-0.17397875108927255,0.0,0.0,0.00758791833051739,0.0,0.0215624321952427,-0.7350743836701914,0.0,-2.7424846373598095,0.0,-0.768498153496211,2.6720441695268553,0.0,-0.2151380892869505,-0.0483121829351807,0.0,0.0,0.22315735102103013
10.0,2260.0,0.999999947647902,0.0,-0.17349629775365333,0.0,0.0,0.007571648403128453,0.0,0.021447639670409937,-0.7372702132641401,0.0,-2.742092336420619,0.0,-0.7679797785437047,2.6744177510895026,0.0,-0.2156321436406469,-0.04830305050588429,0.0,0.0,0.2226636352517661
10.0,2265.0,0.9999999512925699,0.0,-0.1730161907823993,0.0,0.0,0.007555406039173165,0.0,0.021333690842874054,-0.7394606265870497,0.0,-2.741698018766873,0.0,-0.7674629425969212,2.676783016915519,0.0,-0.21612475837779682,-0.04829374680193942,0.0,0.0,0.22217209925126313
10.0,2270.0,0.9999999549404164,0.0,-0.1725384132445722,0.0,0.0,0.007539191348392959,0.0,0.02122057791632074,-0.7416456312205533,0.0,-2.741301722441646,0.0,-0.7669476404287802,2.6791400076889365,0.0,-0.21661593812138114,-0.048284274350238125,0.0,0.0,0.22168272861570912
10.0,2275.0,0.9999999585912942,0.0,-0.17206294837058783,0.0,0.0,0.007523004437004167,0.0,0.021108293182458084,-0.7438252349270782,0.0,-2.7409034849367533,0.0,-0.7664338668147985,2.681488763861264,0.0,-0.2171056874966348,-0.048274635643220376,0.0,0.0,0.2211955090679189
10.0,2280.0,0.9999999622450578,0.0,-0.17158977955031102,0.0,0.0,0.007506845407764652,0.0,0.020996829019840253,-0.7459994456451496,0.0,-2.740503343201168,0.0,-0.7659216165335355,2.6838293256526664,0.0,-0.21759401113054883,-0.048264833139385115,0.0,0.0,0.2207104264559468
10.0,2285.0,0.9999999659015649,0.0,-0.1711188903311758,0.0,0.0,0.007490714360039407,0.0,0.02088617789270569,-0.7481682714848054,0.0,-2.740101333649301,0.0,-0.7654108843670271,2.686161733053147,0.0,-0.21808091365139257,-0.04825486926379439,0.0,0.0,0.22022746675171512
10.0,2290.0,0.999999969560675,0.0,-0.17065026441633385,0.0,0.0,0.007474611389864479,0.0,0.02077633234983548,-0.7503317207230943,0.0,-2.7396974921691317,0.0,-0.7649016651012066,2.6884860258237335,0.0,-0.2185663996882416,-0.04824474640856744,0.0,0.0,0.21974661604966314
10.0,2295.0,0.9999999732222499,0.0,-0.17018388566282583,0.0,0.0,0.007458536590010177,0.0,0.020667285023429724,-0.7524898017996733,0.0,-2.7392918541302076,0.0,-0.7643939535263173,2.690802243497666,0.0,-0.21905047387052362,-0.048234466933367096,0.0,0.0,0.21926786056541175
10.0,2300.0,0.9999999768861537,0.0,-0.1697197380797809,0.0,0.0,0.007442490050042933,0.0,0.020559028627999108,-0.754642523312493,0.0,-2.7388844543915134,0.0,-0.7638877444373107,2.693110425381584,0.0,-0.219533140827571,-0.04822403316588021,0.0,0.0,0.2187911866344466
10.0,2305.0,0.9999999805522527,0.0,-0.1692578058266391,0.0,0.0,0.007426471856385867,0.0,0.020451555959274843,-0.7567898940135762,0.0,-2.7384753273092097,0.0,-0.7633830326342345,2.695410610556716,0.0,-0.22001440518818946,-0.048213447402286114,0.0,0.0,0.21831658071081755
10.0,2310.0,0.9999999842204157,0.0,-0.1687980732114025,0.0,0.0,0.007410482092378432,0.0,0.02034485989313585,-0.7589319228048715,0.0,-2.7380645067442266,0.0,-0.7628798129226111,2.6977028378800707,0.0,-0.22049427158023222,-0.04820271190772178,0.0,0.0,0.21784402936585595
10.0,2315.0,0.999999987890513,0.0,-0.16834052468890487,0.0,0.0,0.007394520838334877,0.0,0.020238933384552155,-0.7610686187342213,0.0,-2.7376520260697523,0.0,-0.7623780801138023,2.6999871459856277,0.0,-0.22097274463019365,-0.04819182891673596,0.0,0.0,0.21737351928690857
10.0,2320.0,0.9999999915624177,0.0,-0.16788514485910977,0.0,0.0,0.0073785881716016315,0.0,0.020133769466542075,-0.763199990991369,0.0,-2.737237918178585,0.0,-0.7618778290253695,2.702263573285529,0.0,-0.2214498289628026,-0.048180800633738176,0.0,0.0,0.2169050372760861
10.0,2325.0,0.9999999952360045,0.0,-0.16743191846543043,0.0,0.0,0.0073626841666135845,0.0,0.020029361249149405,-0.7653260489040984,0.0,-2.7368222154903656,0.0,-0.761379054481418,2.7045321579712733,0.0,-0.22192552920063804,-0.04816962923343893,0.0,0.0,0.21643857024903002
10.0,2330.0,0.9999999989111504,0.0,-0.16698083039307407,0.0,0.0,0.007346808894949476,0.0,0.019925701918432313,-0.7674468019344034,0.0,-2.7364049499586933,0.0,-0.7608817513129345,2.706792938014907,0.0,-0.22239984996374543,-0.048158316861283364,0.0,0.0,0.21597410523369487
10.0,2335.0,1.000000002587734,0.0,-0.1665318656674061,0.0,0.0,0.0073309624253860665,0.0,0.019822784735469726,-0.7695622596747905,0.0,-2.735986153078118,0.0,-0.7603859143581149,2.709045951170215,0.0,-0.22287279586926975,-0.04814686563387824,0.0,0.0,0.21551162936914434
10.0,2340.0,1.0000000062656367,0.0,-0.1660850094523394,0.0,0.0,0.007315144823951437,0.0,0.019720603035383012,-0.7716724318446054,0.0,-2.73556585589102,0.0,-0.7598915384626816,2.7112912349739133,0.0,-0.22334437153109302,-0.04813527763941131,0.0,0.0,0.21505112990436542
10.0,2345.0,1.0000000099447413,0.0,-0.16564024704874644,0.0,0.0,0.007299356153977291,0.0,0.019619150226370365,-0.7737773282864636,0.0,-2.735144088994387,0.0,-0.7593986184801959,2.7135288267468365,0.0,-0.22381458155948497,-0.04812355493806369,0.0,0.0,0.2145925941970967
10.0,2350.0,1.000000013624932,0.0,-0.1651975638928897,0.0,0.0,0.007283596476150293,0.0,0.01951841978875795,-0.7758769589627577,0.0,-2.734720882546452,0.0,-0.7589071492723521,2.7157587635951304,0.0,-0.22428343056076247,-0.04811169956241707,0.0,0.0,0.21413600971267013
10.0,2355.0,1.0000000173060961,0.0,-0.16475694555487533,0.0,0.0,0.0072678658485625025,0.0,0.019418405274063986,-0.7779713339522281,0.0,-2.73429626627326,0.0,-0.7584171257092751,2.717981082411443,0.0,-0.2247509231369575,-0.04809971351785283,0.0,0.0,0.21368136402286989
10.0,2360.0,1.000000020988122,0.0,-0.16431837773712962,0.0,0.0,0.007252164326760697,0.0,0.019319100304078164,-0.7800604634466066,0.0,-2.7338702694750925,0.0,-0.7579285426697977,2.720195819876109,0.0,-0.22521706388549448,-0.04808759878294455,0.0,0.0,0.21322864480480405
10.0,2365.0,1.0000000246708998,0.0,-0.1638818462728932,0.0,0.0,0.007236491963795038,0.0,0.019220498569952497,-0.7821443577473157,0.0,-2.733442921032813,0.0,-0.7574413950417407,2.7224030124583307,0.0,-0.22568185739887525,-0.048075357309846065,0.0,0.0,0.21277783983979248
10.0,2370.0,1.0000000283543218,0.0,-0.16344733712473664,0.0,0.0,0.007220848810266724,0.0,0.01912259383130892,-0.7842230272622766,0.0,-2.7330142494140817,0.0,-0.7569556777221736,2.724602696417377,0.0,-0.22614530826437565,-0.0480629910246714,0.0,0.0,0.212328937012265
10.0,2375.0,1.000000032038282,0.0,-0.16301483638309763,0.0,0.0,0.0072052349143748445,0.0,0.019025379915357125,-0.7862964825027263,0.0,-2.7325842826795115,0.0,-0.7564713856176801,2.726794907803747,0.0,-0.22660742106374535,-0.04805050182786974,0.0,0.0,0.21188192430867975
10.0,2380.0,1.0000000357226762,0.0,-0.1625843302648347,0.0,0.0,0.007189650321962186,0.0,0.01892885071602807,-0.7883647340801543,0.0,-2.732153048488672,0.0,-0.7559885136446023,2.7289796824603627,0.0,-0.22706820037292136,-0.048037891594593624,0.0,0.0,0.2114367898164473
10.0,2385.0,1.0000000394074016,0.0,-0.16215580511180497,0.0,0.0,0.007174095076560476,0.0,0.01883300019311928,-0.7904277927032645,0.0,-2.731720574106033,0.0,-0.7555070567292878,2.731157056023746,0.0,-0.22752765076174644,-0.04802516217506206,0.0,0.0,0.21099352172287636
10.0,2390.0,1.0000000430923572,0.0,-0.16172924738945574,0.0,0.0,0.007158569219434623,0.0,0.01873782237145153,-0.7924856691750237,0.0,-2.731286886406801,0.0,-0.7550270098083236,2.7333270639251954,0.0,-0.22798577679369478,-0.04801231539491703,0.0,0.0,0.21055210831412563
10.0,2395.0,1.000000046777444,0.0,-0.1613046436854388,0.0,0.0,0.007143072789626166,0.0,0.018643311340040592,-0.794538374389754,0.0,-2.7308520118826607,0.0,-0.7545483678287682,2.7354897413919512,0.0,-0.22844258302560774,-0.047999353055575344,0.0,0.0,0.2101125379741739
10.0,2400.0,1.0000000504625641,0.0,-0.16088198070824145,0.0,0.0,0.0071276058239960124,0.0,0.01854946125127984,-0.7965859193303032,0.0,-2.7304159766474196,0.0,-0.7540711257483682,2.7376451234483783,0.0,-0.22889807400743586,-0.047986276934573795,0.0,0.0,0.20967479918380005
10.0,2405.0,1.000000054147622,0.0,-0.1604612452858383,0.0,0.0,0.007112168357266316,0.0,0.018456266320133873,-0.7986283150652581,0.0,-2.7299788064425696,0.0,-0.7535952785357776,2.739793244917126,0.0,-0.2293522542819871,-0.047973088785909786,0.0,0.0,0.2092388805195778
10.0,2410.0,1.0000000578325228,0.0,-0.16004242436435576,0.0,0.0,0.007096760422061619,0.0,0.018363720823346842,-0.8006655727462217,0.0,-2.7295405266427526,0.0,-0.7531208211707626,2.7419341404202995,0.0,-0.22980512838468398,-0.04795979034037557,0.0,0.0,0.20880477065288086
10.0,2415.0,1.000000061517174,0.0,-0.15962550500676037,0.0,0.0,0.0070813820489493435,0.0,0.018271819098658822,-0.8026977036051498,0.0,-2.7291011622611445,0.0,-0.7526477486444066,2.744067844380612,0.0,-0.23025670084332567,-0.04794638330588875,0.0,0.0,0.20837245834890283
10.0,2420.0,1.000000065201484,0.0,-0.15921047439156155,0.0,0.0,0.007066033266479376,0.0,0.018180555544036747,-0.8047247189517439,0.0,-2.7286607379547494,0.0,-0.7521760559593009,2.746194391022561,0.0,-0.2307069761778597,-0.04793286936781553,0.0,0.0,0.20794193246568662
10.0,2425.0,1.0000000688853636,0.0,-0.15879731981152853,0.0,0.0,0.007050714101223016,0.0,0.01808992461691482,-0.8067466301708829,0.0,-2.7282192780296013,0.0,-0.7517057381297367,2.7483138143735695,0.0,-0.23115595890015775,-0.04791925018929144,0.0,0.0,0.20751318195316784
10.0,2430.0,1.000000072568724,0.0,-0.1583860286724322,0.0,0.0,0.007035424577811308,0.0,0.017999920833446616,-0.8087634487201356,0.0,-2.7277768064459016,0.0,-0.751236790181887,2.7504261482651438,0.0,-0.23160365351379936,-0.04790552741153373,0.0,0.0,0.2070861958522299
10.0,2435.0,1.0000000762514785,0.0,-0.15797658849179605,0.0,0.0,0.007020164718972568,0.0,0.017910538767768096,-0.810775186127298,0.0,-2.7273333468230527,0.0,-0.7507692071539832,2.752531426334023,0.0,-0.23205006451386095,-0.047891702654152435,0.0,0.0,0.2066609632937702
10.0,2440.0,1.0000000799335416,0.0,-0.15756898689766458,0.0,0.0,0.007004934545569196,0.0,0.017821773051270997,-0.8127818539879981,0.0,-2.7268889224446378,0.0,-0.7503029840964857,2.7546296820233276,0.0,-0.23249519638671226,-0.04787777751545392,0.0,0.0,0.20623747349777596
