 In this file all energies are in cm-1, temperatures  in K,
 lengths in Angstroms, and angles in degrees

 *** Intermediate TS results for: 
  effective state 1 in electronic state  1 of channel  1 ***

 Ndag for J =    2
     E     Ndag(E,J) IRdag   
   8650.0  596.6        1
   8700.0  625.9        1
   8750.0  656.4        1
   8800.0  688.0        1
   8850.0  720.7        1
   8900.0  754.7        1
   8950.0  789.9        1
   9000.0  826.4        1
   9050.0  864.3        1
   9100.0  903.5        1
   9150.0  944.1        1
   9200.0  986.1        1
   9250.0  1030.        1
   9300.0  1075.        1
   9350.0  1121.        1
   9400.0  1169.        1
   9450.0  1219.        1
   9500.0  1271.        1
   9550.0  1324.        1
   9600.0  1379.        1
   9650.0  1435.        1
   9700.0  1494.        1
   9750.0  1554.        1
   9800.0  1617.        1
   9850.0  1681.        1
   9900.0  1748.        1
   9950.0  1816.        1
  10000.0  1887.        1
  10050.0  1960.        1
  10100.0  2035.        1
  10150.0  2112.        1
  10200.0  2192.        1
  10250.0  2274.        1
  10300.0  2358.        1
  10350.0  2445.        1
  10400.0  2535.        1
  10450.0  2627.        1
  10500.0  2722.        1
  10550.0  2819.        1
  10600.0  2920.        1
  10650.0  3023.        1
  10700.0  3129.        1
  10750.0  3238.        1
  10800.0  3350.        1
  10850.0  3466.        1
  10900.0  3584.        1
  10950.0  3706.        1
  11000.0  3831.        1
  11050.0  3959.        1
  11100.0  4091.        1
  11150.0  4226.        1
  11200.0  4365.        1
  11250.0  4507.        1
  11300.0  4654.        1
  11350.0  4804.        1
  11400.0  4958.        1
  11450.0  5116.        1
  11500.0  5278.        1
  11550.0  5444.        1
  11600.0  5614.        1
  11650.0  5788.        1
  11700.0  5967.        1
  11750.0  6150.        1
  11800.0  6338.        1
  11850.0  6530.        1
  11900.0  6727.        1
  11950.0  6929.        1
  12000.0  7136.        1
  12050.0  7347.        1
  12100.0  7564.        1
  12150.0  7785.        1
  12200.0  8012.        1
  12250.0  8244.        1
  12300.0  8482.        1
  12350.0  8724.        1
  12400.0  8973.        1
  12450.0  9227.        1
  12500.0  9487.        1
  12550.0  9753.        1
  12600.0 0.1002E+05    1
  12650.0 0.1030E+05    1
  12700.0 0.1059E+05    1
  12750.0 0.1088E+05    1
  12800.0 0.1117E+05    1
  12850.0 0.1148E+05    1
  12900.0 0.1179E+05    1
  12950.0 0.1210E+05    1
  13000.0 0.1243E+05    1
  13050.0 0.1276E+05    1
  13100.0 0.1310E+05    1
  13150.0 0.1344E+05    1
  13200.0 0.1379E+05    1
  13250.0 0.1415E+05    1
  13300.0 0.1452E+05    1
  13350.0 0.1489E+05    1
  13400.0 0.1528E+05    1
  13450.0 0.1567E+05    1
  13500.0 0.1606E+05    1
  13550.0 0.1647E+05    1
  13600.0 0.1689E+05    1
  13650.0 0.1731E+05    1
  13700.0 0.1774E+05    1
  13750.0 0.1818E+05    1
  13800.0 0.1863E+05    1
  13850.0 0.1909E+05    1
  13900.0 0.1956E+05    1
  13950.0 0.2003E+05    1
  14000.0 0.2052E+05    1
  14050.0 0.2101E+05    1
  14100.0 0.2152E+05    1
  14150.0 0.2203E+05    1
  14200.0 0.2256E+05    1
  14250.0 0.2309E+05    1
  14300.0 0.2364E+05    1
  14350.0 0.2419E+05    1
  14400.0 0.2476E+05    1
  14450.0 0.2534E+05    1
  14500.0 0.2592E+05    1
  14550.0 0.2652E+05    1
  14600.0 0.2713E+05    1
  14650.0 0.2775E+05    1
  14700.0 0.2839E+05    1
  14750.0 0.2903E+05    1
  14800.0 0.2969E+05    1
  14850.0 0.3036E+05    1
  14900.0 0.3104E+05    1
  14950.0 0.3173E+05    1
  15000.0 0.3243E+05    1
  15050.0 0.3315E+05    1
  15100.0 0.3388E+05    1
  15150.0 0.3463E+05    1
  15200.0 0.3538E+05    1
  15250.0 0.3615E+05    1
  15300.0 0.3694E+05    1
  15350.0 0.3773E+05    1
  15400.0 0.3855E+05    1
  15450.0 0.3937E+05    1
  15500.0 0.4021E+05    1
  15550.0 0.4107E+05    1
  15600.0 0.4193E+05    1
  15650.0 0.4282E+05    1
  15700.0 0.4372E+05    1
  15750.0 0.4463E+05    1
  15800.0 0.4556E+05    1
  15850.0 0.4651E+05    1
  15900.0 0.4747E+05    1
  15950.0 0.4845E+05    1
  16000.0 0.4944E+05    1
  16050.0 0.5045E+05    1
  16100.0 0.5148E+05    1
  16150.0 0.5252E+05    1
  16200.0 0.5358E+05    1
  16250.0 0.5466E+05    1
  16300.0 0.5575E+05    1
  16350.0 0.5687E+05    1
  16400.0 0.5800E+05    1
  16450.0 0.5915E+05    1
  16500.0 0.6032E+05    1
  16550.0 0.6150E+05    1
  16600.0 0.6271E+05    1
  16650.0 0.6393E+05    1
  16700.0 0.6518E+05    1
  16750.0 0.6644E+05    1
  16800.0 0.6773E+05    1
  16850.0 0.6903E+05    1
  16900.0 0.7035E+05    1
  16950.0 0.7170E+05    1
  17000.0 0.7306E+05    1
  17050.0 0.7445E+05    1
  17100.0 0.7586E+05    1
  17150.0 0.7729E+05    1
  17200.0 0.7874E+05    1
  17250.0 0.8021E+05    1
  17300.0 0.8171E+05    1
  17350.0 0.8323E+05    1
  17400.0 0.8477E+05    1
  17450.0 0.8633E+05    1
  17500.0 0.8792E+05    1
  17550.0 0.8953E+05    1
  17600.0 0.9117E+05    1
  17650.0 0.9283E+05    1
  17700.0 0.9451E+05    1
  17750.0 0.9622E+05    1
  17800.0 0.9795E+05    1
  17850.0 0.9971E+05    1
  17900.0 0.1015E+06    1
  17950.0 0.1033E+06    1
  18000.0 0.1051E+06    1
  18050.0 0.1070E+06    1
  18100.0 0.1089E+06    1
  18150.0 0.1108E+06    1
  18200.0 0.1128E+06    1
  18250.0 0.1147E+06    1
  18300.0 0.1167E+06    1
  18350.0 0.1188E+06    1
  18400.0 0.1208E+06    1
  18450.0 0.1229E+06    1
  18500.0 0.1250E+06    1
  18550.0 0.1272E+06    1
  18600.0 0.1293E+06    1
  18650.0 0.1315E+06    1
  18700.0 0.1338E+06    1
  18750.0 0.1361E+06    1
  18800.0 0.1383E+06    1
  18850.0 0.1407E+06    1
  18900.0 0.1430E+06    1
  18950.0 0.1454E+06    1
  19000.0 0.1479E+06    1
  19050.0 0.1503E+06    1
  19100.0 0.1528E+06    1
  19150.0 0.1553E+06    1
  19200.0 0.1579E+06    1
  19250.0 0.1605E+06    1
  19300.0 0.1631E+06    1
  19350.0 0.1658E+06    1
  19400.0 0.1685E+06    1
  19450.0 0.1712E+06    1
  19500.0 0.1740E+06    1
  19550.0 0.1768E+06    1
  19600.0 0.1796E+06    1
  19650.0 0.1825E+06    1
  19700.0 0.1854E+06    1
  19750.0 0.1884E+06    1
  19800.0 0.1914E+06    1
  19850.0 0.1944E+06    1
  19900.0 0.1975E+06    1
  19950.0 0.2006E+06    1
  20000.0 0.2037E+06    1
  20050.0 0.2069E+06    1
  20100.0 0.2102E+06    1
  20150.0 0.2134E+06    1
  20200.0 0.2168E+06    1
  20250.0 0.2201E+06    1
  20300.0 0.2235E+06    1
  20350.0 0.2270E+06    1
  20400.0 0.2304E+06    1
  20450.0 0.2340E+06    1
  20500.0 0.2375E+06    1
  20550.0 0.2412E+06    1
  20600.0 0.2448E+06    1
  20650.0 0.2485E+06    1
  20700.0 0.2523E+06    1
  20750.0 0.2561E+06    1
  20800.0 0.2599E+06    1
  20850.0 0.2638E+06    1
  20900.0 0.2677E+06    1
  20950.0 0.2717E+06    1
  21000.0 0.2758E+06    1
  21050.0 0.2798E+06    1
  21100.0 0.2840E+06    1
  21150.0 0.2882E+06    1
  21200.0 0.2924E+06    1
  21250.0 0.2967E+06    1
  21300.0 0.3010E+06    1
  21350.0 0.3054E+06    1
  21400.0 0.3098E+06    1
  21450.0 0.3143E+06    1
  21500.0 0.3189E+06    1
  21550.0 0.3234E+06    1
  21600.0 0.3281E+06    1
  21650.0 0.3328E+06    1
  21700.0 0.3376E+06    1
  21750.0 0.3424E+06    1
  21800.0 0.3472E+06    1
  21850.0 0.3522E+06    1
  21900.0 0.3571E+06    1
  21950.0 0.3622E+06    1
  22000.0 0.3673E+06    1
  22050.0 0.3724E+06    1
  22100.0 0.3777E+06    1
  22150.0 0.3829E+06    1
  22200.0 0.3883E+06    1
  22250.0 0.3937E+06    1
  22300.0 0.3991E+06    1
  22350.0 0.4046E+06    1
  22400.0 0.4102E+06    1
  22450.0 0.4158E+06    1
  22500.0 0.4216E+06    1
  22550.0 0.4273E+06    1
  22600.0 0.4332E+06    1
  22650.0 0.4391E+06    1
  22700.0 0.4450E+06    1
  22750.0 0.4510E+06    1
  22800.0 0.4571E+06    1
  22850.0 0.4633E+06    1
  22900.0 0.4695E+06    1
  22950.0 0.4758E+06    1
  23000.0 0.4822E+06    1
  23050.0 0.4886E+06    1
  23100.0 0.4951E+06    1
  23150.0 0.5017E+06    1
  23200.0 0.5084E+06    1
  23250.0 0.5151E+06    1
  23300.0 0.5219E+06    1
  23350.0 0.5287E+06    1
  23400.0 0.5357E+06    1
  23450.0 0.5427E+06    1
  23500.0 0.5498E+06    1
  23550.0 0.5569E+06    1
  23600.0 0.5642E+06    1
  23650.0 0.5715E+06    1
  23700.0 0.5789E+06    1
  23750.0 0.5863E+06    1
  23800.0 0.5939E+06    1
  23850.0 0.6015E+06    1
  23900.0 0.6092E+06    1
  23950.0 0.6170E+06    1
  24000.0 0.6249E+06    1
  24050.0 0.6328E+06    1
  24100.0 0.6409E+06    1
  24150.0 0.6490E+06    1
  24200.0 0.6572E+06    1
  24250.0 0.6654E+06    1
  24300.0 0.6738E+06    1
  24350.0 0.6823E+06    1
  24400.0 0.6908E+06    1
  24450.0 0.6994E+06    1
  24500.0 0.7081E+06    1
  24550.0 0.7169E+06    1
  24600.0 0.7258E+06    1
  24650.0 0.7348E+06    1
  24700.0 0.7439E+06    1
  24750.0 0.7531E+06    1
  24800.0 0.7623E+06    1
  24850.0 0.7717E+06    1
  24900.0 0.7811E+06    1
  24950.0 0.7906E+06    1
  25000.0 0.8003E+06    1
  25050.0 0.8100E+06    1
  25100.0 0.8198E+06    1
  25150.0 0.8297E+06    1
  25200.0 0.8397E+06    1
  25250.0 0.8499E+06    1
  25300.0 0.8601E+06    1
  25350.0 0.8704E+06    1
  25400.0 0.8808E+06    1
  25450.0 0.8913E+06    1
  25500.0 0.9019E+06    1
  25550.0 0.9126E+06    1
  25600.0 0.9235E+06    1
  25650.0 0.9344E+06    1
  25700.0 0.9454E+06    1
  25750.0 0.9566E+06    1
  25800.0 0.9678E+06    1
  25850.0 0.9792E+06    1
  25900.0 0.9906E+06    1
  25950.0 0.1002E+07    1
  26000.0 0.1014E+07    1
  26050.0 0.1026E+07    1
  26100.0 0.1038E+07    1
  26150.0 0.1050E+07    1
  26200.0 0.1062E+07    1
  26250.0 0.1074E+07    1
  26300.0 0.1086E+07    1
  26350.0 0.1099E+07    1
  26400.0 0.1111E+07    1
  26450.0 0.1124E+07    1
  26500.0 0.1137E+07    1
  26550.0 0.1150E+07    1
  26600.0 0.1163E+07    1
  26650.0 0.1176E+07    1
  26700.0 0.1190E+07    1
  26750.0 0.1203E+07    1
  26800.0 0.1216E+07    1
  26850.0 0.1230E+07    1
  26900.0 0.1244E+07    1
  26950.0 0.1258E+07    1
  27000.0 0.1272E+07    1
  27050.0 0.1286E+07    1
  27100.0 0.1300E+07    1
  27150.0 0.1315E+07    1
  27200.0 0.1330E+07    1
  27250.0 0.1344E+07    1
  27300.0 0.1359E+07    1
  27350.0 0.1374E+07    1
  27400.0 0.1389E+07    1
  27450.0 0.1404E+07    1
  27500.0 0.1420E+07    1
  27550.0 0.1435E+07    1
  27600.0 0.1451E+07    1
  27650.0 0.1467E+07    1
  27700.0 0.1483E+07    1
  27750.0 0.1499E+07    1
  27800.0 0.1515E+07    1
  27850.0 0.1531E+07    1
  27900.0 0.1548E+07    1
  27950.0 0.1565E+07    1
  28000.0 0.1581E+07    1
  28050.0 0.1598E+07    1
  28100.0 0.1615E+07    1
  28150.0 0.1633E+07    1
  28200.0 0.1650E+07    1
  28250.0 0.1668E+07    1
  28300.0 0.1685E+07    1
  28350.0 0.1703E+07    1
  28400.0 0.1721E+07    1
  28450.0 0.1739E+07    1
  28500.0 0.1758E+07    1
  28550.0 0.1776E+07    1
  28600.0 0.1795E+07    1
  28650.0 0.1814E+07    1
  28700.0 0.1832E+07    1
  28750.0 0.1852E+07    1
  28800.0 0.1871E+07    1
  28850.0 0.1890E+07    1
  28900.0 0.1910E+07    1
  28950.0 0.1930E+07    1
  29000.0 0.1950E+07    1
  29050.0 0.1970E+07    1
  29100.0 0.1990E+07    1
  29150.0 0.2010E+07    1
  29200.0 0.2031E+07    1
  29250.0 0.2052E+07    1
  29300.0 0.2073E+07    1
  29350.0 0.2094E+07    1
  29400.0 0.2115E+07    1
  29450.0 0.2137E+07    1
  29500.0 0.2158E+07    1
  29550.0 0.2180E+07    1
  29600.0 0.2202E+07    1
  29650.0 0.2224E+07    1
  29700.0 0.2247E+07    1
  29750.0 0.2269E+07    1
  29800.0 0.2292E+07    1
  29850.0 0.2315E+07    1
  29900.0 0.2338E+07    1
  29950.0 0.2362E+07    1

 Ndag for J =  110
     E     Ndag(E,J) IRdag   
      0.0  0.000        1
     50.0  0.000        1
    100.0  0.000        1
    150.0  0.000        1
    200.0  0.000        1
    250.0  0.000        1
    300.0  0.000        1
    350.0  0.000        1
    400.0  0.000        1
    450.0  0.000        1
    500.0  0.000        1
    550.0  0.000        1
    600.0  0.000        1
    650.0  0.000        1
    700.0  0.000        1
    750.0  0.000        1
    800.0  0.000        1
    850.0  0.000        1
    900.0  0.000        1
    950.0  0.000        1
   1000.0  0.000        1
   1050.0  0.000        1
   1100.0  0.000        1
   1150.0  0.000        1
   1200.0  0.000        1
   1250.0  0.000        1
   1300.0  0.000        1
   1350.0  0.000        1
   1400.0  0.000        1
   1450.0  0.000        1
   1500.0  0.000        1
   1550.0  0.000        1
   1600.0  0.000        1
   1650.0  0.000        1
   1700.0  0.000        1
   1750.0  0.000        1
   1800.0  0.000        1
   1850.0  0.000        1
   1900.0  0.000        1
   1950.0  0.000        1
   2000.0  0.000        1
   2050.0  0.000        1
   2100.0  0.000        1
   2150.0  0.000        1
   2200.0  0.000        1
   2250.0  0.000        1
   2300.0  0.000        1
   2350.0  0.000        1
   2400.0  0.000        1
   2450.0  0.000        1
   2500.0  0.000        1
   2550.0  0.000        1
   2600.0  0.000        1
   2650.0  0.000        1
   2700.0  0.000        1
   2750.0  0.000        1
   2800.0  0.000        1
   2850.0  0.000        1
   2900.0  0.000        1
   2950.0  0.000        1
   3000.0  0.000        1
   3050.0  0.000        1
   3100.0  0.000        1
   3150.0  0.000        1
   3200.0  0.000        1
   3250.0  0.000        1
   3300.0  0.000        1
   3350.0  0.000        1
   3400.0  0.000        1
   3450.0  0.000        1
   3500.0  0.000        1
   3550.0  0.000        1
   3600.0  0.000        1
   3650.0  0.000        1
   3700.0  0.000        1
   3750.0  0.000        1
   3800.0  0.000        1
   3850.0  0.000        1
   3900.0  0.000        1
   3950.0  0.000        1
   4000.0  0.000        1
   4050.0  0.000        1
   4100.0  0.000        1
   4150.0  0.000        1
   4200.0  0.000        1
   4250.0  0.000        1
   4300.0  0.000        1
   4350.0  0.000        1
   4400.0  0.000        1
   4450.0  0.000        1
   4500.0  0.000        1
   4550.0  0.000        1
   4600.0  0.000        1
   4650.0  0.000        1
   4700.0 0.5259E-03    1
   4750.0 0.2318E-02    1
   4800.0 0.5004E-02    1
   4850.0 0.9219E-02    1
   4900.0 0.1481E-01    1
   4950.0 0.2289E-01    1
   5000.0 0.3366E-01    1
   5050.0 0.4780E-01    1
   5100.0 0.6826E-01    1
   5150.0 0.9513E-01    1
   5200.0 0.1296        1
   5250.0 0.1742        1
   5300.0 0.2307        1
   5350.0 0.3027        1
   5400.0 0.3925        1
   5450.0 0.5049        1
   5500.0 0.6442        1
   5550.0 0.8134        1
   5600.0  1.019        1
   5650.0  1.264        1
   5700.0  1.556        1
   5750.0  1.898        1
   5800.0  2.297        1
   5850.0  2.760        1
   5900.0  3.289        1
   5950.0  3.892        1
   6000.0  4.573        1
   6050.0  5.338        1
   6100.0  6.196        1
   6150.0  7.148        1
   6200.0  8.206        1
   6250.0  9.374        1
   6300.0  10.66        1
   6350.0  12.08        1
   6400.0  13.63        1
   6450.0  15.32        1
   6500.0  17.17        1
   6550.0  19.18        1
   6600.0  21.36        1
   6650.0  23.72        1
   6700.0  26.27        1
   6750.0  29.01        1
   6800.0  31.96        1
   6850.0  35.13        1
   6900.0  38.52        1
   6950.0  42.15        1
   7000.0  46.03        1
   7050.0  50.17        1
   7100.0  54.59        1
   7150.0  59.29        1
   7200.0  64.29        1
   7250.0  69.61        1
   7300.0  75.27        1
   7350.0  81.27        1
   7400.0  87.64        1
   7450.0  94.39        1
   7500.0  101.5        1
   7550.0  109.1        1
   7600.0  117.1        1
   7650.0  125.5        1
   7700.0  134.4        1
   7750.0  143.7        1
   7800.0  153.6        1
   7850.0  163.9        1
   7900.0  174.8        1
   7950.0  186.3        1
   8000.0  198.3        1
   8050.0  210.9        1
   8100.0  224.1        1
   8150.0  237.9        1
   8200.0  252.4        1
   8250.0  267.6        1
   8300.0  283.4        1
   8350.0  300.0        1
   8400.0  317.3        1
   8450.0  335.4        1
   8500.0  354.2        1
   8550.0  373.8        1
   8600.0  394.3        1
   8650.0  415.6        1
   8700.0  437.8        1
   8750.0  460.9        1
   8800.0  484.9        1
   8850.0  509.9        1
   8900.0  535.8        1
   8950.0  562.8        1
   9000.0  590.8        1
   9050.0  619.9        1
   9100.0  650.1        1
   9150.0  681.5        1
   9200.0  714.0        1
   9250.0  747.7        1
   9300.0  782.7        1
   9350.0  819.0        1
   9400.0  856.5        1
   9450.0  895.4        1
   9500.0  935.7        1
   9550.0  977.5        1
   9600.0  1021.        1
   9650.0  1065.        1
   9700.0  1112.        1
   9750.0  1159.        1
   9800.0  1209.        1
   9850.0  1260.        1
   9900.0  1313.        1
   9950.0  1367.        1
  10000.0  1424.        1
  10050.0  1482.        1
  10100.0  1542.        1
  10150.0  1604.        1
  10200.0  1668.        1
  10250.0  1734.        1
  10300.0  1802.        1
  10350.0  1872.        1
  10400.0  1945.        1
  10450.0  2019.        1
  10500.0  2096.        1
  10550.0  2175.        1
  10600.0  2257.        1
  10650.0  2341.        1
  10700.0  2427.        1
  10750.0  2517.        1
  10800.0  2608.        1
  10850.0  2702.        1
  10900.0  2799.        1
  10950.0  2899.        1
  11000.0  3002.        1
  11050.0  3107.        1
  11100.0  3216.        1
  11150.0  3327.        1
  11200.0  3442.        1
  11250.0  3560.        1
  11300.0  3681.        1
  11350.0  3805.        1
  11400.0  3933.        1
  11450.0  4064.        1
  11500.0  4198.        1
  11550.0  4337.        1
  11600.0  4478.        1
  11650.0  4624.        1
  11700.0  4773.        1
  11750.0  4926.        1
  11800.0  5083.        1
  11850.0  5245.        1
  11900.0  5410.        1
  11950.0  5579.        1
  12000.0  5753.        1
  12050.0  5931.        1
  12100.0  6113.        1
  12150.0  6300.        1
  12200.0  6491.        1
  12250.0  6687.        1
  12300.0  6888.        1
  12350.0  7094.        1
  12400.0  7304.        1
  12450.0  7519.        1
  12500.0  7740.        1
  12550.0  7966.        1
  12600.0  8197.        1
  12650.0  8433.        1
  12700.0  8675.        1
  12750.0  8922.        1
  12800.0  9175.        1
  12850.0  9434.        1
  12900.0  9699.        1
  12950.0  9969.        1
  13000.0 0.1025E+05    1
  13050.0 0.1053E+05    1
  13100.0 0.1082E+05    1
  13150.0 0.1111E+05    1
  13200.0 0.1142E+05    1
  13250.0 0.1172E+05    1
  13300.0 0.1204E+05    1
  13350.0 0.1236E+05    1
  13400.0 0.1269E+05    1
  13450.0 0.1303E+05    1
  13500.0 0.1337E+05    1
  13550.0 0.1372E+05    1
  13600.0 0.1408E+05    1
  13650.0 0.1444E+05    1
  13700.0 0.1482E+05    1
  13750.0 0.1520E+05    1
  13800.0 0.1559E+05    1
  13850.0 0.1598E+05    1
  13900.0 0.1639E+05    1
  13950.0 0.1680E+05    1
  14000.0 0.1722E+05    1
  14050.0 0.1765E+05    1
  14100.0 0.1809E+05    1
  14150.0 0.1854E+05    1
  14200.0 0.1900E+05    1
  14250.0 0.1946E+05    1
  14300.0 0.1994E+05    1
  14350.0 0.2042E+05    1
  14400.0 0.2091E+05    1
  14450.0 0.2142E+05    1
  14500.0 0.2193E+05    1
  14550.0 0.2245E+05    1
  14600.0 0.2298E+05    1
  14650.0 0.2353E+05    1
  14700.0 0.2408E+05    1
  14750.0 0.2465E+05    1
  14800.0 0.2522E+05    1
  14850.0 0.2581E+05    1
  14900.0 0.2640E+05    1
  14950.0 0.2701E+05    1
  15000.0 0.2763E+05    1
  15050.0 0.2826E+05    1
  15100.0 0.2890E+05    1
  15150.0 0.2955E+05    1
  15200.0 0.3022E+05    1
  15250.0 0.3090E+05    1
  15300.0 0.3159E+05    1
  15350.0 0.3229E+05    1
  15400.0 0.3301E+05    1
  15450.0 0.3373E+05    1
  15500.0 0.3447E+05    1
  15550.0 0.3523E+05    1
  15600.0 0.3600E+05    1
  15650.0 0.3678E+05    1
  15700.0 0.3757E+05    1
  15750.0 0.3838E+05    1
  15800.0 0.3920E+05    1
  15850.0 0.4004E+05    1
  15900.0 0.4089E+05    1
  15950.0 0.4176E+05    1
  16000.0 0.4264E+05    1
  16050.0 0.4353E+05    1
  16100.0 0.4445E+05    1
  16150.0 0.4537E+05    1
  16200.0 0.4631E+05    1
  16250.0 0.4727E+05    1
  16300.0 0.4825E+05    1
  16350.0 0.4924E+05    1
  16400.0 0.5024E+05    1
  16450.0 0.5127E+05    1
  16500.0 0.5231E+05    1
  16550.0 0.5336E+05    1
  16600.0 0.5444E+05    1
  16650.0 0.5553E+05    1
  16700.0 0.5664E+05    1
  16750.0 0.5777E+05    1
  16800.0 0.5891E+05    1
  16850.0 0.6008E+05    1
  16900.0 0.6126E+05    1
  16950.0 0.6246E+05    1
  17000.0 0.6368E+05    1
  17050.0 0.6493E+05    1
  17100.0 0.6618E+05    1
  17150.0 0.6746E+05    1
  17200.0 0.6876E+05    1
  17250.0 0.7008E+05    1
  17300.0 0.7142E+05    1
  17350.0 0.7279E+05    1
  17400.0 0.7417E+05    1
  17450.0 0.7557E+05    1
  17500.0 0.7700E+05    1
  17550.0 0.7844E+05    1
  17600.0 0.7991E+05    1
  17650.0 0.8140E+05    1
  17700.0 0.8292E+05    1
  17750.0 0.8445E+05    1
  17800.0 0.8601E+05    1
  17850.0 0.8760E+05    1
  17900.0 0.8920E+05    1
  17950.0 0.9083E+05    1
  18000.0 0.9249E+05    1
  18050.0 0.9417E+05    1
  18100.0 0.9587E+05    1
  18150.0 0.9760E+05    1
  18200.0 0.9935E+05    1
  18250.0 0.1011E+06    1
  18300.0 0.1029E+06    1
  18350.0 0.1048E+06    1
  18400.0 0.1066E+06    1
  18450.0 0.1085E+06    1
  18500.0 0.1104E+06    1
  18550.0 0.1124E+06    1
  18600.0 0.1143E+06    1
  18650.0 0.1163E+06    1
  18700.0 0.1184E+06    1
  18750.0 0.1204E+06    1
  18800.0 0.1225E+06    1
  18850.0 0.1246E+06    1
  18900.0 0.1267E+06    1
  18950.0 0.1289E+06    1
  19000.0 0.1311E+06    1
  19050.0 0.1333E+06    1
  19100.0 0.1356E+06    1
  19150.0 0.1379E+06    1
  19200.0 0.1402E+06    1
  19250.0 0.1426E+06    1
  19300.0 0.1449E+06    1
  19350.0 0.1474E+06    1
  19400.0 0.1498E+06    1
  19450.0 0.1523E+06    1
  19500.0 0.1548E+06    1
  19550.0 0.1574E+06    1
  19600.0 0.1600E+06    1
  19650.0 0.1626E+06    1
  19700.0 0.1652E+06    1
  19750.0 0.1679E+06    1
  19800.0 0.1707E+06    1
  19850.0 0.1734E+06    1
  19900.0 0.1762E+06    1
  19950.0 0.1791E+06    1
  20000.0 0.1819E+06    1
  20050.0 0.1848E+06    1
  20100.0 0.1878E+06    1
  20150.0 0.1908E+06    1
  20200.0 0.1938E+06    1
  20250.0 0.1969E+06    1
  20300.0 0.2000E+06    1
  20350.0 0.2031E+06    1
  20400.0 0.2063E+06    1
  20450.0 0.2095E+06    1
  20500.0 0.2128E+06    1
  20550.0 0.2161E+06    1
  20600.0 0.2194E+06    1
  20650.0 0.2228E+06    1
  20700.0 0.2263E+06    1
  20750.0 0.2297E+06    1
  20800.0 0.2333E+06    1
  20850.0 0.2368E+06    1
  20900.0 0.2404E+06    1
  20950.0 0.2441E+06    1
  21000.0 0.2478E+06    1
  21050.0 0.2515E+06    1
  21100.0 0.2553E+06    1
  21150.0 0.2591E+06    1
  21200.0 0.2630E+06    1
  21250.0 0.2669E+06    1
  21300.0 0.2709E+06    1
  21350.0 0.2749E+06    1
  21400.0 0.2790E+06    1
  21450.0 0.2831E+06    1
  21500.0 0.2873E+06    1
  21550.0 0.2915E+06    1
  21600.0 0.2958E+06    1
  21650.0 0.3001E+06    1
  21700.0 0.3045E+06    1
  21750.0 0.3089E+06    1
  21800.0 0.3134E+06    1
  21850.0 0.3179E+06    1
  21900.0 0.3225E+06    1
  21950.0 0.3272E+06    1
  22000.0 0.3318E+06    1
  22050.0 0.3366E+06    1
  22100.0 0.3414E+06    1
  22150.0 0.3463E+06    1
  22200.0 0.3512E+06    1
  22250.0 0.3561E+06    1
  22300.0 0.3612E+06    1
  22350.0 0.3662E+06    1
  22400.0 0.3714E+06    1
  22450.0 0.3766E+06    1
  22500.0 0.3819E+06    1
  22550.0 0.3872E+06    1
  22600.0 0.3926E+06    1
  22650.0 0.3980E+06    1
  22700.0 0.4035E+06    1
  22750.0 0.4091E+06    1
  22800.0 0.4147E+06    1
  22850.0 0.4204E+06    1
  22900.0 0.4261E+06    1
  22950.0 0.4320E+06    1
  23000.0 0.4379E+06    1
  23050.0 0.4438E+06    1
  23100.0 0.4498E+06    1
  23150.0 0.4559E+06    1
  23200.0 0.4620E+06    1
  23250.0 0.4683E+06    1
  23300.0 0.4745E+06    1
  23350.0 0.4809E+06    1
  23400.0 0.4873E+06    1
  23450.0 0.4938E+06    1
  23500.0 0.5004E+06    1
  23550.0 0.5070E+06    1
  23600.0 0.5137E+06    1
  23650.0 0.5205E+06    1
  23700.0 0.5273E+06    1
  23750.0 0.5343E+06    1
  23800.0 0.5413E+06    1
  23850.0 0.5483E+06    1
  23900.0 0.5555E+06    1
  23950.0 0.5627E+06    1
  24000.0 0.5700E+06    1
  24050.0 0.5774E+06    1
  24100.0 0.5848E+06    1
  24150.0 0.5924E+06    1
  24200.0 0.6000E+06    1
  24250.0 0.6077E+06    1
  24300.0 0.6154E+06    1
  24350.0 0.6233E+06    1
  24400.0 0.6312E+06    1
  24450.0 0.6392E+06    1
  24500.0 0.6473E+06    1
  24550.0 0.6555E+06    1
  24600.0 0.6638E+06    1
  24650.0 0.6721E+06    1
  24700.0 0.6805E+06    1
  24750.0 0.6891E+06    1
  24800.0 0.6977E+06    1
  24850.0 0.7064E+06    1
  24900.0 0.7152E+06    1
  24950.0 0.7240E+06    1
  25000.0 0.7330E+06    1
  25050.0 0.7420E+06    1
  25100.0 0.7512E+06    1
  25150.0 0.7604E+06    1
  25200.0 0.7698E+06    1
  25250.0 0.7792E+06    1
  25300.0 0.7887E+06    1
  25350.0 0.7983E+06    1
  25400.0 0.8080E+06    1
  25450.0 0.8178E+06    1
  25500.0 0.8277E+06    1
  25550.0 0.8377E+06    1
  25600.0 0.8478E+06    1
  25650.0 0.8580E+06    1
  25700.0 0.8683E+06    1
  25750.0 0.8787E+06    1
  25800.0 0.8892E+06    1
  25850.0 0.8998E+06    1
  25900.0 0.9105E+06    1
  25950.0 0.9213E+06    1
  26000.0 0.9322E+06    1
  26050.0 0.9432E+06    1
